query,query_type,pipeline,embedder,reranker,repeat,latency_ms,prompt_tokens,completion_tokens,total_tokens,cited_ids,source_ids,n_sources,iter_count,verdict,intent,routed_to,route_reason,citation_precision,citation_recall,citation_f1,retrieval_recall,context_precision,n_cited,n_gold,hop_count,stratum,is_cross_module
Which flight data recorder requirement traces to the power subsystem’s 10 Hz real-time power-status telemetry publication to the recorder?,1-hop,adaptive,bge,none,0,5066,1231,113,1344,FDR-028;PWR-015,PWR-015;FDR-020;INS-039;FDR-001;FDR-022;FDR-028;FDR-005;GCS-012;BIT-002;EPS-016;FCC-047;GCS-015;NAV-029;NBC3-GPS-002;BIT-008,15,0,,,graphrag,R4: traceability_kw + no_explicit_id → structural retrieval,1.0,1.0,1.0,1.0,0.1333,2,2,1,1-hop,True
What autopilot DAA advisory behavior must be available for presentation as traffic on the navigation display?,1-hop,vanilla,bge,none,0,6881,648,311,959,AUTO-020;HMI-005;RADAR-025;AUTO-035,HMI-005;AUTO-021;AUTO-020;AUTO-035;AUTO-006,5,0,,,,,0.5,1.0,0.6667,1.0,0.4,4,2,1,1-hop,True
What autopilot DAA advisory behavior must be available for presentation as traffic on the navigation display?,1-hop,agentic,bge,none,0,18603,3592,438,4030,HMI-005;AUTO-020;NBC3-AUTO-002,HMI-005;AUTO-020;AUTO-035;NBC3-AUTO-002;AUTO-021,5,3,continue,semantic,,,0.6667,1.0,0.8,1.0,0.4,3,2,1,1-hop,True
What autopilot DAA advisory behavior must be available for presentation as traffic on the navigation display?,1-hop,graphrag,bge,none,0,8695,1538,255,1793,AUTO-020;HMI-005;AUTO-035;GCS-017,HMI-005;AUTO-021;AUTO-020;AUTO-035;AUTO-006;AUTO-005;AUTO-008;AUTO-007;AUTO-038;CDL-030;DLNK-009;FMS-008;GCS-017;HMI-220;RADAR-013,15,0,,,,,0.5,1.0,0.6667,1.0,0.1333,4,2,1,1-hop,True
What autopilot DAA advisory behavior must be available for presentation as traffic on the navigation display?,1-hop,agentic-graph,bge,none,0,20791,4157,472,4629,NAV-010;NAV-005;NAV-017;NAV-016,NAV-017;NAV-010;NAV-016;NAV-001;NAV-005,5,3,continue,semantic,,,0.0,0.0,0.0,0.0,0.0,4,2,1,1-hop,True
What autopilot DAA advisory behavior must be available for presentation as traffic on the navigation display?,1-hop,adaptive,bge,none,0,26121,5514,687,6201,HMI-005;AUTO-020;AUTO-035;AUTO-021,HMI-005;AUTO-020;AUTO-035;NBC3-AUTO-002;AUTO-021;AUTO-038;AUTO-031;HMI-180;HMI-004;HMI-090;HMI-015,11,3,continue,semantic,agentic,"default: agentic ReAct exploration (no specific signal; ids=0, mods=0, trace_kw=False, chain_ind=False, numeric=False)",0.5,1.0,0.6667,1.0,0.1818,4,2,1,1-hop,True
How must the FCC’s 10 Hz background BIT scheduling preserve compliance with the inner-loop 200 Hz jitter requirement?,1-hop,vanilla,bge,none,0,7073,578,136,714,FCC-015;FCC-013,FCC-015;FCC-013;FCC-014;FCC-043;FCC-016,5,0,,,,,1.0,1.0,1.0,1.0,0.4,2,2,1,1-hop,False
How must the FCC’s 10 Hz background BIT scheduling preserve compliance with the inner-loop 200 Hz jitter requirement?,1-hop,agentic,bge,none,0,27861,4619,626,5245,FCC-015;FCC-013,FCC-015;FCC-013;FCC-014;FCC-016;FCC-043;FCC-015;FCC-013;FCC-014;FCC-043;FCC-016,10,3,continue,semantic,,,1.0,1.0,1.0,1.0,0.4,2,2,1,1-hop,False
How must the FCC’s 10 Hz background BIT scheduling preserve compliance with the inner-loop 200 Hz jitter requirement?,1-hop,graphrag,bge,none,0,7736,1393,213,1606,FCC-015;FCC-013;FCC-052,FCC-015;FCC-013;FCC-014;FCC-043;FCC-016;FCC-036;ENG-035;FDR-005;AUTO-002;AUTO-011;AUTO-025;FCC-017;FCC-047;FCC-052;FCC-055,15,0,,,,,0.6667,1.0,0.8,1.0,0.1333,3,2,1,1-hop,False
How must the FCC’s 10 Hz background BIT scheduling preserve compliance with the inner-loop 200 Hz jitter requirement?,1-hop,agentic-graph,bge,none,0,23262,5123,499,5622,FCC-015;FCC-013;FCC-014,FCC-015;FCC-013;FCC-014;FCC-016;FCC-043;FCC-013;FCC-014;FCC-015;FCC-016;FCC-043,10,3,continue,semantic,,,0.6667,1.0,0.8,1.0,0.4,3,2,1,1-hop,False
How must the FCC’s 10 Hz background BIT scheduling preserve compliance with the inner-loop 200 Hz jitter requirement?,1-hop,adaptive,bge,none,0,27798,4584,627,5211,FCC-015;FCC-013;FCC-014,FCC-015;FCC-013;FCC-014;FCC-043;FCC-036;FCC-015;FCC-013;FCC-014;FCC-016;FCC-043,10,3,continue,semantic,agentic,"default: agentic ReAct exploration (no specific signal; ids=0, mods=2, trace_kw=False, chain_ind=False, numeric=True)",0.6667,1.0,0.8,1.0,0.3333,3,2,1,1-hop,False
What published payload status data must the flight data recorder timestamp and log for sensor and external-store events?,1-hop,vanilla,bge,none,0,7465,531,199,730,PLD-020;FDR-040;GCS-010,FDR-040;INS-039;FDR-001;GCS-010;FCC-012,5,0,,,,,0.6667,1.0,0.8,0.5,0.2,3,2,1,1-hop,True
What published payload status data must the flight data recorder timestamp and log for sensor and external-store events?,1-hop,agentic,bge,none,0,20892,5473,482,5955,FDR-040;PLD-020,FDR-040;INS-039;FDR-001;EOIR-017;GCS-010;FDR-018;FDR-050;FDR-035;FDR-032;FDR-012;FDR-015;FDR-024;FDR-004;FDR-008,14,3,continue,semantic,,,1.0,1.0,1.0,0.5,0.0714,2,2,1,1-hop,True
What published payload status data must the flight data recorder timestamp and log for sensor and external-store events?,1-hop,graphrag,bge,none,0,6173,1409,200,1609,FDR-040;PLD-020;STR7-PLD-001,FDR-040;INS-039;FDR-001;GCS-010;FCC-012;FDR-008;PLD-021;FDR-018;BIT-002;CDL-033;FDR-020;FDR-045;INS-015;PLD-020;STR7-PLD-001,15,0,,,,,0.6667,1.0,0.8,1.0,0.1333,3,2,1,1-hop,True
What published payload status data must the flight data recorder timestamp and log for sensor and external-store events?,1-hop,agentic-graph,bge,none,0,18441,4157,488,4645,FDR-040;PLD-020,FDR-040;INS-039;ICE-017;GCS-010;FDR-001,5,3,continue,semantic,,,1.0,1.0,1.0,0.5,0.2,2,2,1,1-hop,True
What published payload status data must the flight data recorder timestamp and log for sensor and external-store events?,1-hop,adaptive,bge,none,0,18178,3557,446,4003,PLD-020;FDR-040,FDR-040;INS-039;ICE-017;GCS-010;FDR-001,5,3,continue,semantic,agentic,"default: agentic ReAct exploration (no specific signal; ids=0, mods=0, trace_kw=False, chain_ind=False, numeric=False)",1.0,1.0,1.0,0.5,0.2,2,2,1,1-hop,True
Which flight data recorder requirement captures APM battery/APU data around fault transitions to support the APU health exceedance shutdown logging requirement?,1-hop,vanilla,bge,none,0,5635,536,164,700,FDR-030;APM-023;APM-036,FDR-030;APM-023;FDR-001;APM-001;APM-016,5,0,,,,,0.6667,1.0,0.8,1.0,0.4,3,2,1,1-hop,True
Which flight data recorder requirement captures APM battery/APU data around fault transitions to support the APU health exceedance shutdown logging requirement?,1-hop,agentic,bge,none,0,22892,5047,487,5534,FDR-030;APM-023,FDR-030;APM-023;APM-016;APM-024;APM-026;APM-036;ENG-013;EPS-015;FUEL-020,9,3,continue,semantic,,,1.0,1.0,1.0,1.0,0.2222,2,2,1,1-hop,True
Which flight data recorder requirement captures APM battery/APU data around fault transitions to support the APU health exceedance shutdown logging requirement?,1-hop,graphrag,bge,none,0,5785,1363,173,1536,FDR-030;APM-023,FDR-030;APM-023;FDR-001;APM-001;APM-016;APM-007;APM-029;APM-024;APM-030;BIT-002;EPS-002;EPS-011;PWR-002;SEC-015;APM-002,15,0,,,,,1.0,1.0,1.0,1.0,0.1333,2,2,1,1-hop,True
Which flight data recorder requirement captures APM battery/APU data around fault transitions to support the APU health exceedance shutdown logging requirement?,1-hop,agentic-graph,bge,none,0,18897,4165,358,4523,FDR-030;APM-023,FDR-030;APM-016;APM-023;APM-026;APM-024,5,3,continue,semantic,,,1.0,1.0,1.0,1.0,0.4,2,2,1,1-hop,True
Which flight data recorder requirement captures APM battery/APU data around fault transitions to support the APU health exceedance shutdown logging requirement?,1-hop,adaptive,bge,none,0,19682,3744,421,4165,ADS-001;ADS-002;ADS-016;ADS-019,ADS-016;ADS-001;ADS-019;ADS-C5;ADS-002,5,3,continue,semantic,agentic,"default: agentic ReAct exploration (no specific signal; ids=0, mods=1, trace_kw=False, chain_ind=False, numeric=False)",0.0,0.0,0.0,0.0,0.0,4,2,1,1-hop,True
How is the 10 Hz FCC background health monitoring constrained to avoid violating the outer-loop 50 Hz guidance jitter requirement?,1-hop,vanilla,bge,none,0,7096,552,226,778,FCC-015;FCC-014;AUTO-011,FCC-015;FCC-014;FCC-013;AUTO-011;LDG-025,5,0,,,,,0.6667,1.0,0.8,1.0,0.4,3,2,1,1-hop,False
How is the 10 Hz FCC background health monitoring constrained to avoid violating the outer-loop 50 Hz guidance jitter requirement?,1-hop,agentic,bge,none,0,25084,4577,607,5184,FCC-015;FCC-013;FCC-014,FCC-014;FCC-015;FCC-013;FCC-016;FCC-036;FCC-014;FCC-013;FCC-015;FCC-055;FCC-016,10,3,continue,semantic,,,0.6667,1.0,0.8,1.0,0.3333,3,2,1,1-hop,False
How is the 10 Hz FCC background health monitoring constrained to avoid violating the outer-loop 50 Hz guidance jitter requirement?,1-hop,graphrag,bge,none,0,7707,1399,305,1704,FCC-013;FCC-014;FCC-015;AUTO-011;AUTO-025,FCC-015;FCC-014;FCC-013;AUTO-011;LDG-025;FCC-036;CDL-014;FCC-016;AUTO-002;AUTO-025;CDL-041;FCC-017;FCC-031;FCC-052;FCC-055,15,0,,,,,0.4,1.0,0.5714,1.0,0.1333,5,2,1,1-hop,False
How is the 10 Hz FCC background health monitoring constrained to avoid violating the outer-loop 50 Hz guidance jitter requirement?,1-hop,agentic-graph,bge,none,0,26120,5231,822,6053,FCC-015;FCC-013;FCC-014,FCC-014;FCC-015;FCC-013;FCC-016;FCC-036;FCC-014;FCC-013;FCC-015;FCC-055;FCC-016,10,3,continue,semantic,,,0.6667,1.0,0.8,1.0,0.3333,3,2,1,1-hop,False
How is the 10 Hz FCC background health monitoring constrained to avoid violating the outer-loop 50 Hz guidance jitter requirement?,1-hop,adaptive,bge,none,0,8186,552,295,847,FCC-015;FCC-014;AUTO-011,FCC-015;FCC-014;FCC-013;AUTO-011;LDG-025,5,0,,,vanilla,R5: numeric_hint + single_module (FCC) → top-K,0.6667,1.0,0.8,1.0,0.4,3,2,1,1-hop,False
Does the primary essential bus power specification satisfy the flight control computer’s 28 VDC interface and undervoltage requirements?,1-hop,vanilla,bge,none,0,11016,552,609,1161,FCC-045;PWR-008;PWR-005,FCC-045;PWR-008;PWR-005;PWR-002;EPS-014,5,0,,,,,0.6667,1.0,0.8,1.0,0.4,3,2,1,1-hop,True
Does the primary essential bus power specification satisfy the flight control computer’s 28 VDC interface and undervoltage requirements?,1-hop,agentic,bge,none,0,25107,3476,724,4200,FCC-045;EPS-009;EPS-004;EPS-012;FCC-036;EPS-014,FCC-045;FCC-036;ALX2-FCC-001;FCC-041;FCC-055;EPS-014;EPS-004;EPS-009;EPS-012;EPS-010,10,1,sufficient,semantic,,,0.1667,0.5,0.25,0.5,0.1,6,2,1,1-hop,True
Does the primary essential bus power specification satisfy the flight control computer’s 28 VDC interface and undervoltage requirements?,1-hop,graphrag,bge,none,0,10775,1432,457,1889,FCC-045;PWR-008;PWR-005,FCC-045;PWR-008;PWR-005;PWR-002;EPS-014;PWR-016;APM-002;APM-006;APM-001;EPS-001;TCS-012;APM-017;APM-018;EMS-002;EMS-022,15,0,,,,,0.6667,1.0,0.8,1.0,0.1333,3,2,1,1-hop,True
Does the primary essential bus power specification satisfy the flight control computer’s 28 VDC interface and undervoltage requirements?,1-hop,agentic-graph,bge,none,0,19860,2810,539,3349,FCC-045;EPS-009;EPS-014,FCC-045;FCC-055;FCC-001;ALX2-FCC-001;FCC-005;EPS-014;EPS-004;EPS-012;EPS-009;EPS-010,10,0,sufficient,semantic,,,0.3333,0.5,0.4,0.5,0.1,3,2,1,1-hop,True
Does the primary essential bus power specification satisfy the flight control computer’s 28 VDC interface and undervoltage requirements?,1-hop,adaptive,bge,none,0,11687,1432,521,1953,FCC-045;PWR-008;PWR-005,FCC-045;PWR-008;PWR-005;PWR-002;EPS-014;PWR-016;APM-002;APM-006;APM-001;EPS-001;TCS-012;APM-017;APM-018;EMS-002;EMS-022,15,0,,,graphrag,R4: traceability_kw + no_explicit_id → structural retrieval,0.6667,1.0,0.8,1.0,0.1333,3,2,1,1-hop,True
What verification demonstrates the autoland centreline touchdown accuracy required for AUTOLAND-certified Stratos-7 operations?,1-hop,vanilla,bge,none,0,5417,498,179,677,AUTO-029;AUTO-040;STR7-AUTO-002,AUTO-040;STR7-AUTO-002;AUTO-029;STR7-ADS-001;STR7-AUTO-001,5,0,,,,,0.6667,1.0,0.8,1.0,0.4,3,2,1,1-hop,False
What verification demonstrates the autoland centreline touchdown accuracy required for AUTOLAND-certified Stratos-7 operations?,1-hop,agentic,bge,none,0,17923,3557,428,3985,AUTO-040;AUTO-029;STR7-AUTO-002,AUTO-040;STR7-AUTO-002;AUTO-029;STR7-ADS-001;STR7-AUTO-001,5,3,continue,semantic,,,0.6667,1.0,0.8,1.0,0.4,3,2,1,1-hop,False
What verification demonstrates the autoland centreline touchdown accuracy required for AUTOLAND-certified Stratos-7 operations?,1-hop,graphrag,bge,none,0,5504,1303,167,1470,AUTO-029;AUTO-040;STR7-AUTO-002,AUTO-040;STR7-AUTO-002;AUTO-029;STR7-ADS-001;STR7-AUTO-001;STR7-FMS-001;STR7-INS-002;STR7-GPS-001;AUTO-005;FMS-025;FMS-029;RADAR-008;AUTO-007;AUTO-008;FMS-044,15,0,,,,,0.6667,1.0,0.8,1.0,0.1333,3,2,1,1-hop,False
What verification demonstrates the autoland centreline touchdown accuracy required for AUTOLAND-certified Stratos-7 operations?,1-hop,agentic-graph,bge,none,0,23060,5393,531,5924,AUTO-029;AUTO-040;STR7-AUTO-002;RADAR-008,AUTO-040;STR7-AUTO-002;AUTO-029;STR7-ADS-001;STR7-AUTO-001;RADAR-008,6,3,continue,semantic,,,0.5,1.0,0.6667,1.0,0.3333,4,2,1,1-hop,False
What verification demonstrates the autoland centreline touchdown accuracy required for AUTOLAND-certified Stratos-7 operations?,1-hop,adaptive,bge,none,0,22009,5100,485,5585,AUTO-040;AUTO-029;STR7-AUTO-002,AUTO-040;STR7-AUTO-002;AUTO-029;STR7-ADS-001;STR7-AUTO-001;AUTO-037;AUTO-026;AUTO-039;AUTO-038;SKT1-AUTO-001;NBC3-AUTO-001,11,2,sufficient,semantic,agentic,"default: agentic ReAct exploration (no specific signal; ids=0, mods=0, trace_kw=False, chain_ind=False, numeric=True)",0.6667,1.0,0.8,1.0,0.1818,3,2,1,1-hop,False
Which INIT-mode navigation database loading requirement fulfills the security requirement for signed load authentication and rejection of invalid or expired data?,1-hop,vanilla,bge,none,0,6185,681,140,821,FMS-006;SEC-020,FMS-006;INS-001;NAV-005;SEC-015;SEC-020,5,0,,,,,1.0,1.0,1.0,1.0,0.4,2,2,1,1-hop,True
Which INIT-mode navigation database loading requirement fulfills the security requirement for signed load authentication and rejection of invalid or expired data?,1-hop,agentic,bge,none,0,20574,4501,424,4925,NAV-028,NAV-005;NAV-007;NAV-HDR-6;NAV-035;NAV-008;NAV-028;NAV-013;NAV-032;NAV-009;NAV-030,10,3,continue,semantic,,,0.0,0.0,0.0,0.0,0.0,1,2,1,1-hop,True
Which INIT-mode navigation database loading requirement fulfills the security requirement for signed load authentication and rejection of invalid or expired data?,1-hop,graphrag,bge,none,0,6237,1426,167,1593,FMS-006;SEC-020,FMS-006;INS-001;NAV-005;SEC-015;SEC-020;INS-005;SEC-025;INS-036;APM-029;BIT-020;BIT-031;BIT-033;FCC-044;FDR-055;FMS-002,15,0,,,,,1.0,1.0,1.0,1.0,0.1333,2,2,1,1-hop,True
Which INIT-mode navigation database loading requirement fulfills the security requirement for signed load authentication and rejection of invalid or expired data?,1-hop,agentic-graph,bge,none,0,20737,4252,433,4685,NAV-005;NAV-007;NAV-035;NAV-008,NAV-005;NAV-007;NAV-HDR-6;NAV-035;NAV-008,5,3,continue,semantic,,,0.0,0.0,0.0,0.0,0.0,4,2,1,1-hop,True
Which INIT-mode navigation database loading requirement fulfills the security requirement for signed load authentication and rejection of invalid or expired data?,1-hop,adaptive,bge,none,0,21253,4455,407,4862,NAV-028,NAV-005;NAV-007;NAV-028;NAV-013;NAV-035;NAV-008;NAV-HDR-6;NAV-032;SKT1-NAV-001;NAV-009,10,3,continue,semantic,agentic,"default: agentic ReAct exploration (no specific signal; ids=0, mods=0, trace_kw=False, chain_ind=False, numeric=False)",0.0,0.0,0.0,0.0,0.0,1,2,1,1-hop,True
What landing-gear weight-on-wheels discretes support the taxi-light ground-only inhibit and maintenance override behavior?,1-hop,vanilla,bge,none,0,7831,485,245,730,LDG-015;LGT-007;LDG-020,LGT-007;LDG-020;LDG-002;STR-035;LDG-014,5,0,,,,,0.6667,1.0,0.8,0.5,0.2,3,2,1,1-hop,True
What landing-gear weight-on-wheels discretes support the taxi-light ground-only inhibit and maintenance override behavior?,1-hop,agentic,bge,none,0,21820,3990,628,4618,LDG-020;LDG-015;LGT-007,LGT-007;LDG-020;LDG-002;EMS-027;LDG-022;LGT-011;STR-035;STR-040,8,3,continue,semantic,,,0.6667,1.0,0.8,0.5,0.125,3,2,1,1-hop,True
What landing-gear weight-on-wheels discretes support the taxi-light ground-only inhibit and maintenance override behavior?,1-hop,graphrag,bge,none,0,8264,1275,281,1556,LDG-015;LGT-007;LDG-020;FCC-044,LGT-007;LDG-020;LDG-002;STR-035;LDG-014;STR-040;LDG-032;FCC-007;AUTO-001;FCC-005;FCC-044;GCS-022;LDG-015;LDG-022;BIT-031,15,0,,,,,0.5,1.0,0.6667,1.0,0.1333,4,2,1,1-hop,True
What landing-gear weight-on-wheels discretes support the taxi-light ground-only inhibit and maintenance override behavior?,1-hop,agentic-graph,bge,none,0,24103,4316,682,4998,LGT-007;LDG-020;LDG-002,LGT-007;LDG-020;LDG-002;EMS-027;LDG-022,5,3,continue,semantic,,,0.3333,0.5,0.4,0.5,0.2,3,2,1,1-hop,True
What landing-gear weight-on-wheels discretes support the taxi-light ground-only inhibit and maintenance override behavior?,1-hop,adaptive,bge,none,0,20517,3474,520,3994,LDG-015;LGT-007;LDG-020;LDG-002,LGT-007;LDG-020;LDG-002;EMS-027;LDG-022,5,3,continue,semantic,agentic,"default: agentic ReAct exploration (no specific signal; ids=0, mods=0, trace_kw=False, chain_ind=False, numeric=False)",0.5,1.0,0.6667,0.5,0.2,4,2,1,1-hop,True
Which inertial-system QoS input does navigation fusion reference when deriving the operator-displayed 2 Hz 0–100 quality score?,1-hop,vanilla,bge,none,0,5837,542,118,660,INS-038;NAV-021,NAV-021;INS-038;NAV-030;NAV-027;NAV-011,5,0,,,,,1.0,1.0,1.0,1.0,0.4,2,2,1,1-hop,True
Which inertial-system QoS input does navigation fusion reference when deriving the operator-displayed 2 Hz 0–100 quality score?,1-hop,agentic,bge,none,0,23109,6237,582,6819,INS-038;NAV-021;GPS-020,NAV-021;NAV-030;NAV-027;NAV-020;NAV-007;ICE-016;ICE-017;ICE-008;ICE-020;ICE-HDR-5;ADS-015;ADS-018;ADS-020;ADS-025;ADS-023,15,3,continue,semantic,,,0.6667,1.0,0.8,0.5,0.0667,3,2,1,1-hop,True
Which inertial-system QoS input does navigation fusion reference when deriving the operator-displayed 2 Hz 0–100 quality score?,1-hop,graphrag,bge,none,0,6307,1313,177,1490,INS-038;NAV-021,NAV-021;INS-038;NAV-030;NAV-027;NAV-011;NAV-007;NAV-002;FMS-034;ADS-020;FDR-004;FMS-006;FUEL-020;GCS-020;GPS-010;GPS-020,15,0,,,,,1.0,1.0,1.0,1.0,0.1333,2,2,1,1-hop,True
Which inertial-system QoS input does navigation fusion reference when deriving the operator-displayed 2 Hz 0–100 quality score?,1-hop,agentic-graph,bge,none,0,13184,3196,242,3438,INS-038;NAV-021,NAV-021;NAV-020;NAV-030;NAV-007;NAV-027;GPS-020;INS-038,7,0,sufficient,semantic,,,1.0,1.0,1.0,1.0,0.2857,2,2,1,1-hop,True
Which inertial-system QoS input does navigation fusion reference when deriving the operator-displayed 2 Hz 0–100 quality score?,1-hop,adaptive,bge,none,0,23683,5080,493,5573,INS-038;GPS-020;NAV-021,NAV-021;NAV-030;NAV-027;NAV-020;NAV-007;ICE-016;ICE-018;ICE-014;ICE-008;ICE-009,10,3,continue,semantic,agentic,"default: agentic ReAct exploration (no specific signal; ids=0, mods=0, trace_kw=False, chain_ind=False, numeric=True)",0.6667,1.0,0.8,0.5,0.1,3,2,1,1-hop,True
How does the Skyrunner-T1 hybrid-mode test requirement refine the higher-level navigation-mode accuracy and output requirement?,1-hop,vanilla,bge,none,0,8080,498,287,785,SKT1-NAV-001;SKT1-INS-001;NAV-001,SKT1-NAV-001;SKT1-FCC-002;ENG-032;NAV-001;SKT1-INS-001,5,0,,,,,0.3333,0.5,0.4,0.5,0.2,3,2,1,1-hop,False
How does the Skyrunner-T1 hybrid-mode test requirement refine the higher-level navigation-mode accuracy and output requirement?,1-hop,agentic,bge,none,0,25515,3718,736,4454,SKT1-INS-001;SKT1-NAV-001;NAV-006,SKT1-NAV-001;SKT1-ADS-001;SKT1-FCC-002;NAV-001;ENG-032,5,3,continue,semantic,,,0.6667,1.0,0.8,0.5,0.2,3,2,1,1-hop,False
How does the Skyrunner-T1 hybrid-mode test requirement refine the higher-level navigation-mode accuracy and output requirement?,1-hop,graphrag,bge,none,0,10760,1442,481,1923,SKT1-NAV-001;NAV-006;SKT1-INS-001;FMS-001;NAV-001;INS-002;ADS-001,SKT1-NAV-001;SKT1-FCC-002;ENG-032;NAV-001;SKT1-INS-001;SKT1-GPS-001;SKT1-PLD-001;FMS-001;EOIR-001;GPS-009;INS-002;INS-003;NAV-006;ADS-001;ADS-003,15,0,,,,,0.2857,1.0,0.4444,1.0,0.1333,7,2,1,1-hop,False
How does the Skyrunner-T1 hybrid-mode test requirement refine the higher-level navigation-mode accuracy and output requirement?,1-hop,agentic-graph,bge,none,0,17277,3050,553,3603,SKT1-NAV-001;NAV-006;SKT1-INS-001;NAV-010,SKT1-NAV-001;NAV-001;NAV-006;NAV-005;NAV-010,5,0,sufficient,semantic,,,0.5,1.0,0.6667,1.0,0.4,4,2,1,1-hop,False
How does the Skyrunner-T1 hybrid-mode test requirement refine the higher-level navigation-mode accuracy and output requirement?,1-hop,adaptive,bge,none,0,10975,1442,534,1976,SKT1-NAV-001;NAV-006;SKT1-INS-001;INS-003;INS-002;ADS-001,SKT1-NAV-001;SKT1-FCC-002;ENG-032;NAV-001;SKT1-INS-001;SKT1-GPS-001;SKT1-PLD-001;FMS-001;EOIR-001;GPS-009;INS-002;INS-003;NAV-006;ADS-001;ADS-003,15,0,,,graphrag,R4: traceability_kw + no_explicit_id → structural retrieval,0.3333,1.0,0.5,1.0,0.1333,6,2,1,1-hop,False
"Which verification requirement demonstrates, by negative UHF secure-mode testing, compliance with the no-valid-key transmit-inhibit voice-encryption requirement?",1-hop,vanilla,bge,none,0,5681,570,83,653,COMM-030;COMM-019,COMM-030;COMM-019;DLNK-023;HMI-210;SEC-020,5,0,,,,,1.0,1.0,1.0,1.0,0.4,2,2,1,1-hop,False
"Which verification requirement demonstrates, by negative UHF secure-mode testing, compliance with the no-valid-key transmit-inhibit voice-encryption requirement?",1-hop,agentic,bge,none,0,20938,5054,391,5445,COMM-030;COMM-019,COMM-030;COMM-019;DLNK-023;HMI-210;SAR-025;EMS-035;SEC-023;NAV-028;DLNK-024;SEC-020,10,2,sufficient,semantic,,,1.0,1.0,1.0,1.0,0.2,2,2,1,1-hop,False
"Which verification requirement demonstrates, by negative UHF secure-mode testing, compliance with the no-valid-key transmit-inhibit voice-encryption requirement?",1-hop,graphrag,bge,none,0,6081,1301,87,1388,COMM-030;COMM-019,COMM-030;COMM-019;DLNK-023;HMI-210;SEC-020;SAR-025;EMS-035;DLNK-024;BIT-033;DLNK-008;DLNK-014;EMS-023;FMS-006;FMS-010;HMI-037,15,0,,,,,1.0,1.0,1.0,1.0,0.1333,2,2,1,1-hop,False
"Which verification requirement demonstrates, by negative UHF secure-mode testing, compliance with the no-valid-key transmit-inhibit voice-encryption requirement?",1-hop,agentic-graph,bge,none,0,20366,4102,402,4504,ICE-002;ICE-016;ICE-011;ICE-009,ICE-HDR-5;ICE-002;ICE-016;ICE-011;ICE-009,5,3,continue,semantic,,,0.0,0.0,0.0,0.0,0.0,4,2,1,1-hop,False
"Which verification requirement demonstrates, by negative UHF secure-mode testing, compliance with the no-valid-key transmit-inhibit voice-encryption requirement?",1-hop,adaptive,bge,none,0,11869,2396,185,2581,COMM-030;COMM-019,COMM-030;COMM-019;DLNK-023;SAR-025;EMS-035;HMI-210;SEC-020;SEC-021;STR-025;COMM-027,10,0,sufficient,semantic,agentic,"default: agentic ReAct exploration (no specific signal; ids=0, mods=0, trace_kw=False, chain_ind=False, numeric=True)",1.0,1.0,1.0,1.0,0.2,2,2,1,1-hop,False
Which test evidence verifies the flight control computer’s 200 Hz inner-loop timing and jitter compliance under nominal and full-payload conditions?,1-hop,vanilla,bge,none,0,7191,622,194,816,FCC-052;FCC-013,FCC-013;FCC-052;INS-053;FCC-055;ENG-041,5,0,,,,,1.0,1.0,1.0,1.0,0.4,2,2,1,1-hop,False
Which test evidence verifies the flight control computer’s 200 Hz inner-loop timing and jitter compliance under nominal and full-payload conditions?,1-hop,agentic,bge,none,0,19844,3636,501,4137,FCC-052;FCC-013;FCC-015,FCC-013;FCC-052;FCC-015;FCC-043;FCC-014,5,3,continue,semantic,,,0.6667,1.0,0.8,1.0,0.4,3,2,1,1-hop,False
Which test evidence verifies the flight control computer’s 200 Hz inner-loop timing and jitter compliance under nominal and full-payload conditions?,1-hop,graphrag,bge,none,0,7373,1396,225,1621,FCC-052;FCC-013;FCC-014;FCC-015,FCC-013;FCC-052;INS-053;FCC-055;ENG-041;CDL-040;STR-025;FMS-041;AUTO-002;AUTO-025;CDL-021;ENG-010;FCC-014;FCC-015;FCC-036,15,0,,,,,0.5,1.0,0.6667,1.0,0.1333,4,2,1,1-hop,False
Which test evidence verifies the flight control computer’s 200 Hz inner-loop timing and jitter compliance under nominal and full-payload conditions?,1-hop,agentic-graph,bge,none,0,24602,7112,605,7717,FCC-052;FCC-013;FCC-014;FCC-015,FCC-013;FCC-052;FCC-055;FCC-015;FCC-014;AUTO-002;AUTO-025;FMS-002;FCC-043;FCC-053,10,2,sufficient,semantic,,,0.5,1.0,0.6667,1.0,0.2,4,2,1,1-hop,False
Which test evidence verifies the flight control computer’s 200 Hz inner-loop timing and jitter compliance under nominal and full-payload conditions?,1-hop,adaptive,bge,none,0,6164,1396,148,1544,FCC-052;FCC-013,FCC-013;FCC-052;INS-053;FCC-055;ENG-041;CDL-040;STR-025;FMS-041;AUTO-002;AUTO-025;CDL-021;ENG-010;FCC-014;FCC-015;FCC-036,15,0,,,graphrag,R4: traceability_kw + no_explicit_id → structural retrieval,1.0,1.0,1.0,1.0,0.1333,2,2,1,1-hop,False
Which flight-control test requirement verifies the payload-jettison general requirement’s preconfigured transient attitude compensation and its 100 ms execution timing?,1-hop,vanilla,bge,none,0,6699,578,113,691,NBC3-FCC-003,NBC3-FCC-003;FCC-055;FUEL-013;CDL-038;LDG-030,5,0,,,,,1.0,0.5,0.6667,0.5,0.2,1,2,1,1-hop,True
