query,query_type,pipeline,embedder,reranker,repeat,latency_ms,prompt_tokens,completion_tokens,total_tokens,cited_ids,source_ids,n_sources,iter_count,verdict,intent,routed_to,route_reason,citation_precision,citation_recall,citation_f1,retrieval_recall,context_precision,n_cited,n_gold,hop_count,stratum,is_cross_module
"Who was the first elected president of the country where, along with the nation where Ágnes Konkoly is from, many expelled French Jews relocated to?",2-hop,graphrag,azure,none,0,2218,1290,151,1441,MQ-073-P17;MQ-150-P00;MQ-073-P07;MQ-143-P12,MQ-073-P18;MQ-143-P07;MQ-073-P17;MQ-035-P01;MQ-055-P08;MQ-150-P00;MQ-073-P07;MQ-143-P12,8,,,,,,0.5,0.6667,0.5714,0.6667,0.25,4,3,2,2-hop,False
What was Nintendo's limit on games per developer per year on the platform of Nightshade?,2-hop,graphrag,azure,none,0,1458,1952,76,2028,MQ-074-P11;MQ-074-P00;MQ-074-P19,MQ-074-P00;MQ-187-P06;MQ-074-P19;MQ-187-P12;MQ-074-P11;MQ-074-P09;MQ-187-P19;MQ-074-P06,8,,,,,,0.6667,0.6667,0.6667,0.6667,0.25,3,3,2,2-hop,False
The population of the country that worked with the outfit behind Man in Space Soonest numbers how much?,2-hop,graphrag,azure,none,0,1992,1426,135,1561,MQ-075-P17;MQ-075-P01,MQ-075-P17;MQ-075-P01;MQ-199-P15;MQ-184-P17;MQ-038-P02;MQ-118-P17;MQ-048-P18;MQ-192-P12,8,,,,,,0.5,0.3333,0.4,0.3333,0.125,2,3,2,2-hop,False
How many times did the plague occur in the city where the painter of The Bacchanal of the Andrians died?,2-hop,graphrag,azure,none,0,1830,1606,124,1730,MQ-076-P00;MQ-115-P09;MQ-076-P06;MQ-093-P04,MQ-076-P00;MQ-115-P09;MQ-076-P06;MQ-093-P04;MQ-076-P15;MQ-076-P16;MQ-093-P05;MQ-115-P15,8,,,,,,0.5,0.6667,0.5714,0.6667,0.25,4,3,2,2-hop,False
"What UK label was bought by the broadcast company that, along with ABC and the original network of Undercovers, is one of the major broadcasters based in New York?",2-hop,graphrag,azure,none,0,1413,1169,86,1255,MQ-077-P17;MQ-077-P01;MQ-087-P10;MQ-077-P10,MQ-077-P17;MQ-077-P01;MQ-087-P10;MQ-077-P10;MQ-077-P14;MQ-077-P11;MQ-087-P08;MQ-024-P08,8,,,,,,0.75,1.0,0.8571,1.0,0.375,4,3,2,2-hop,False
What time do alcohol sales begin in the largest state of the region where the fictional Gilead is located in The Handmaid's Tale?,2-hop,graphrag,azure,none,0,1689,1312,116,1428,MQ-078-P03;MQ-078-P15;MQ-078-P13,MQ-078-P03;MQ-078-P13;MQ-078-P15;MQ-078-P14;MQ-078-P05;MQ-078-P11;MQ-078-P08;MQ-078-P02,8,,,,,,0.3333,0.3333,0.3333,0.6667,0.25,3,3,2,2-hop,False
How many people live in the largest state of the region where The Family Stone takes place?,2-hop,graphrag,azure,none,0,1763,1298,107,1405,MQ-079-P03,MQ-079-P03;MQ-198-P14;MQ-181-P00;MQ-079-P16;MQ-154-P05;MQ-194-P04;MQ-057-P15;MQ-198-P03,8,,,,,,1.0,0.3333,0.5,0.3333,0.125,1,3,2,2-hop,False
"Where do greyhound buses depart from, in the city where the performer of Sleep Is the Enemy was formed?",2-hop,graphrag,azure,none,0,2342,1440,147,1587,MQ-096-P09;MQ-112-P10;MQ-058-P05;MQ-080-P18;MQ-110-P04,MQ-096-P09;MQ-112-P10;MQ-058-P05;MQ-080-P18;MQ-110-P04;MQ-096-P10;MQ-112-P09;MQ-058-P00,8,,,,,,0.0,0.0,0.0,0.0,0.0,5,3,2,2-hop,False
When did the majority party of the branch of government that the President calls to support appointments to the USAF gain control in the House?,2-hop,graphrag,azure,none,0,3578,1601,269,1870,MQ-081-P10;MQ-081-P01;MQ-069-P14;MQ-105-P14;MQ-070-P02;MQ-081-P05,MQ-105-P14;MQ-069-P14;MQ-081-P01;MQ-070-P02;MQ-081-P18;MQ-081-P10;MQ-081-P05;MQ-105-P13,8,,,,,,0.3333,0.6667,0.4444,0.6667,0.25,6,3,2,2-hop,False
"What mountains can you see from Portland, in the state with the county where McCauley Mountain is located?",2-hop,graphrag,azure,none,0,1763,1134,107,1241,MQ-082-P15;MQ-082-P09,MQ-082-P09;MQ-082-P15;MQ-071-P05;MQ-154-P04;MQ-178-P05;MQ-019-P15;MQ-156-P03;MQ-082-P12,8,,,,,,1.0,0.6667,0.8,0.6667,0.25,2,3,2,2-hop,False
When did the luxury division of the maker of the Toyopet Master change the body style of the rx 350?,2-hop,graphrag,azure,none,0,2436,1576,198,1774,MQ-083-P07;MQ-116-P07;MQ-107-P14;MQ-107-P19;MQ-083-P11;MQ-122-P13,MQ-107-P19;MQ-083-P11;MQ-122-P13;MQ-083-P15;MQ-116-P14;MQ-083-P07;MQ-116-P07;MQ-107-P14,8,,,,,,0.1667,0.3333,0.2222,0.6667,0.25,6,3,2,2-hop,False
In what region of the country containing the district of A Lưới is the city that has the Zone 5 Military Museum located?,2-hop,graphrag,azure,none,0,1734,797,116,913,MQ-084-P09;MQ-124-P11;MQ-084-P00;MQ-084-P05,MQ-124-P11;MQ-084-P00;MQ-084-P09;MQ-124-P17;MQ-089-P03;MQ-179-P12;MQ-190-P13;MQ-084-P05,8,,,,,,0.75,1.0,0.8571,1.0,0.375,4,3,2,2-hop,False
Who is the wife of the man who produced the documentary of the pop star who influenced Beyonce?,2-hop,graphrag,azure,none,0,1711,1845,97,1942,MQ-085-P11;MQ-103-P00;MQ-085-P04,MQ-191-P02;MQ-141-P04;MQ-141-P03;MQ-085-P11;MQ-103-P00;MQ-085-P04;MQ-191-P06;MQ-141-P01,8,,,,,,0.6667,0.6667,0.6667,0.6667,0.25,3,3,2,2-hop,False
How long had the city where Qing lost in 1853 been the capital of the administrative territorial entity Guangling District is located?,2-hop,graphrag,azure,none,0,2233,1438,175,1613,MQ-086-P08;MQ-086-P15;MQ-134-P09,MQ-086-P08;MQ-134-P19;MQ-134-P08;MQ-086-P15;MQ-134-P09;MQ-134-P17;MQ-109-P17;MQ-129-P15,8,,,,,,0.6667,0.6667,0.6667,0.6667,0.25,3,3,2,2-hop,False
"When is Celebrity Big Brother coming to the network which, along with ABC and the network which aired Law of the Plainsman, is the other major broadcaster based in NY?",2-hop,graphrag,azure,none,0,2104,1273,162,1435,MQ-087-P10;MQ-077-P01;MQ-087-P15;MQ-087-P16,MQ-087-P16;MQ-087-P15;MQ-087-P09;MQ-087-P10;MQ-077-P01;MQ-087-P07;MQ-120-P07;MQ-004-P08,8,,,,,,0.5,0.6667,0.5714,0.6667,0.25,4,3,2,2-hop,False
Who owns the record label where the singer of All Right records?,2-hop,graphrag,azure,none,0,2143,1015,162,1177,MQ-088-P08;MQ-184-P13;MQ-199-P13;MQ-148-P06;MQ-160-P08,MQ-184-P13;MQ-199-P13;MQ-148-P06;MQ-160-P08;MQ-088-P08;MQ-184-P02;MQ-024-P13;MQ-199-P07,8,,,,,,0.2,0.3333,0.25,0.3333,0.125,5,3,2,2-hop,False
"In what region of the country where Châu Đức is found, is the birthplace of John Phan?",2-hop,graphrag,azure,none,0,1544,892,112,1004,MQ-089-P13;MQ-089-P17;MQ-099-P12,MQ-089-P17;MQ-099-P12;MQ-099-P00;MQ-089-P13;MQ-089-P03;MQ-031-P07;MQ-094-P04;MQ-127-P10,8,,,,,,0.6667,0.6667,0.6667,0.6667,0.25,3,3,2,2-hop,False
When was the last time the team that Terry Twell was a member of beat the 194-95 winner of the FA Cup?,2-hop,graphrag,azure,none,0,2116,1882,114,1996,MQ-090-P19;MQ-108-P05;MQ-090-P17,MQ-090-P19;MQ-090-P15;MQ-090-P10;MQ-108-P19;MQ-108-P05;MQ-090-P17;MQ-108-P01;MQ-090-P02,8,,,,,,0.3333,0.3333,0.3333,0.3333,0.125,3,3,2,2-hop,False
"What dissolved the privileges in Poland of the empire that the British sided with against the Ottomans, the Kingdom that acquired some Thuringian territory in 1815, and the Habsburg Monarchy?",2-hop,graphrag,azure,none,0,1962,1762,186,1948,MQ-091-P16;MQ-091-P07;MQ-091-P18;MQ-091-P04;MQ-117-P07,MQ-091-P16;MQ-091-P07;MQ-117-P02;MQ-091-P18;MQ-091-P19;MQ-117-P07;MQ-117-P06;MQ-091-P04,8,,,,,,0.4,0.6667,0.5,1.0,0.375,5,3,2,2-hop,False
"How were the people that the Somali Muslim Ajuran Empire made coins to proclaim independence from, expelled from the country that Minyekyawdin lived in?",2-hop,graphrag,azure,none,0,2056,1340,142,1482,MQ-168-P09,MQ-111-P16;MQ-092-P17;MQ-139-P09;MQ-179-P17;MQ-196-P04;MQ-092-P11;MQ-111-P03;MQ-168-P09,8,,,,,,0.0,0.0,0.0,0.0,0.0,1,3,2,2-hop,False
How many times did the plague occur in the birth city of the composer of Scanderbeg?,2-hop,graphrag,azure,none,0,3249,1790,99,1889,MQ-115-P09,MQ-093-P06;MQ-115-P09;MQ-076-P06;MQ-093-P04;MQ-076-P12;MQ-115-P19;MQ-076-P16;MQ-093-P05,8,,,,,,0.0,0.0,0.0,0.6667,0.25,1,3,2,2-hop,False
Who is the president of the newly declared independent country that is part of the Commission of Truth and Friendship with the country where Jenggawah is located?,2-hop,graphrag,azure,none,0,1986,1603,150,1753,MQ-094-P00;MQ-127-P02,MQ-094-P00;MQ-127-P02;MQ-127-P12;MQ-094-P09;MQ-127-P05;MQ-081-P19;MQ-094-P17;MQ-127-P00,8,,,,,,0.5,0.3333,0.4,0.3333,0.125,2,3,2,2-hop,False
"When did Nissan, the Acura Legend maker and the Scion Fuse manufacturer open US assembly plants?",2-hop,graphrag,azure,none,0,2671,1356,221,1577,MQ-107-P14;MQ-116-P04;MQ-083-P18;MQ-122-P03;MQ-095-P01;MQ-095-P12;MQ-116-P11;MQ-095-P09,MQ-095-P09;MQ-107-P14;MQ-116-P04;MQ-083-P18;MQ-122-P03;MQ-095-P01;MQ-095-P12;MQ-116-P11,8,,,,,,0.375,1.0,0.5455,1.0,0.375,8,3,2,2-hop,False
Where do greyhound buses leave from the in the city where the headquarters of the production company which produced A Cosmic Christmas is located?,2-hop,graphrag,azure,none,0,1277,1444,65,1509,MQ-096-P10;MQ-112-P09;MQ-058-P00,MQ-096-P09;MQ-112-P10;MQ-058-P05;MQ-080-P18;MQ-110-P04;MQ-096-P10;MQ-112-P09;MQ-058-P00,8,,,,,,0.3333,0.3333,0.3333,0.3333,0.125,3,3,2,2-hop,False
When did the headquarters city of the Blanton's manufacturer elect its first black mayor?,2-hop,graphrag,azure,none,0,1673,1343,86,1429,MQ-097-P09,MQ-097-P00;MQ-121-P18;MQ-097-P09;MQ-069-P13;MQ-097-P14;MQ-105-P04;MQ-097-P15;MQ-121-P04,8,,,,,,1.0,0.3333,0.5,0.6667,0.25,1,3,2,2-hop,False
What does seal stand for in the U.S. military branch that operates a list of destroyer classes and the USS Stag?,2-hop,graphrag,azure,none,0,1694,947,84,1031,MQ-072-P01;MQ-098-P03;MQ-113-P14;MQ-098-P06,MQ-098-P06;MQ-098-P17;MQ-072-P02;MQ-113-P11;MQ-072-P01;MQ-098-P03;MQ-113-P14;MQ-072-P09,8,,,,,,0.5,0.6667,0.5714,0.6667,0.25,4,3,2,2-hop,False
In what region of Phu Luong's country is John Phan's birthplace located?,2-hop,graphrag,azure,none,0,1941,925,131,1056,MQ-089-P17;MQ-099-P12;MQ-099-P07,MQ-089-P17;MQ-099-P12;MQ-099-P07;MQ-099-P00;MQ-084-P09;MQ-168-P10;MQ-031-P07;MQ-124-P03,8,,,,,,0.6667,0.6667,0.6667,0.6667,0.25,3,3,2,2-hop,False
Which opera company is based in the city where the Yongle Emperor greeted the leader that the edict was addressed to?,2-hop,graphrag,azure,none,0,2392,1642,210,1852,MQ-129-P03;MQ-134-P07;MQ-109-P15;MQ-100-P15;MQ-129-P04;MQ-109-P14,MQ-129-P04;MQ-109-P14;MQ-129-P03;MQ-134-P07;MQ-109-P15;MQ-100-P15;MQ-109-P18;MQ-129-P01,8,,,,,,0.0,0.0,0.0,0.0,0.0,6,3,2,2-hop,False
"What is the average daytime temperature in the region where Richmond is found, in the state where WGCK-FM is located?",2-hop,graphrag,azure,none,0,1446,1406,97,1503,MQ-101-P06;MQ-101-P00,MQ-101-P06;MQ-195-P10;MQ-101-P00;MQ-101-P03;MQ-101-P16;MQ-101-P04;MQ-013-P06;MQ-058-P17,8,,,,,,1.0,0.6667,0.8,0.6667,0.25,2,3,2,2-hop,False
"Besides the body of water by the city where Erwin Speckler died, and the Irish Channel, what else was lowered in the last cold phase?",2-hop,graphrag,azure,none,0,1901,1535,133,1668,MQ-102-P09,MQ-102-P09;MQ-137-P02;MQ-102-P17;MQ-186-P16;MQ-102-P12;MQ-152-P01;MQ-123-P12;MQ-002-P13,8,,,,,,1.0,0.3333,0.5,0.6667,0.25,1,3,2,2-hop,False
Who played who sang is she really going out with him in the who influenced Beyonce movie?,2-hop,graphrag,azure,none,0,2116,1378,164,1542,MQ-125-P06;MQ-103-P03;MQ-119-P08;MQ-085-P11;MQ-103-P00;MQ-141-P04,MQ-191-P02;MQ-141-P04;MQ-125-P06;MQ-103-P03;MQ-119-P08;MQ-006-P10;MQ-085-P11;MQ-103-P00,8,,,,,,0.3333,0.6667,0.4444,0.6667,0.25,6,3,2,2-hop,False
"When did the people who first imported slaves to New York, come to the country where Lord of the Rings was filmed?",2-hop,graphrag,azure,none,0,2014,1479,159,1638,MQ-104-P07;MQ-104-P06;MQ-104-P15,MQ-104-P07;MQ-104-P18;MQ-104-P06;MQ-104-P15;MQ-104-P00;MQ-002-P16;MQ-104-P16;MQ-104-P01,8,,,,,,0.3333,0.3333,0.3333,0.3333,0.125,3,3,2,2-hop,False
When did the party who gained control of congress in the midterm elections in 1946 take control of the determiner of rules of the US House and US Senate?,2-hop,graphrag,azure,none,0,3039,1378,208,1586,MQ-105-P13;MQ-105-P11;MQ-069-P15,MQ-105-P13;MQ-069-P14;MQ-081-P01;MQ-070-P02;MQ-105-P14;MQ-081-P05;MQ-105-P11;MQ-069-P15,8,,,,,,0.6667,0.6667,0.6667,0.6667,0.25,3,3,2,2-hop,False
Which missionary helped spread the religion widely practiced in region having the second largest rain-forest in the world?,2-hop,graphrag,azure,none,0,1616,1551,93,1644,MQ-106-P01;MQ-106-P04;MQ-106-P06,MQ-106-P11;MQ-106-P04;MQ-106-P06;MQ-106-P01;MQ-106-P12;MQ-057-P12;MQ-005-P18;MQ-163-P03,8,,,,,,1.0,1.0,1.0,1.0,0.375,3,3,2,2-hop,False
When did the luxury division of the manufacturer of the Scion bbX change the body style of the rx 350?,2-hop,graphrag,azure,none,0,2818,1244,203,1447,MQ-095-P07;MQ-107-P04;MQ-107-P19;MQ-083-P11;MQ-122-P13,MQ-107-P19;MQ-083-P11;MQ-122-P13;MQ-095-P07;MQ-107-P04;MQ-107-P18;MQ-095-P16;MQ-095-P09,8,,,,,,0.4,0.6667,0.5,0.6667,0.25,5,3,2,2-hop,False
When was the last time Peter Till's sports team beat the winner of the 1894-95 FA Cup?,2-hop,graphrag,azure,none,0,2335,1377,166,1543,MQ-108-P06;MQ-108-P16;MQ-090-P08,MQ-108-P19;MQ-090-P10;MQ-108-P06;MQ-108-P16;MQ-090-P08;MQ-090-P06;MQ-108-P00;MQ-108-P05,8,,,,,,0.6667,0.6667,0.6667,0.6667,0.25,3,3,2,2-hop,False
What other types of theater performance are seen in the city where the Yongle emperor greeted the person to whom the edict was addressed?,2-hop,graphrag,azure,none,0,1774,1945,109,2054,MQ-129-P13;MQ-109-P00;MQ-100-P03;MQ-134-P03,MQ-109-P14;MQ-129-P04;MQ-129-P13;MQ-109-P00;MQ-100-P03;MQ-134-P03;MQ-129-P03;MQ-134-P07,8,,,,,,0.25,0.3333,0.2857,0.3333,0.125,4,3,2,2-hop,False
Where do Greyhound buses leave from in the city where the band that recorded the album I'm Alive and on Fire formed?,2-hop,graphrag,azure,none,0,1657,1356,133,1489,MQ-110-P15;MQ-096-P10;MQ-112-P09,MQ-096-P09;MQ-112-P10;MQ-058-P05;MQ-080-P18;MQ-110-P04;MQ-110-P15;MQ-096-P10;MQ-112-P09,8,,,,,,0.3333,0.3333,0.3333,0.3333,0.125,3,3,2,2-hop,False
"How were the people that the Somali Muslim Ajuran Empire made coins to proclaim independence from, expelled from the country where Mohinga is eaten?",2-hop,graphrag,azure,none,0,2146,1338,117,1455,MQ-111-P04,MQ-111-P16;MQ-092-P17;MQ-139-P09;MQ-179-P17;MQ-196-P04;MQ-092-P11;MQ-111-P03;MQ-111-P04,8,,,,,,1.0,0.3333,0.5,0.3333,0.125,1,3,2,2-hop,False
Where do greyhound buses leave from in the city where the headquarters of Care Bears: Journey to Joke-a-lot's production company is located?,2-hop,graphrag,azure,none,0,1892,1393,107,1500,MQ-112-P02;MQ-096-P10;MQ-112-P09,MQ-096-P09;MQ-112-P10;MQ-058-P05;MQ-080-P18;MQ-110-P04;MQ-112-P02;MQ-096-P10;MQ-112-P09,8,,,,,,0.6667,0.6667,0.6667,0.6667,0.25,3,3,2,2-hop,False
What does seal stand for in the operator of the list of destroyer classes of the operator of the USS Acme seals?,2-hop,graphrag,azure,none,0,1700,933,144,1077,MQ-098-P03;MQ-113-P14;MQ-072-P01;MQ-113-P19,MQ-113-P19;MQ-072-P02;MQ-098-P17;MQ-113-P11;MQ-098-P03;MQ-113-P14;MQ-072-P01;MQ-072-P09,8,,,,,,0.5,0.6667,0.5714,0.6667,0.25,4,3,2,2-hop,False
"What was the form of the language that the last name Sylvester comes from, used in the era of the first Holy Roman Emperor, later known as?",2-hop,graphrag,azure,none,0,2508,1331,152,1483,MQ-114-P06;MQ-114-P19,MQ-114-P08;MQ-114-P06;MQ-114-P03;MQ-114-P19;MQ-091-P12;MQ-010-P17;MQ-150-P14;MQ-143-P04,8,,,,,,0.5,0.3333,0.4,0.6667,0.25,2,3,2,2-hop,False
How many times did plague occur in the place where Bajazet's composer was born?,2-hop,graphrag,azure,none,0,2024,1850,137,1987,MQ-115-P12;MQ-115-P09;MQ-076-P06;MQ-093-P04,MQ-115-P09;MQ-076-P06;MQ-093-P04;MQ-115-P12;MQ-076-P15;MQ-115-P19;MQ-076-P12;MQ-076-P16,8,,,,,,0.5,0.6667,0.5714,0.6667,0.25,4,3,2,2-hop,False
"When did the maker of the Acura Legend, the manufacturer of Toyopet Master, and Nissan open US assembly plants?",2-hop,graphrag,azure,none,0,2206,1278,171,1449,MQ-083-P18;MQ-095-P19;MQ-095-P12,MQ-095-P19;MQ-116-P18;MQ-095-P12;MQ-116-P11;MQ-083-P18;MQ-107-P14;MQ-116-P04;MQ-122-P03,8,,,,,,0.0,0.0,0.0,0.6667,0.25,3,3,2,2-hop,False
"What month did the Tripartite discussions begin between Britain, France, and the country where, despite being headquartered in the nation called the nobilities commonwealth, the top-ranking Warsaw Pact operatives originated?",2-hop,graphrag,azure,none,0,1801,1459,136,1595,MQ-117-P09;MQ-186-P09;MQ-060-P12;MQ-117-P15;MQ-186-P12,MQ-117-P09;MQ-186-P09;MQ-060-P12;MQ-117-P15;MQ-186-P12;MQ-117-P19;MQ-117-P05;MQ-117-P11,8,,,,,,0.4,0.6667,0.5,0.6667,0.25,5,3,2,2-hop,False
The Beach was filmed in what location of the country that contains the birth city of Siddhi Savetsila?,2-hop,graphrag,azure,none,0,1311,1431,55,1486,MQ-118-P09;MQ-118-P19,MQ-118-P19;MQ-118-P18;MQ-118-P17;MQ-118-P02;MQ-173-P15;MQ-118-P00;MQ-118-P03;MQ-118-P09,8,,,,,,1.0,0.6667,0.8,0.6667,0.25,2,3,2,2-hop,False
Who played who sang is she really going out with him in the composer of speechless movie?,2-hop,graphrag,azure,none,0,2207,1024,158,1182,MQ-103-P03;MQ-119-P08;MQ-125-P06;MQ-119-P09;MQ-125-P04,MQ-103-P03;MQ-119-P08;MQ-125-P06;MQ-006-P10;MQ-119-P09;MQ-125-P04;MQ-054-P06;MQ-053-P09,8,,,,,,0.4,0.6667,0.5,0.6667,0.25,5,3,2,2-hop,False
When does the sport which has Jim Wilson's Cleveland team as a member start the regular season?,2-hop,graphrag,azure,none,0,1230,1310,75,1385,MQ-120-P18;MQ-159-P08,MQ-120-P11;MQ-120-P18;MQ-159-P13;MQ-159-P08;MQ-050-P03;MQ-120-P00;MQ-120-P14;MQ-120-P01,8,,,,,,0.5,0.3333,0.4,1.0,0.375,2,3,2,2-hop,False
When did the city where the headquarters of Barton Premium Blend's manufacturer is located elect its first black mayor?,2-hop,graphrag,azure,none,0,2146,1177,145,1322,MQ-121-P10;MQ-121-P05;MQ-097-P19,MQ-097-P00;MQ-121-P18;MQ-121-P13;MQ-121-P10;MQ-121-P05;MQ-097-P19;MQ-121-P09;MQ-097-P01,8,,,,,,0.3333,0.3333,0.3333,0.6667,0.25,3,3,2,2-hop,False
When did the luxury division of the largest auto company in the world change the body style of the rx 350?,2-hop,graphrag,azure,none,0,1569,1266,110,1376,MQ-107-P19;MQ-083-P11;MQ-122-P13,MQ-107-P19;MQ-083-P11;MQ-122-P13;MQ-107-P09;MQ-116-P08;MQ-095-P17;MQ-107-P15;MQ-116-P19,8,,,,,,0.3333,0.3333,0.3333,0.3333,0.125,3,3,2,2-hop,False
What is the name of the famous bridge in the birthplace of Gloria in D Major's composer?,2-hop,graphrag,azure,none,0,2242,1225,142,1367,MQ-123-P02;MQ-133-P07;MQ-123-P09,MQ-123-P02;MQ-164-P19;MQ-123-P10;MQ-133-P07;MQ-123-P09;MQ-073-P03;MQ-123-P18;MQ-133-P17,8,,,,,,0.6667,0.6667,0.6667,0.6667,0.25,3,3,2,2-hop,False
What is the region of the country of Sa Thầy and the territory of the Zone 5 Military Museam located?,2-hop,graphrag,azure,none,0,1686,917,137,1054,MQ-124-P03;MQ-124-P11;MQ-089-P04,MQ-124-P11;MQ-084-P00;MQ-124-P03;MQ-124-P17;MQ-089-P03;MQ-084-P09;MQ-089-P04;MQ-099-P18,8,,,,,,0.6667,0.6667,0.6667,0.6667,0.25,3,3,2,2-hop,False
Who played the man named identically to the singer of Is She Really Going Out With Him in the movie about the composer of Speechless?,2-hop,graphrag,azure,none,0,2460,1230,169,1399,MQ-103-P03;MQ-119-P08;MQ-125-P06;MQ-119-P15,MQ-103-P03;MQ-119-P08;MQ-125-P06;MQ-053-P09;MQ-053-P16;MQ-119-P15;MQ-118-P15;MQ-006-P11,8,,,,,,0.25,0.3333,0.2857,0.3333,0.125,4,3,2,2-hop,False
What is the abbreviated form of the name of the country where Alfred Kurella hails from?,2-hop,graphrag,azure,none,0,1491,780,87,867,MQ-001-P10;MQ-126-P08,MQ-001-P10;MQ-126-P08;MQ-182-P02;MQ-016-P12;MQ-071-P14;MQ-015-P02;MQ-195-P02;MQ-032-P01,8,,,,,,0.5,0.3333,0.4,0.3333,0.125,2,3,2,2-hop,False
Who is the president of the newly declared independent country that formed the Timor Leste Commission of Truth and Friendship with the country where Pantar is found?,2-hop,graphrag,azure,none,0,1631,2087,114,2201,MQ-094-P00;MQ-127-P02;MQ-094-P11;MQ-127-P07,MQ-094-P11;MQ-127-P07;MQ-094-P00;MQ-127-P02;MQ-127-P15;MQ-094-P06;MQ-127-P11;MQ-094-P14,8,,,,,,0.5,0.6667,0.5714,0.6667,0.25,4,3,2,2-hop,False
"What franchise of the pro soccer organization headquartered in New York, is based in the city that produced the album considered the true portrait of the No Wave movement?",2-hop,graphrag,azure,none,0,2778,1361,204,1565,MQ-050-P11;MQ-128-P17;MQ-128-P11;MQ-128-P05,MQ-128-P05;MQ-128-P03;MQ-128-P11;MQ-050-P11;MQ-128-P17;MQ-128-P01;MQ-159-P11;MQ-193-P03,8,,,,,,0.75,1.0,0.8571,1.0,0.375,4,3,2,2-hop,False
How many square miles is the city where the Yongle emperor greeted the person to whom the edict was addressed?,2-hop,graphrag,azure,none,0,1935,1703,129,1832,MQ-129-P03;MQ-129-P04;MQ-134-P09,MQ-129-P04;MQ-109-P14;MQ-129-P03;MQ-134-P07;MQ-109-P15;MQ-100-P15;MQ-134-P09;MQ-100-P08,8,,,,,,0.0,0.0,0.0,0.0,0.0,3,3,2,2-hop,False
What country has the border troops of the country of the literature of the country of Karl Maron citizenship?,2-hop,graphrag,azure,none,0,2861,1169,214,1383,MQ-130-P02;MQ-130-P03;MQ-126-P17,MQ-130-P02;MQ-038-P06;MQ-130-P03;MQ-126-P17;MQ-130-P05;MQ-150-P06;MQ-126-P04;MQ-130-P11,8,,,,,,0.6667,0.6667,0.6667,0.6667,0.25,3,3,2,2-hop,False
"Who is the actress who plays the role of the Queen of England in 1890, on the network that aired The Dinosaurs!?",2-hop,graphrag,azure,none,0,1972,1418,128,1546,MQ-131-P02,MQ-131-P02;MQ-131-P12;MQ-131-P18;MQ-037-P10;MQ-131-P16;MQ-131-P06;MQ-037-P17;MQ-131-P00,8,,,,,,1.0,0.3333,0.5,0.3333,0.125,1,3,2,2-hop,False
What is the birthplace of the man who does the voice of Stan on the series that includes the episode The Hobbit?,2-hop,graphrag,azure,none,0,1706,1559,91,1650,MQ-132-P00;MQ-132-P01,MQ-132-P12;MQ-132-P01;MQ-104-P01;MQ-132-P00;MQ-104-P00;MQ-132-P18;MQ-104-P02;MQ-132-P03,8,,,,,,0.5,0.3333,0.4,0.3333,0.125,2,3,2,2-hop,False
What is the name of the famous bridge in the place of birth of who composed the Concerto in C Major Op 3 6?,2-hop,graphrag,azure,none,0,1410,1443,82,1525,MQ-123-P05;MQ-133-P04,MQ-133-P17;MQ-133-P16;MQ-123-P14;MQ-133-P02;MQ-123-P05;MQ-133-P04;MQ-133-P03;MQ-133-P12,8,,,,,,0.5,0.3333,0.4,0.3333,0.125,2,3,2,2-hop,False
How long was the city where the Yongle emperor greeted the person the Ming court thought the representatives were sent by the capitol of Yaxing Coach's headquarters location?,3+-hop,graphrag,azure,none,0,2618,1504,184,1688,MQ-129-P03;MQ-109-P14;MQ-100-P12;MQ-129-P01;MQ-109-P18,MQ-100-P12;MQ-129-P01;MQ-109-P18;MQ-129-P03;MQ-134-P07;MQ-109-P15;MQ-100-P15;MQ-109-P14,8,,,,,,0.0,0.0,0.0,0.0,0.0,5,4,3,3+-hop,False
"Who was the second pick in the 1999 draft of the organization, that includes the team with the most titles, in the event preceding the awarding of the MLB MVP?",3+-hop,graphrag,azure,none,0,2025,2157,157,2314,MQ-159-P04;MQ-135-P10,MQ-159-P07;MQ-193-P15;MQ-159-P04;MQ-135-P17;MQ-193-P18;MQ-135-P10;MQ-135-P07;MQ-193-P05,8,,,,,,0.5,0.25,0.3333,0.5,0.25,2,4,3,3+-hop,False
When was the region immediately north of the region of the country in Strangers No More and the Persian Gulf established?,3+-hop,graphrag,azure,none,0,2061,1318,150,1468,MQ-136-P13;MQ-136-P15;MQ-167-P14;MQ-136-P02;MQ-167-P16,MQ-136-P00;MQ-167-P18;MQ-051-P10;MQ-136-P13;MQ-167-P16;MQ-136-P02;MQ-136-P15;MQ-167-P14,8,,,,,,0.0,0.0,0.0,0.0,0.0,5,4,3,3+-hop,False
What is the direction of flow of the body of water by the city sharing a border with Elizabeth Berg's birthplace?,3+-hop,graphrag,azure,none,0,1439,1067,64,1131,,MQ-137-P02;MQ-142-P09;MQ-004-P15;MQ-101-P14;MQ-142-P17;MQ-101-P12;MQ-137-P09;MQ-123-P12,8,,,,,,0.0,0.0,0.0,0.0,0.0,0,4,3,3+-hop,False
