query,query_type,pipeline,embedder,reranker,repeat,latency_ms,prompt_tokens,completion_tokens,total_tokens,cited_ids,source_ids,n_sources,iter_count,verdict,intent,routed_to,route_reason,citation_precision,citation_recall,citation_f1,retrieval_recall,context_precision,n_cited,n_gold,hop_count,stratum,is_cross_module
"Which interface power requirement defines the 50 ms ride-through capability, and which general requirement establishes the DO-160G Category Z interruption profile?",1-hop,vanilla,azure,none,1,2555,480,150,630,FCC-036;FCC-055;INS-035,FCC-055;INS-035;COMM-016;ICE-018;CDL-025,5,0,,,,,0.3333,0.5,0.4,0.5,0.2,3,2,1,1-hop,False
"Which interface power requirement defines the 50 ms ride-through capability, and which general requirement establishes the DO-160G Category Z interruption profile?",1-hop,graphrag,azure,none,1,2656,1290,339,1629,FCC-036;PWR-018;INS-046;COMM-025;GPS-026;INS-035;NAV-026;CDL-025,FCC-055;INS-035;COMM-016;ICE-018;CDL-025;TCS-020;DLNK-016;COMM-025;FCC-036;INS-046;PWR-018;EMS-029;GPS-026;NAV-026;PLD-028,15,0,,,,,0.25,1.0,0.4,1.0,0.1333,8,2,1,1-hop,False
Which published fuel-status data does the flight control computer rely on to constrain commanded thrust to available fuel?,1-hop,vanilla,azure,none,1,2501,438,171,609,ENG-014;FUEL-010,ENG-014;FUEL-015;ENG-010;ENG-015;ENG-011,5,0,,,,,1.0,1.0,1.0,0.5,0.2,2,2,1,1-hop,True
Which published fuel-status data does the flight control computer rely on to constrain commanded thrust to available fuel?,1-hop,graphrag,azure,none,1,1586,1419,156,1575,ENG-014;FUEL-010,ENG-014;FUEL-015;ENG-010;ENG-015;ENG-011;FUEL-007;ENG-025;FUEL-016;ENG-041;FCC-002;FMS-017;FUEL-010;FUEL-026;ENG-020;FDR-016,15,0,,,,,1.0,1.0,1.0,1.0,0.1333,2,2,1,1-hop,True
What GNSS timing output and validity conditions support the data link terminal’s 1 µs network time alignment requirement?,1-hop,vanilla,azure,none,1,3610,531,222,753,DLNK-007;GPS-010,DLNK-007;GPS-010;DLNK-022;INS-037;FCC-034,5,0,,,,,1.0,1.0,1.0,1.0,0.4,2,2,1,1-hop,True
What GNSS timing output and validity conditions support the data link terminal’s 1 µs network time alignment requirement?,1-hop,graphrag,azure,none,1,4080,1370,265,1635,DLNK-007;GPS-010,DLNK-007;GPS-010;DLNK-022;INS-037;FCC-034;GPS-029;CDL-011;DLNK-004;CDL-038;COMM-006;GCS-020;GPS-028;NAV-027;PLD-019;SEC-015,15,0,,,,,1.0,1.0,1.0,1.0,0.1333,2,2,1,1-hop,True
"Which INS-published state elements support the flight data recorder’s mandatory attitude, position, and velocity parameter capture?",1-hop,vanilla,azure,none,1,3463,552,160,712,INS-020;FDR-020;INS-039,INS-020;INS-019;FCC-016;INS-039;FDR-020,5,0,,,,,0.3333,0.5,0.4,0.5,0.2,3,2,1,1-hop,True
"Which INS-published state elements support the flight data recorder’s mandatory attitude, position, and velocity parameter capture?",1-hop,graphrag,azure,none,1,1786,1634,159,1793,INS-020;FDR-016,INS-020;INS-019;FCC-016;INS-039;FDR-020;INS-042;FDR-018;INS-012;AUTO-032;FCC-017;FDR-016;INS-015;INS-053;NAV-010;NAV-011,15,0,,,,,1.0,1.0,1.0,1.0,0.1333,2,2,1,1-hop,True
Which load-shed table entry defines the priority-2 load failure condition that forces the EMS into CAUTION within 500 ms?,1-hop,vanilla,azure,none,1,1872,827,186,1013,PWR-032;EMS-005,EMS-005;PWR-032;EMS-020;EMS-033;EMS-012,5,0,,,,,1.0,1.0,1.0,1.0,0.4,2,2,1,1-hop,True
Which load-shed table entry defines the priority-2 load failure condition that forces the EMS into CAUTION within 500 ms?,1-hop,graphrag,azure,none,1,3047,1700,186,1886,PWR-032;EMS-005,EMS-005;PWR-032;EMS-020;EMS-033;EMS-012;EMS-010;EMS-004;FCC-009;APM-009;AUTO-009;CDL-031;COMM-021;EMS-001;EMS-006;EPS-006,15,0,,,,,1.0,1.0,1.0,1.0,0.1333,2,2,1,1-hop,True
"Which radar altimeter mode requirement supports terrain-avoidance advisory coupling, and which autopilot requirement governs autonomous DAA resolution engagement?",1-hop,vanilla,azure,none,1,1289,600,147,747,RADAR-017;AUTO-020,RADAR-017;AUTO-020;AUTO-006;RADAR-025;RADAR-005,5,0,,,,,1.0,1.0,1.0,1.0,0.4,2,2,1,1-hop,True
"Which radar altimeter mode requirement supports terrain-avoidance advisory coupling, and which autopilot requirement governs autonomous DAA resolution engagement?",1-hop,graphrag,azure,none,1,1379,1533,169,1702,RADAR-017;AUTO-020;RADAR-025;AUTO-035,RADAR-017;AUTO-020;AUTO-006;RADAR-025;RADAR-005;RADAR-009;STR-015;RADAR-007;AUTO-022;AUTO-027;AUTO-035;AUTO-038;CDL-005;CDL-024;CDL-030,15,0,,,,,0.5,1.0,0.6667,1.0,0.1333,4,2,1,1-hop,True
Which ADS test requirement verifies support for the flight management system’s ±10 s RTA accuracy requirement under higher cruise wind profiles?,1-hop,vanilla,azure,none,1,720,530,75,605,NBC3-ADS-001;FMS-020,NBC3-ADS-001;STR7-ADS-001;NBC3-AUTO-001;ADS-010;ADS-025,5,0,,,,,1.0,1.0,1.0,0.5,0.2,2,2,1,1-hop,True
Which ADS test requirement verifies support for the flight management system’s ±10 s RTA accuracy requirement under higher cruise wind profiles?,1-hop,graphrag,azure,none,1,2213,1312,115,1427,NBC3-ADS-001;FMS-020,NBC3-ADS-001;STR7-ADS-001;NBC3-AUTO-001;ADS-010;ADS-025;SKT1-ADS-001;ADS-008;ADS-006;ADS-012;FMS-020;STR7-AUTO-001;AUTO-005;FCC-022;NBC3-FCC-004;NBC3-NAV-001,15,0,,,,,1.0,1.0,1.0,1.0,0.1333,2,2,1,1-hop,True
"What EPS status publication rate is required for the flight data recorder, and which endpoint requirement defines that interface?",1-hop,vanilla,azure,none,1,1214,623,74,697,FDR-028;EPS-016;EPS-020,FDR-001;EPS-020;EPS-016;FDR-055;FDR-028,5,0,,,,,0.6667,1.0,0.8,1.0,0.4,3,2,1,1-hop,True
"What EPS status publication rate is required for the flight data recorder, and which endpoint requirement defines that interface?",1-hop,graphrag,azure,none,1,1568,1422,149,1571,FDR-028;EPS-016,FDR-001;EPS-020;EPS-016;FDR-055;FDR-028;FDR-005;EMS-030;FDR-022;BIT-002;FCC-011;FCC-044;FCC-047;NBC3-GPS-002;PWR-015;SEC-015,15,0,,,,,1.0,1.0,1.0,1.0,0.1333,2,2,1,1-hop,True
What navigation time-synchronization service must the flight data recorder use to timestamp mandatory parameters in UTC at native sampling rates?,1-hop,vanilla,azure,none,1,1782,501,104,605,NAV-027;FDR-004,FDR-004;GCS-020;PLD-019;NAV-027;FDR-022,5,0,,,,,1.0,1.0,1.0,1.0,0.4,2,2,1,1-hop,True
What navigation time-synchronization service must the flight data recorder use to timestamp mandatory parameters in UTC at native sampling rates?,1-hop,graphrag,azure,none,1,2714,1562,173,1735,NAV-027;FDR-004;FDR-016;FCC-034;INS-037;PLD-019,FDR-004;GCS-020;PLD-019;NAV-027;FDR-022;GPS-010;INS-037;INS-039;DLNK-007;FCC-029;FCC-034;FDR-016;FDR-020;FDR-070;GPS-028,15,0,,,,,0.3333,1.0,0.5,1.0,0.1333,6,2,1,1-hop,True
Which flight control computer BIT status interface requirement satisfies the BIT aggregation requirement for 1 Hz health reporting to the GCS and FDR?,1-hop,vanilla,azure,none,1,2556,431,157,588,FCC-047;FDR-005;BIT-008,BIT-008;BIT-027;FCC-047;BIT-036;BIT-010,5,0,,,,,0.6667,1.0,0.8,1.0,0.4,3,2,1,1-hop,True
Which flight control computer BIT status interface requirement satisfies the BIT aggregation requirement for 1 Hz health reporting to the GCS and FDR?,1-hop,graphrag,azure,none,1,1589,1412,164,1576,FCC-047;FDR-005;BIT-008,BIT-008;BIT-027;FCC-047;BIT-036;BIT-010;FDR-005;BIT-028;BIT-013;APM-026;FDR-016;GCS-005;INS-015;ADS-020;AUTO-031;CDL-029,15,0,,,,,0.6667,1.0,0.8,1.0,0.1333,3,2,1,1-hop,True
Which flight management 4D trajectory and RTA capability underpins the flight control computer’s continuous conformance monitoring and deviation alerting for civil operations?,1-hop,vanilla,azure,none,1,3416,536,190,726,FMS-020;NBC3-FCC-004,FMS-020;NBC3-FCC-004;NBC3-NAV-001;NBC3-AUTO-001;RADAR-017,5,0,,,,,1.0,1.0,1.0,1.0,0.4,2,2,1,1-hop,True
Which flight management 4D trajectory and RTA capability underpins the flight control computer’s continuous conformance monitoring and deviation alerting for civil operations?,1-hop,graphrag,azure,none,1,3157,1490,240,1730,FMS-020;NBC3-FCC-004;NBC3-NAV-001,FMS-020;NBC3-FCC-004;NBC3-NAV-001;NBC3-AUTO-001;RADAR-017;AUTO-004;FCC-024;AUTO-020;AUTO-006;AUTO-027;AUTO-035;AUTO-038;EOIR-015;EOIR-018;FCC-004,15,0,,,,,0.6667,1.0,0.8,1.0,0.1333,3,2,1,1-hop,True
Which command-authentication fault-injection verification demonstrates compliance with the cited security assurance activities reference set?,1-hop,vanilla,azure,none,1,1763,510,152,662,SEC-019;PLD-035,SEC-019;PLD-035;CDL-039;SEC-016;EMS-035,5,0,,,,,0.5,0.5,0.5,0.5,0.2,2,2,1,1-hop,False
Which command-authentication fault-injection verification demonstrates compliance with the cited security assurance activities reference set?,1-hop,graphrag,azure,none,1,2101,1287,110,1397,SEC-019;SEC-003;SEC-008;CDL-013,SEC-019;PLD-035;CDL-039;SEC-016;EMS-035;SEC-002;SEC-021;GCS-039;CDL-013;EMS-023;GCS-009;PLD-029;SEC-003;SEC-004;SEC-008,15,0,,,,,0.5,1.0,0.6667,1.0,0.1333,4,2,1,1-hop,False
"Which transceiver fault condition forces EMS into CAUTION, and what communication subsystem response and operator notification are required?",1-hop,vanilla,azure,none,1,3572,592,242,834,EMS-005;COMM-021;HMI-105,EMS-005;COMM-021;FCC-009;EMS-006;EMS-004,5,0,,,,,0.6667,1.0,0.8,1.0,0.4,3,2,1,1-hop,True
"Which transceiver fault condition forces EMS into CAUTION, and what communication subsystem response and operator notification are required?",1-hop,graphrag,azure,none,1,2860,1540,199,1739,EMS-005;COMM-021;HMI-105,EMS-005;COMM-021;FCC-009;EMS-006;EMS-004;EMS-010;COMM-015;EMS-012;AUTO-009;CDL-031;EMS-001;EMS-033;EMS-034;FCC-006;FCC-010,15,0,,,,,0.6667,1.0,0.8,1.0,0.1333,3,2,1,1-hop,True
"When emergency inner-loop conditions assert, how must the autopilot mode logic support the EMS emergency transition and FCC coordination?",1-hop,vanilla,azure,none,1,2444,621,275,896,FCC-009;AUTO-009;FCC-010;EMS-006,AUTO-009;EMS-006;FCC-009;FCC-010;EMS-004,5,0,,,,,0.5,1.0,0.6667,1.0,0.4,4,2,1,1-hop,True
"When emergency inner-loop conditions assert, how must the autopilot mode logic support the EMS emergency transition and FCC coordination?",1-hop,graphrag,azure,none,1,2141,1528,222,1750,FCC-009;EMS-006;AUTO-009;FCC-010,AUTO-009;EMS-006;FCC-009;FCC-010;EMS-004;EMS-002;EMS-030;FCC-030;EMS-001;EMS-007;EMS-010;EMS-020;EMS-033;EMS-034;EPS-001,15,0,,,,,0.5,1.0,0.6667,1.0,0.1333,4,2,1,1-hop,True
"How is an EKF divergence detected, reset, and cross-referenced to flight data recording of the divergence snapshot and reset state?",1-hop,vanilla,azure,none,1,2854,525,287,812,NAV-024;FDR-024;NAV-036,FDR-024;NAV-024;NAV-036;INS-039;INS-019,5,0,,,,,0.6667,1.0,0.8,1.0,0.4,3,2,1,1-hop,True
"How is an EKF divergence detected, reset, and cross-referenced to flight data recording of the divergence snapshot and reset state?",1-hop,graphrag,azure,none,1,4517,993,311,1304,NAV-024;NAV-036;FDR-024,FDR-024;NAV-024;NAV-036;INS-039;INS-019;NAV-011;NAV-016;FDR-018;FDR-020;INS-015;BIT-010;INS-031,12,0,,,,,0.6667,1.0,0.8,1.0,0.1667,3,2,1,1-hop,True
Which HIL lost-link test demonstrates verification that the autopilot enters RTB within one second and tracks to the rally point?,1-hop,vanilla,azure,none,1,2780,532,157,689,AUTO-039;CDL-006;AUTO-022;EMS-011,AUTO-039;AUTO-022;EMS-011;AUTO-038;CDL-006,5,0,,,,,0.5,1.0,0.6667,1.0,0.4,4,2,1,1-hop,False
Which HIL lost-link test demonstrates verification that the autopilot enters RTB within one second and tracks to the rally point?,1-hop,graphrag,azure,none,1,1917,1270,150,1420,AUTO-039;CDL-006;AUTO-022,AUTO-039;AUTO-022;EMS-011;AUTO-038;CDL-006;AUTO-037;EMS-015;NAV-035;APM-009;AUTO-006;AUTO-012;AUTO-020;EPS-011;FDR-050;GCS-007,15,0,,,,,0.6667,1.0,0.8,1.0,0.1333,3,2,1,1-hop,False
Which INS state publication requirement satisfies the FCC need for 200 Hz inertial data delivery with no more than 5 ms end-to-end latency?,1-hop,vanilla,azure,none,1,2058,568,111,679,FCC-016;INS-020,INS-020;FCC-016;FCC-043;FDR-020;INS-012,5,0,,,,,1.0,1.0,1.0,1.0,0.4,2,2,1,1-hop,True
Which INS state publication requirement satisfies the FCC need for 200 Hz inertial data delivery with no more than 5 ms end-to-end latency?,1-hop,graphrag,azure,none,1,2372,1658,149,1807,INS-020;FCC-016,INS-020;FCC-016;FCC-043;FDR-020;INS-012;NAV-010;INS-053;BIT-010;ADS-002;AUTO-032;FCC-017;FDR-016;FMS-007;INS-015;INS-022,15,0,,,,,1.0,1.0,1.0,1.0,0.1333,2,2,1,1-hop,True
"Which HMI requirement implements the FMS uplinked flight-plan change confirmation, including full-diff display before activation?",1-hop,vanilla,azure,none,1,1150,507,93,600,HMI-037;FMS-022,HMI-037;HMI-009;HMI-030;FMS-022;HMI-040,5,0,,,,,1.0,1.0,1.0,1.0,0.4,2,2,1,1-hop,True
"Which HMI requirement implements the FMS uplinked flight-plan change confirmation, including full-diff display before activation?",1-hop,graphrag,azure,none,1,1472,1285,102,1387,HMI-037;FMS-022,HMI-037;HMI-009;HMI-030;FMS-022;HMI-040;HMI-032;HMI-005;HMI-004;AUTO-020;CDL-030;CDL-040;FDR-012;FMS-003;FMS-009;FMS-030,15,0,,,,,1.0,1.0,1.0,1.0,0.1333,2,2,1,1-hop,True
What verification demonstrates authenticated-command or tamper-triggered cryptographic zeroise completes within 200 ms on all key-bearing LRUs?,1-hop,vanilla,azure,none,1,2267,523,169,692,SEC-023;SEC-032;CDL-021;DLNK-014,SEC-023;SEC-032;DLNK-024;CDL-021;DLNK-014,5,0,,,,,0.5,1.0,0.6667,1.0,0.4,4,2,1,1-hop,False
What verification demonstrates authenticated-command or tamper-triggered cryptographic zeroise completes within 200 ms on all key-bearing LRUs?,1-hop,graphrag,azure,none,1,2927,1509,333,1842,SEC-023;SEC-032;CDL-021;DLNK-014;CDL-040;DLNK-024,SEC-023;SEC-032;DLNK-024;CDL-021;DLNK-014;CDL-040;SEC-019;COMM-030;CDL-013;COMM-019;FMS-022;SEC-003;SEC-008;CDL-030;CDL-033,15,0,,,,,0.3333,1.0,0.5,1.0,0.1333,6,2,1,1-hop,False
What HMI controls and indications must support authorising entry into EOIR designate mode for laser operation?,1-hop,vanilla,azure,none,1,3648,583,229,812,HMI-160;EOIR-006;EOIR-030,HMI-160;EOIR-006;EOIR-030;EOIR-004;PLD-006,5,0,,,,,0.6667,1.0,0.8,1.0,0.4,3,2,1,1-hop,True
What HMI controls and indications must support authorising entry into EOIR designate mode for laser operation?,1-hop,graphrag,azure,none,1,3878,1537,257,1794,HMI-160;EOIR-006;PLD-018,HMI-160;EOIR-006;EOIR-030;EOIR-004;PLD-006;EOIR-018;HMI-120;EOIR-027;EMS-009;ENG-008;HMI-210;PLD-018;RADAR-017;SAR-005;AUTO-020,15,0,,,,,0.6667,1.0,0.8,1.0,0.1333,3,2,1,1-hop,True
Which HMI requirement defines the suspend/resume controls and state indication needed to support the FMS suspended-mode resume behavior?,1-hop,vanilla,azure,none,1,1292,490,84,574,HMI-032;FMS-009,HMI-032;FMS-009;FMS-005;HMI-009;HMI-040,5,0,,,,,1.0,1.0,1.0,1.0,0.4,2,2,1,1-hop,True
Which HMI requirement defines the suspend/resume controls and state indication needed to support the FMS suspended-mode resume behavior?,1-hop,graphrag,azure,none,1,1018,1406,91,1497,HMI-032;FMS-009,HMI-032;FMS-009;FMS-005;HMI-009;HMI-040;HMI-120;PLD-006;HMI-060;AUTO-002;AUTO-031;EMS-009;ENG-008;FMS-030;FMS-033;SAR-005,15,0,,,,,1.0,1.0,1.0,1.0,0.1333,2,2,1,1-hop,True
Which power hold-up requirement ensures the EMS maintains state through a 50 ms essential-bus interruption?,1-hop,vanilla,azure,none,1,2550,564,142,706,EMS-029;PWR-018,FCC-036;EMS-029;PWR-013;PWR-018;PLD-028,5,0,,,,,1.0,1.0,1.0,1.0,0.4,2,2,1,1-hop,True
Which power hold-up requirement ensures the EMS maintains state through a 50 ms essential-bus interruption?,1-hop,graphrag,azure,none,1,1307,1149,125,1274,PWR-018;EMS-029,FCC-036;EMS-029;PWR-013;PWR-018;PLD-028;PWR-035;CDL-025;TCS-020;FCC-055;GPS-026;INS-035;NAV-026;INS-046,13,0,,,,,1.0,1.0,1.0,1.0,0.1538,2,2,1,1-hop,True
Which power requirement provides the continuously available hold-up energy the CDL relies on to ride through a 50 ms Category Z interruption?,1-hop,vanilla,azure,none,1,1608,561,76,637,PWR-018;CDL-025,CDL-025;PWR-018;FCC-036;PWR-013;TCS-020,5,0,,,,,1.0,1.0,1.0,1.0,0.4,2,2,1,1-hop,True
Which power requirement provides the continuously available hold-up energy the CDL relies on to ride through a 50 ms Category Z interruption?,1-hop,graphrag,azure,none,1,1260,1211,140,1351,PWR-018;FCC-036;INS-035;NAV-026;CDL-025;GPS-026,CDL-025;PWR-018;FCC-036;PWR-013;TCS-020;PLD-028;ICE-018;INS-035;EMS-029;FCC-055;GPS-026;INS-046;NAV-026;PWR-035,14,0,,,,,0.3333,1.0,0.5,1.0,0.1429,6,2,1,1-hop,True
"In approach mode, what guidance source must the flight control computer accept, and what deviation data must the FMS provide to support it?",1-hop,vanilla,azure,none,1,1981,541,147,688,FCC-032;FMS-030;AUTO-019,FMS-030;FCC-032;HMI-040;AUTO-019;FCC-007,5,0,,,,,0.6667,1.0,0.8,1.0,0.4,3,2,1,1-hop,True
"In approach mode, what guidance source must the flight control computer accept, and what deviation data must the FMS provide to support it?",1-hop,graphrag,azure,none,1,1445,1424,117,1541,FCC-032;FMS-030,FMS-030;FCC-032;HMI-040;AUTO-019;FCC-007;FMS-013;FMS-012;FMS-029;ALX2-FMS-001;AUTO-001;AUTO-010;AUTO-017;AUTO-025;AUTO-040;FCC-005,15,0,,,,,1.0,1.0,1.0,1.0,0.1333,2,2,1,1-hop,True
"During standby-to-coarse-align motion rejection, what operator alignment-status indication is required on the HMI?",1-hop,vanilla,azure,none,1,843,503,96,599,HMI-070;INS-006,INS-006;HMI-070;HMI-120;GCS-007;PLD-006,5,0,,,,,1.0,1.0,1.0,1.0,0.4,2,2,1,1-hop,True
"During standby-to-coarse-align motion rejection, what operator alignment-status indication is required on the HMI?",1-hop,graphrag,azure,none,1,1729,1280,160,1440,INS-006;HMI-070;INS-005,INS-006;HMI-070;HMI-120;GCS-007;PLD-006;HMI-050;HMI-060;EPS-013;AUTO-010;AUTO-022;AUTO-031;EMS-009;ENG-008;INS-005;SAR-005,15,0,,,,,0.6667,1.0,0.8,1.0,0.1333,3,2,1,1-hop,True
Which asymmetric signature algorithms in the crypto selection table are mandated for verifying loadable software and data signatures?,1-hop,vanilla,azure,none,1,1106,764,57,821,SEC-020;SEC-017,SEC-020;SEC-017;SEC-010;SEC-004;SEC-032,5,0,,,,,1.0,1.0,1.0,1.0,0.4,2,2,1,1-hop,False
Which asymmetric signature algorithms in the crypto selection table are mandated for verifying loadable software and data signatures?,1-hop,graphrag,azure,none,1,792,1744,72,1816,SEC-017;SEC-020,SEC-020;SEC-017;SEC-010;SEC-004;SEC-032;SEC-005;SEC-021;SEC-007;APM-033;AUTO-006;AUTO-034;BIT-033;CDL-012;CDL-021;COMM-019,15,0,,,,,1.0,1.0,1.0,1.0,0.1333,2,2,1,1-hop,False
What upstream navigation timing service requirement justifies the payload computer’s UTC sensor timestamping accuracy and source-selection behavior?,1-hop,vanilla,azure,none,1,1973,510,198,708,NAV-027;PLD-019;GPS-010,PLD-019;GPS-010;INS-037;GCS-020;FCC-034,5,0,,,,,0.6667,1.0,0.8,0.5,0.2,3,2,1,1-hop,True
What upstream navigation timing service requirement justifies the payload computer’s UTC sensor timestamping accuracy and source-selection behavior?,1-hop,graphrag,azure,none,1,2937,1493,130,1623,NAV-027;PLD-019,PLD-019;GPS-010;INS-037;GCS-020;FCC-034;NAV-027;SEC-013;DLNK-007;DLNK-022;FDR-004;GPS-028;FCC-029;FDR-016;FDR-070,14,0,,,,,1.0,1.0,1.0,1.0,0.1429,2,2,1,1-hop,True
Which airframe general requirement references the FCC cross-channel data link timing and integrity requirement to justify dissimilar-redundant routing separation?,1-hop,vanilla,azure,none,1,1596,539,147,686,STR-021;FCC-046;FCC-041,STR-021;COMM-016;COMM-004;ALX2-FCC-001;COMM-007,5,0,,,,,0.6667,1.0,0.8,0.5,0.2,3,2,1,1-hop,True
Which airframe general requirement references the FCC cross-channel data link timing and integrity requirement to justify dissimilar-redundant routing separation?,1-hop,graphrag,azure,none,1,1314,1393,121,1514,STR-021;FCC-046,STR-021;COMM-016;COMM-004;ALX2-FCC-001;COMM-007;STR7-FCC-001;FDR-008;FCC-018;FCC-003;FCC-012;FCC-019;FCC-041;FCC-046;PWR-012;PWR-025,15,0,,,,,1.0,1.0,1.0,1.0,0.1333,2,2,1,1-hop,True
Which flight data recorder requirement is verified by the flight control computer’s obligation to log every mode transition for the last 50 flight hours?,1-hop,vanilla,azure,none,1,1163,543,79,622,FDR-008;FCC-012,FCC-012;FDR-008;FDR-015;FMS-010;FMS-006,5,0,,,,,1.0,1.0,1.0,1.0,0.4,2,2,1,1-hop,True
Which flight data recorder requirement is verified by the flight control computer’s obligation to log every mode transition for the last 50 flight hours?,1-hop,graphrag,azure,none,1,1992,1708,207,1915,FDR-008;FCC-012,FCC-012;FDR-008;FDR-015;FMS-010;FMS-006;FDR-001;FDR-012;FDR-005;AUTO-010;BIT-002;FCC-037;FCC-047;FMS-022;FMS-033;FMS-042,15,0,,,,,1.0,1.0,1.0,1.0,0.1333,2,2,1,1-hop,True
Which structural requirement defines the dedicated payload-bus routing and shielding needed to support the payload controller’s single-LRU installation near the bay rack?,1-hop,vanilla,azure,none,1,2317,518,108,626,STR-038;PLD-003;DLNK-017;CDL-024,STR-038;PLD-003;STR-021;SEC-014;STR-004,5,0,,,,,0.5,1.0,0.6667,1.0,0.4,4,2,1,1-hop,True
Which structural requirement defines the dedicated payload-bus routing and shielding needed to support the payload controller’s single-LRU installation near the bay rack?,1-hop,graphrag,azure,none,1,1716,1352,184,1536,STR-038;PLD-003;DLNK-017;CDL-024,STR-038;PLD-003;STR-021;SEC-014;STR-004;PWR-012;FCC-044;CDL-032;ADS-003;ALX2-FCC-001;BIT-031;CDL-024;DLNK-017;FCC-041;FCC-046,15,0,,,,,0.5,1.0,0.6667,1.0,0.1333,4,2,1,1-hop,True
"In NAV mode, does the inertial unit’s 200 Hz output to the flight control computer satisfy the computer’s inertial data input rate and latency requirement?",1-hop,vanilla,azure,none,1,2853,531,171,702,INS-012;FCC-016,INS-012;NAV-010;NAV-030;NAV-019;FCC-016,5,0,,,,,1.0,1.0,1.0,1.0,0.4,2,2,1,1-hop,True
"In NAV mode, does the inertial unit’s 200 Hz output to the flight control computer satisfy the computer’s inertial data input rate and latency requirement?",1-hop,graphrag,azure,none,1,4130,1304,269,1573,INS-012;FCC-016;INS-020,INS-012;NAV-010;NAV-030;NAV-019;FCC-016;NAV-027;NAV-011;NAV-018;ADS-002;ADS-020;FCC-017;FDR-004;FMS-007;GCS-020;GPS-010,15,0,,,,,0.6667,1.0,0.8,1.0,0.1333,3,2,1,1-hop,True
Which communications links must demonstrate DO-160G Category Y EMC coexistence without mutual interference with the radar altimeter and GPS?,1-hop,vanilla,azure,none,1,2542,555,144,699,CDL-024;RADAR-009;COMM-018;COMM-029;RADAR-024,RADAR-009;COMM-018;CDL-024;RADAR-024;COMM-029,5,0,,,,,0.2,0.5,0.2857,0.5,0.2,5,2,1,1-hop,True
Which communications links must demonstrate DO-160G Category Y EMC coexistence without mutual interference with the radar altimeter and GPS?,1-hop,graphrag,azure,none,1,2791,1455,341,1796,CDL-024;RADAR-009;RADAR-024;COMM-018;COMM-029;DLNK-017;SAR-017,RADAR-009;COMM-018;CDL-024;RADAR-024;COMM-029;DLNK-017;SAR-017;RADAR-020;AUTO-002;CDL-005;COMM-005;GPS-009;PLD-027;STR-038;EMS-032,15,0,,,,,0.2857,1.0,0.4444,1.0,0.1333,7,2,1,1-hop,True
What higher-level SAR mode requirement traces to the platform mandate for operator authorisation before leaving STANDBY for a transmitting state?,1-hop,vanilla,azure,none,1,1261,609,146,755,SAR-005;PLD-006;HMI-150,SAR-005;PLD-006;SAR-004;FCC-011;SEC-015,5,0,,,,,0.6667,1.0,0.8,1.0,0.4,3,2,1,1-hop,True
What higher-level SAR mode requirement traces to the platform mandate for operator authorisation before leaving STANDBY for a transmitting state?,1-hop,graphrag,azure,none,1,1986,1319,141,1460,SAR-005;PLD-006;PLD-018,SAR-005;PLD-006;SAR-004;FCC-011;SEC-015;COMM-008;PLD-025;SAR-017;APM-029;BIT-020;BIT-031;CDL-024;EMS-030;FCC-044;FDR-055,15,0,,,,,0.6667,1.0,0.8,1.0,0.1333,3,2,1,1-hop,True
Does the ice-protection power budget and 0.5 Hz zone reporting comply with the electrical subsystem’s continuous essential-bus generator load limit?,1-hop,vanilla,azure,none,1,3000,573,278,851,ICE-014;PWR-017;ENG-055,ICE-014;ICE-015;ICE-018;PWR-017;PWR-018,5,0,,,,,0.6667,1.0,0.8,1.0,0.4,3,2,1,1-hop,True
Does the ice-protection power budget and 0.5 Hz zone reporting comply with the electrical subsystem’s continuous essential-bus generator load limit?,1-hop,graphrag,azure,none,1,3514,1252,248,1500,ICE-014;PWR-017,ICE-014;ICE-015;ICE-018;PWR-017;PWR-018;PWR-015;ICE-016;CDL-025;EMS-029;FCC-036;FDR-028;GCS-015;GPS-026;INS-035;NAV-026,15,0,,,,,1.0,1.0,1.0,1.0,0.1333,2,2,1,1-hop,True
What test demonstrates the receiver meets integrity alert timing for unresolved protection-level exceedances under simulated satellite-fault conditions?,1-hop,vanilla,azure,none,1,1684,535,127,662,GPS-034;GPS-032;GPS-017,GPS-034;SAR-025;FMS-044;GPS-017;GPS-014,5,0,,,,,0.6667,1.0,0.8,1.0,0.4,3,2,1,1-hop,False
What test demonstrates the receiver meets integrity alert timing for unresolved protection-level exceedances under simulated satellite-fault conditions?,1-hop,graphrag,azure,none,1,1193,1601,113,1714,GPS-034;GPS-032;GPS-017;GPS-014,GPS-034;SAR-025;FMS-044;GPS-017;GPS-014;COMM-029;RADAR-024;SEC-028;COMM-018;EMS-021;EMS-033;FMS-029;GPS-022;GPS-023;GPS-032,15,0,,,,,0.5,1.0,0.6667,1.0,0.1333,4,2,1,1-hop,False
Which flight-control requirement provides the engine-out detection and automatic rudder-trim behavior referenced by the autopilot single-engine-out altitude-hold test?,1-hop,vanilla,azure,none,1,1625,520,157,677,ALX2-FCC-003;HMI-020;ALX2-AUTO-003,ALX2-FCC-003;ALX2-AUTO-003;HMI-020;ENG-044;ALX2-AUTO-001,5,0,,,,,0.6667,1.0,0.8,1.0,0.4,3,2,1,1-hop,True
