query,pipeline,repeat,query_type,judged_on,gemini_faithful,gemini_reason,gemini_tokens
"Which film has the director who died later, Farewell, My Beautiful Lady or Night 'N' Gales?",graphrag,1,3+-hop,2026-08-21,True,"All claims regarding the directors, their death dates, and the resulting comparison are fully supported by the retrieved contexts.",2152
Does Éric Ruf have the same nationality as Jean Léonard Marie Poiseuille?,graphrag,1,1-hop,2026-08-21,True,The contexts confirm that both Éric Ruf and Jean Léonard Marie Poiseuille are French.,1205
Where was the founder of university Vermont Studio Center born?,graphrag,1,2-hop,2026-08-21,True,The answer accurately states that the birthplace of the founder is not present in the provided contexts.,1976
Are Marib Airport and Lee County Airport (Virginia) both located in the same country?,graphrag,1,1-hop,2026-08-21,True,All facts stated in the answer are directly supported by the retrieved contexts.,1050
What is the place of birth of the performer of song Heaven (Namie Amuro Song)?,graphrag,1,2-hop,2026-08-21,True,"The answer is fully supported by the retrieved contexts, which state that Namie Amuro performed the song and was born in Naha, Okinawa, Japan.",2216
Where did Shivaji Ii's father die?,graphrag,1,2-hop,2026-08-21,True,All statements regarding Shivaji II's father being Rajaram I and his place of death being Sinhagad are directly supported by the retrieved contexts.,1337
Where did Paulding Farnham's wife die?,graphrag,1,2-hop,2026-08-21,True,The answer accurately states that the death location of Sally James Farnham is not provided in the context and correctly summarizes the available information.,1972
What is the place of birth of Oliver Penrose's father?,graphrag,1,2-hop,2026-08-21,True,The contexts identify Lionel Penrose as Oliver Penrose's father but do not state his place of birth.,1985
"Who is younger, Adam Morawski or Matt Kilcullen?",graphrag,1,1-hop,2026-08-21,True,"All facts and birth dates are fully supported by the retrieved contexts, confirming Adam Morawski is younger.",1009
Which award the director of film Solstice (Film) received?,graphrag,1,2-hop,2026-08-21,True,All factual claims in the answer are directly supported by the retrieved contexts.,2932
"Are director of film The Case Is Closed, Forget It and director of film Le Signorine Dello 04 from the same country?",graphrag,1,3+-hop,2026-08-21,False,"The contexts identify the film 'The Case Is Closed, Forget It' as an Italian film, but do not state the nationality or country of its director, Damiano Damiani.",2819
Who is the father of the director of film Dino Ki Dulhaniya?,graphrag,1,2-hop,2026-08-21,True,The answer accurately cites the director of the film and identifies her father using the provided contexts.,3621
Are both directors of films Dead Man Running and Night Alone from the same country?,graphrag,1,3+-hop,2026-08-21,True,All factual claims regarding the directors of the films and their British nationality are directly supported by the context.,1977
Do director of film Brain Damage (Film) and director of film The Hole In The Ground (Film) have the same nationality?,graphrag,1,3+-hop,2026-08-21,False,"The answer begins with 'Yes', which falsely claims that the two directors share the same nationality, directly contradicting the retrieved contexts showing one is American and the other is Irish.",2858
"Which film has the director who was born later, L'Eclisse or A Matter Of Morals?",graphrag,1,3+-hop,2026-08-21,True,"All claims regarding the films, their directors, birth dates, and the final comparison are fully supported by the provided contexts.",2960
"Who was born later, Jay T. Harris or Amie Casey?",graphrag,1,1-hop,2026-08-21,True,The answer accurately compares the birth dates of Amie Casey and Jay T. Harris using only the provided contexts.,1545
Where was the director of film Chopsticks (Film) born?,graphrag,1,2-hop,2026-08-21,True,The answer accurately reflects that the retrieved context identifies the director as Sachin Yardi but does not specify his birthplace.,3900
"Which film whose director was born first, Flesh And The Spur or Memories Of A Mexican?",graphrag,1,3+-hop,2026-08-21,True,All factual statements and birth comparisons are fully supported by the retrieved contexts.,2103
Who is the father of Alexios Iii Angelos?,graphrag,1,2-hop,2026-08-21,False,"The contexts identify Isaac II Angelos as Alexios III's brother and name their father as Andronikos Doukas Angelos, contradicting the answer's claim that this information is absent.",2664
"Which magazine came out first, Family Herald or Books For Keeps?",graphrag,1,1-hop,2026-08-21,True,All facts and publication dates in the answer are directly supported by the retrieved contexts.,1332
"Which film has the director born earlier, Trail To Vengeance or Sally'S Irish Rogue?",graphrag,1,3+-hop,2026-08-21,True,All facts regarding both films and the birth dates of their respective directors are directly supported by the retrieved contexts.,2137
Where was the composer of film Billy Elliot born?,graphrag,1,2-hop,2026-08-21,True,"The answer is fully supported by the retrieved contexts, which identify Stephen Warbeck as the composer and state he was born in Southampton, Hampshire.",1795
"Which film has the director who is older than the other, Velli Vizha or A Year Ago In Winter? ",graphrag,1,3+-hop,2026-08-21,True,All facts regarding the directors of the films and their birth dates are fully supported by the retrieved contexts.,2422
"Which film came out earlier, Kalyana Mandapam or Lucrèce Borgia?",graphrag,1,1-hop,2026-08-21,True,All release years and the comparison between the films are accurately cited and fully supported by the provided contexts.,3400
"Which film was released more recently, Bhanwarey or Harlem Nights?",graphrag,1,1-hop,2026-08-21,True,All facts and release dates are directly supported by the retrieved contexts.,3261
"Which film has the director who was born first, Valley Of The Redwoods or The Law Of Men?",graphrag,1,3+-hop,2026-08-21,True,All facts and comparisons in the answer are fully supported by the retrieved contexts.,2927
"Which film has the director who was born earlier, The Blackmailers or Re-Animator?",graphrag,1,3+-hop,2026-08-21,True,All facts regarding the directors of the films and their birth dates are directly supported by the context.,3374
Are Graduate University Of Advanced Technology and Fruita Schoolhouse located in the same country?,graphrag,1,1-hop,2026-08-21,True,All facts and cited source IDs are directly supported by the retrieved contexts.,1131
Who is Paolo Ii Vitelli's maternal grandfather?,graphrag,1,2-hop,2026-08-21,True,"The answer is fully supported by the retrieved contexts, which identify Angela de' Rossi as Paolo II Vitelli's mother and Troilo I de' Rossi as her father.",1832
Do both films: Blockade (1938 Film) and Woman In The River have the directors from the same country?,graphrag,1,3+-hop,2026-08-21,True,"All claims are accurately supported by the provided text, which confirms that both directors are German.",3505
"Which film has the director died later, Mexican Spitfire'S Elephant or Revenge (1918 Film)?",graphrag,1,3+-hop,2026-08-21,True,All facts and comparisons regarding the directors and their dates of death are directly supported by the retrieved contexts.,1965
What is the place of birth of the director of film Walerjan Wrobel'S Homesickness?,graphrag,1,2-hop,2026-08-21,True,"The answer accurately identifies the director as Rolf Schübel and his birthplace as Stuttgart, Germany, directly supported by the context.",3157
Do both films September Affair and A Gathering Of Eagles have the directors that share the same nationality?,graphrag,1,3+-hop,2026-08-21,False,"The answer falsely claims that the retrieved context indicates different nationalities for the two directors, whereas the context does not contain Delbert Mann's nationality at all.",3948
"Which film has the director died earlier, Hôtel Du Nord or Down In 'Arkansaw'?",graphrag,1,3+-hop,2026-08-21,False,"The context does not contain the death date for Nick Grinde, making the claim that Hôtel du Nord has the earlier-deceased director unsupported.",2261
Who is Adolf Ernst Of Limburg Stirum's paternal grandfather?,graphrag,1,2-hop,2026-08-21,False,"The answer incorrectly claims the context lacks Hermann Otto I's father, whereas chunk [2W-136-P08] explicitly states he was the son of Jobst of Limburg Stirum.",1752
When did Harald Sigtryggsson's father die?,graphrag,1,2-hop,2026-08-21,True,All claims regarding Harald Sigtryggsson's father being Sitric Cáech and his death in 927 are directly supported by the context.,3374
Where did Richard Altham's father study?,graphrag,1,2-hop,2026-08-21,True,"The answer is fully supported by the retrieved contexts, which state that Richard Altham's father, Harry Altham, was educated at Repton School and Trinity College, Oxford.",1304
"Which film has the director who is older than the other, Zwemplaats Voor Jongelingen Te Amsterdam or Client 9: The Rise And Fall Of Eliot Spitzer? ",graphrag,1,3+-hop,2026-08-21,True,"All factual statements regarding the films, directors, and their dates of birth are directly supported by the retrieved contexts.",3843
Where was the editor of magazine Argentus born?,graphrag,1,2-hop,2026-08-21,True,The answer is completely supported by the provided contexts.,2375
"Which song was released more recently, Go Ahead And Break My Heart or Knee Deep In My Heart?",graphrag,1,1-hop,2026-08-21,True,All facts and release dates are directly supported by the retrieved contexts.,1820
Where was the place of burial of the director of film Loose Ankles?,graphrag,1,2-hop,2026-08-21,True,The answer accurately cites the director of Loose Ankles and his burial location directly from the provided contexts.,3583
"Which film has the director who died later, The House Behind The Cedars or First Case, Second Case?",graphrag,1,3+-hop,2026-08-21,True,"All facts, including film directors, death dates, and the conclusion, are accurately supported by the retrieved contexts.",3492
Where did the performer of song Girlfriend (Alicia Keys Song) study?,graphrag,1,2-hop,2026-08-21,True,The answer accurately states that Alicia Keys performed the song based on the context and correctly notes that the context does not mention where she studied.,2730
Does Devorah Rose have the same nationality as Jay Hambidge?,graphrag,1,1-hop,2026-08-21,True,All claims about Devorah Rose and Jay Hambidge sharing American nationality are fully supported by the retrieved contexts.,1648
Where did Princess Catherine Of Schleswig-Holstein-Sonderburg-Beck's father die?,graphrag,1,2-hop,2026-08-21,True,All factual claims regarding Princess Catherine's father and his place of death are directly supported by the context.,2020
"Which film whose director is younger, The Jazz Cinderella or The Battle Of Jangsari?",graphrag,1,3+-hop,2026-08-21,True,All facts and claims in the answer are directly supported by the retrieved contexts.,1749
Who is the paternal grandmother of King Kang Of Zhou?,graphrag,1,2-hop,2026-08-21,False,"The answer contradicts the retrieved context, which explicitly names King Cheng's mother (and thus King Kang's paternal grandmother) as Queen Yi Jiang.",2385
"Who is Hans Albrecht, Hereditary Prince Of Schleswig-Holstein's maternal grandmother?",graphrag,1,2-hop,2026-08-21,True,All statements and familial relationships in the answer are directly supported by the retrieved contexts.,2091
Who is Al-Nu'Man Vi Ibn Al-Mundhir's paternal grandfather?,graphrag,1,2-hop,2026-08-21,True,The answer is directly supported by the retrieved contexts regarding the lineage of Al-Nu'man VI ibn al-Mundhir.,2191
Where was the place of burial of Mariamne I's husband?,graphrag,1,2-hop,2026-08-21,True,The answer correctly identifies Herod the Great as Mariamne I's husband and accurately states that his burial place is not mentioned in the retrieved contexts.,2001
Who is the child of the director of film Kathputli (1971 Film)?,graphrag,1,2-hop,2026-08-21,True,All facts regarding the director of the film Kathputli and his children are fully supported by the provided contexts.,3267
Which country the director of film Batman: The Dark Knight Returns (Film) is from?,graphrag,1,2-hop,2026-08-21,True,The answer accurately states that Jay Oliva directed the film and is described as Filipino-American based on the provided contexts.,3446
What nationality is Margaret Of Hereford's mother?,graphrag,1,2-hop,2026-08-21,True,The answer accurately reflects the information in the retrieved contexts and correctly cites the source chunks.,2190
"Which film came out first, Festival In Cannes or Petria'S Wreath?",graphrag,1,1-hop,2026-08-21,True,"The contexts confirm that Petria's Wreath was released in 1980 and Festival in Cannes in 2001, making Petria's Wreath the earlier film.",2151
Do director of film D'Annunzio (Film) and director of film Così Parlò Bellavista have the same nationality?,graphrag,1,3+-hop,2026-08-21,False,"The affirmative answer 'Yes' is not supported by the context, as the contexts do not specify the nationalities of either director.",2808
"Which film has the director who died first, Big Happiness or Border Romance?",graphrag,1,3+-hop,2026-08-21,True,"All claims about the films, their directors, and the directors' death dates are fully supported by the retrieved context.",2905
"Where did George Tryon, 1St Baron Tryon's father die?",graphrag,1,2-hop,2026-08-21,True,All claims regarding the father's identity and his place/circumstances of death are fully supported by the retrieved contexts.,2098
Who is the paternal grandmother of Bianca Maria Sforza?,graphrag,1,2-hop,2026-08-21,True,All statements and relations are fully supported by the provided contexts.,1822
"Which film whose director was born first, Meri Jung or La Fille Du Torrent?",graphrag,1,3+-hop,2026-08-21,True,All facts and birth dates are fully supported by the provided context.,2498
Where was the place of burial of Sultan Cem's father?,graphrag,1,2-hop,2026-08-21,True,The answer accurately identifies Sultan Cem's father from the text and correctly states that the burial place is not provided in the retrieved context.,1540
"Which film was released first, Sarah Prefers To Run or Tears Of April?",graphrag,1,1-hop,2026-08-21,True,The answer accurately states the release years and order based on the provided contexts.,1242
"Which film has the director born later, Kaalapani or Strictly Modern?",graphrag,1,3+-hop,2026-08-21,True,"All facts, including the directors' names, birth details, and the inference based on film release dates, are fully supported by the retrieved contexts.",4201
"Which film has the director who died first, The Admiral Was A Lady or The Whales Of August?",graphrag,1,3+-hop,2026-08-21,True,All claims regarding the directors of both films and their respective dates of death are fully supported by the retrieved contexts.,3222
"Which film whose director was born first, El Lazarillo De Tormes or Balyasakhi?",graphrag,1,3+-hop,2026-08-21,True,"All factual claims, including the directors' identities and birth dates, are directly supported by the retrieved contexts.",2610
Are Ding Yaping and Johann Christian Gustav Lucae of the same nationality?,graphrag,1,1-hop,2026-08-21,True,All factual claims made in the answer are directly supported by the retrieved contexts.,2297
"Are both Chak 26/11-L, Chichawatni and Chah-E Ali Kapari located in the same country?",graphrag,1,1-hop,2026-08-21,True,All facts and cited requirement IDs are directly supported by the retrieved contexts.,1345
"Who was born first, Enzo Corigliano or Song Dong-Hwan?",graphrag,1,1-hop,2026-08-21,True,"The birth dates of both Song Dong-hwan and Enzo Corigliano are accurately supported by the retrieved contexts, confirming Song Dong-hwan was born first.",1769
What is the date of death of the director of film Honest Raj?,graphrag,1,2-hop,2026-08-21,True,The answer accurately cites the director and his date of death based on the provided contexts.,2724
Who is the spouse of the director of film You Talkin' To Me? (Film)?,graphrag,1,2-hop,2026-08-21,True,All factual claims regarding the director of the film and his spouse are directly supported by the retrieved contexts.,2232
Where was the wife of Ned Manning born?,graphrag,1,2-hop,2026-08-21,True,"All claims regarding Ned Manning's past marriage to Bronwyn Bancroft and her birthplace in Tenterfield, New South Wales are directly supported by the retrieved contexts.",1860
What is the place of birth of the director of film The United States Of America (Film)?,graphrag,1,2-hop,2026-08-21,True,The answer accurately summarizes the retrieved context and correctly notes that an explicit place of birth is not stated.,2659
Who is Humphrey Of Montfort's paternal grandmother?,graphrag,1,2-hop,2026-08-21,True,"The answer is completely supported by the retrieved contexts, which establish that Humphrey is the son of Philip of Montfort and Philip is the son of Helvis of Ibelin.",2676
"Are both villages, Rogozikha and Turbaza ""Katun"", located in the same country?",graphrag,1,1-hop,2026-08-21,True,"Both contexts explicitly confirm that Rogozikha and Turbaza ""Katun"" are located in Russia.",995
What nationality is the composer of film Dhilluku Dhuddu 2?,graphrag,1,2-hop,2026-08-21,True,The answer accurately states that Shabir composed the film's soundtrack and is from Singapore based on the provided contexts.,3098
What is the place of birth of the director of film K-9: P.I.?,graphrag,1,2-hop,2026-08-21,True,The answer accurately identifies the director and his birthplace directly from the provided contexts.,2851
"Which film has the director who died earlier, The Right Person or The Curtain Falls?",graphrag,1,3+-hop,2026-08-21,True,"All claims regarding the directors, their death dates, and the resulting comparison are fully supported by the retrieved contexts.",2065
Who is the mother-in-law of Princess Clotilde Of Saxe-Coburg And Gotha?,graphrag,1,2-hop,2026-08-21,True,All factual claims regarding Princess Clotilde's marriage and her mother-in-law Duchess Maria Dorothea of Württemberg are fully supported by the retrieved contexts.,2525
"Which film has the director who died later, Elle Boit Pas, Elle Fume Pas, Elle Drague Pas, Mais... Elle Cause ! or The Very Eye Of Night?",graphrag,1,3+-hop,2026-08-21,True,"All facts regarding the directors, their death dates, and the resulting film comparison are directly supported by the context.",2843
Did Neil Hopkins and Lenore E. Walker share the same nationality?,graphrag,1,1-hop,2026-08-21,True,The answer accurately cites and directly derives its conclusion from the provided contexts.,1640
"Which film has the director born earlier, Meera (1945 Film) or Old Mother Riley'S Ghosts?",graphrag,1,3+-hop,2026-08-21,True,All facts including the directors of both films and their respective birth dates are fully supported by the context.,1866
"Which film has the director who died later, Suyetchai Mla or Brilliant Lies?",graphrag,1,3+-hop,2026-08-21,False,"The initial statement 'Brilliant Lies' contradicts the context, which shows that Guru Dhanapal (director of Suyetchai MLA) died in 2014, later than Richard Franklin in 2007.",3372
"Which film came out earlier, Locked In (Film) or Angel'S Rage?",graphrag,1,1-hop,2026-08-21,True,The contexts confirm that Angel's Rage was released in 2006 and Locked In was released in 2010.,2167
"Which film was released first, Sankaranum Mohananum or Cold Blade?",graphrag,1,1-hop,2026-08-21,True,The contexts confirm that Cold Blade was released in 1970 and Sankaranum Mohananum was released in 2011.,3012
"Which film has the director who was born earlier, Ruler Of The Road or Carson City Cyclone?",graphrag,1,3+-hop,2026-08-21,True,"The answer accurately identifies the directors from the context and correctly states that their birth dates are missing, preventing a comparison.",3392
"Which film whose director was born first, The Liberace Of Baghdad or Wild Heather?",graphrag,1,3+-hop,2026-08-21,False,"The claim naming Wild Heather is unsupported because the retrieved contexts do not provide the birth date of its director, Cecil Hepworth.",3290
"Which film whose director was born first, The Adjuster or Hajen Som Visste För Mycket?",graphrag,1,3+-hop,2026-08-21,True,All facts and conclusions in the answer are directly supported by the retrieved contexts.,2832
Do director of film La Neve Nel Bicchiere and director of film Lucia'S Grace have the same nationality?,graphrag,1,3+-hop,2026-08-21,True,All factual claims regarding the films and directors are fully supported by the retrieved contexts.,2516
"Which album was released earlier, Years Past Matter or Digital Smoke?",graphrag,1,1-hop,2026-08-21,True,All release dates and the comparison are directly supported by the context chunks.,1723
"Which film has the director died first, The Girl In The Red Velvet Swing or Ghosts Of Port Arthur?",graphrag,1,3+-hop,2026-08-21,True,"All claims about the films' directors, their death dates, and the resulting comparison are fully supported by the retrieved contexts.",2278
Who is Empress Xu (Ming Dynasty)'s father-in-law?,graphrag,1,2-hop,2026-08-21,True,The answer logically deduces Empress Xu's father-in-law using verified facts from the provided contexts.,2461
Do both directors of films Bullet For Stefano and Annabella'S Adventure share the same nationality?,graphrag,1,3+-hop,2026-08-21,False,The contexts identify the films as Italian but do not provide the nationalities of directors Duilio Coletti and Leo Menardi.,2622
Where did Johan Ludvig Heiberg (Poet)'s father die?,graphrag,1,2-hop,2026-08-21,True,"The answer accurately reflects the context, quoting the information about Peter Andreas Heiberg living in Paris until his death in 1841.",2566
Where was the place of burial of the director of film High Lane (Film)?,graphrag,1,2-hop,2026-08-21,True,The answer accurately reflects the information in the provided context and correctly notes that the place of burial is not mentioned.,2999
Do both films Homecoming (1984 Film) and Hello Cheyenne have the directors that share the same nationality?,graphrag,1,3+-hop,2026-08-21,True,All facts regarding the directors of both films and their respective nationalities are directly supported by the retrieved contexts.,3437
"Who is Beatrice Of Burgundy, Lady Of Bourbon's mother-in-law?",graphrag,1,2-hop,2026-08-21,True,All facts in the answer are directly supported by the retrieved contexts.,2052
Where was the director of film Katka'S Reinette Apples born?,graphrag,1,2-hop,2026-08-21,True,The answer accurately states that Fridrikh Ermler directed the film and was born in Rēzekne based on the provided context.,3207
"Which film whose director is younger, Told In The Hills or Goodnight, Sweet Marilyn?",graphrag,1,3+-hop,2026-08-21,True,All facts regarding the directors of the films and their respective birthdates are directly supported by the retrieved contexts.,2863
"Which film has the director who was born first, Legend Of The Mountain or Three Men To Kill?",graphrag,1,3+-hop,2026-08-21,True,All facts regarding the directors of the films and their respective birth dates are fully supported by the retrieved contexts.,2057
"Who lived longer, Jean-Baptiste-Denis Despré or Lucien Bonaparte Webster?",graphrag,2,1-hop,2026-08-21,True,All facts and lifespan calculations are fully supported by the provided contexts.,2095
"Who died later, Pieter Corneliszoon Hooft or Rudi Carrell?",graphrag,2,1-hop,2026-08-21,True,The answer accurately compares the death dates of Pieter Corneliszoon Hooft and Rudi Carrell using the provided contexts.,2077
"Which film came out first, Defendor or Njanum Ente Familiyum?",graphrag,2,1-hop,2026-08-21,True,"The release dates for both Defendor and Njanum Ente Familiyum are accurately cited from the retrieved contexts, confirming Defendor came out first.",3174
"Which film came out first, What Women Love or Ramudu Kadu Krishnudu?",graphrag,2,1-hop,2026-08-21,True,All claims in the answer are directly supported by the retrieved contexts.,1313
Does Eddie Murray (Rugby League) have the same nationality as Henry Talbot (Photographer)?,graphrag,2,1-hop,2026-08-21,True,All statements and nationality details are directly supported by the retrieved contexts.,1900
Do Jan Christiaan Lindeman and Jermano Lo Fo Sang have the same nationality?,graphrag,2,1-hop,2026-08-21,True,"Both individuals are explicitly identified as Dutch in the provided context, supporting the conclusion that they have the same nationality.",1910
Are both directors of films Tarzan And The Slave Girl and Sweet Crude from the same country?,graphrag,2,3+-hop,2026-08-21,True,All statements and requirement citations in the answer are fully supported by the retrieved contexts.,2269
"Who was born first, Heo Keon or Ljiljana Nanušević?",graphrag,2,1-hop,2026-08-21,False,The initial statement that Heo Keon was born first directly contradicts the retrieved contexts.,1396
Who was born first out of Kazimierz Cichowski and Ellen Margrethe Løj?,graphrag,2,1-hop,2026-08-21,True,The answer accurately compares the birth dates of Kazimierz Cichowski and Ellen Margrethe Løj as supported by the retrieved contexts.,2802
"Where did Catherine Of Taranto, Countess Of Copertino's mother die?",graphrag,2,2-hop,2026-08-21,True,The answer accurately states that the death location of Catherine of Taranto's mother is not provided in the retrieved contexts while accurately referencing the available details.,1706
Who is Princess Caroline Napoléon's maternal grandmother?,graphrag,2,2-hop,2026-08-21,True,All claims and citations correctly deduce Princess Caroline Napoléon's maternal grandmother from the retrieved contexts.,1676
Where was the father of Alina Fernández born?,graphrag,2,2-hop,2026-08-21,True,"The answer accurately cites the retrieved contexts to identify Fidel Castro as Alina Fernández's father and state his birthplace as Birán, Oriente.",2300
"Who died later, Adam Purple or Chyskillz?",graphrag,2,1-hop,2026-08-21,True,All facts and cited dates regarding Adam Purple and Chyskillz's deaths are fully supported by the retrieved contexts.,1779
"Which film whose director was born first, Lions For Lambs or Nowhere In Africa?",graphrag,2,3+-hop,2026-08-21,False,"The answer begins by incorrectly naming Nowhere in Africa even though the context demonstrates that Robert Redford, the director of Lions for Lambs, was born first.",2556
"Which film came out earlier, Where Are You? I'M Here or Patnam Vachina Pativrathalu?",graphrag,2,1-hop,2026-08-21,True,The answer correctly identifies release years from the provided contexts (1982 vs. 1993) and concludes Patnam Vachina Pativrathalu came out earlier.,1260
"Where was the place of death of Crato, Count Of Nassau-Saarbrücken's father?",graphrag,2,2-hop,2026-08-21,True,All facts regarding Crato's father and his place of death in Metz are fully supported by the provided context chunks.,2154
"Which film has the director who was born later, Young Buffalo Bill or The Lacquered Box?",graphrag,2,3+-hop,2026-08-21,True,All facts and conclusions are fully supported by the retrieved contexts.,1558
"Do Kim Darby and John Birdsall (Politician, Born 1840) have the same nationality?",graphrag,2,1-hop,2026-08-21,True,All claims regarding the American nationality of both Kim Darby and John Birdsall are directly supported by the retrieved contexts.,1594
"Which film whose director was born first, Sin'S Pay Day or Gunaah (1993 Film)?",graphrag,2,3+-hop,2026-08-21,True,All facts regarding the directors of both films and their birth dates are completely supported by the provided contexts.,3837
Who was the teacher of the composer of film The Cousin From Nowhere (1953 Film)?,graphrag,2,2-hop,2026-08-21,True,"All claims in the answer regarding the film's composer and his teacher, Max Bruch, are directly supported by the retrieved contexts.",1980
"Who is older, Arnold Carl Johansen or Walter Lafferty?",graphrag,2,1-hop,2026-08-21,True,All birth dates and the resulting age comparison are fully supported by the retrieved contexts.,1896
"Who was born first, Cornelis Gijsbert Gerrit Jan Van Steenis or Tarsem King, Baron King Of West Bromwich?",graphrag,2,1-hop,2026-08-21,True,The answer accurately states the birth dates and correctly determines who was born first based on the provided contexts.,1847
"Did the movies Mille Bolle Blu and La Moglie Vergine, originate from the same country?",graphrag,2,1-hop,2026-08-21,True,All claims are accurately supported by the retrieved contexts.,1579
"Who is older, Daniel David Moses or Stanislas Batchi?",graphrag,2,1-hop,2026-08-21,True,All claims regarding the birth dates and relative ages of Stanislas Batchi and Daniel David Moses are directly supported by the context.,1567
"Which film came out first, Blood And Diamonds or Opened By Mistake?",graphrag,2,1-hop,2026-08-21,True,The answer accurately compares the release years of both films based directly on the provided contexts.,1258
When was Richard Bootle-Wilbraham's father born?,graphrag,2,2-hop,2026-08-21,True,"The contexts confirm that Richard Bootle-Wilbraham's father was Edward Bootle-Wilbraham, 1st Baron Skelmersdale, who was born on 7 March 1771.",2138
"Which film has the producer who is older, Dweepa or Kalank?",graphrag,2,3+-hop,2026-08-21,False,"The context explicitly states in [2W-026-P00] that Soundarya was the producer for Dweepa, contradicting the answer's claim that Dweepa's producer is not mentioned.",3968
Who was born first out of Gerda Weissensteiner and Stasys Šaparnis?,graphrag,2,1-hop,2026-08-21,True,The contexts directly confirm that Stasys Šaparnis was born on 2 October 1939 and Gerda Weissensteiner was born on 3 January 1969.,1923
Who is the paternal grandfather of George Tupou V?,graphrag,2,2-hop,2026-08-21,True,All facts and relationships stated in the answer are directly supported by contexts 2W-028-P09 and 2W-028-P07.,1528
"Which film has the director who is older than the other, Odd Job (Film) or Everything'S Ducky? ",graphrag,2,3+-hop,2026-08-21,True,All facts regarding the directors and their birth dates are directly supported by the retrieved contexts.,2801
When did Mary Basset's father die?,graphrag,2,2-hop,2026-08-21,True,Every claim in the answer is directly supported by the retrieved contexts.,3251
"Which film has the director who was born earlier, The Forbidden Trail or A Weaver Of Dreams?",graphrag,2,3+-hop,2026-08-21,False,"The answer falsely claims in its opening sentence that A Weaver of Dreams has the earlier-born director, which contradicts the retrieved context showing Robert N. Bradbury was born earlier than John H",2854
"Which film has the director died later, The Wax Model or Khoon Ka Karz?",graphrag,2,3+-hop,2026-08-21,True,All facts regarding the directors of the films and their dates of death are directly supported by the context.,3701
"Are the movies The Urethra Chronicles and Starter For 10 (Film), from the same country?",graphrag,2,1-hop,2026-08-21,True,The answer is supported by the contexts through direct statements and light inference.,2257
"Which film has the director who was born earlier, Angélique, Marquise Des Anges or That Man George?",graphrag,2,3+-hop,2026-08-21,True,"All directors, their birth dates, and the resulting comparison are fully supported by the provided contexts.",2583
"Who lived longer, George F. Sowers or Henrietta Amelia Leeson?",graphrag,2,1-hop,2026-08-21,False,"The context does not provide Henrietta Amelia Leeson's exact birth date, making the claim that she lived longer than George F. Sowers unverifiable.",3392
Did Mitch Brian and Harry Kent (Cyclist) share the same nationality?,graphrag,2,1-hop,2026-08-21,True,All factual claims regarding the nationalities of Mitch Brian and Harry Kent are accurately supported by the provided context chunks.,1498
"Which film has the director who died later, Waiting For The Hearse or The Seventh Sword?",graphrag,2,3+-hop,2026-08-21,True,All facts regarding the directors of the films and their dates of death are directly supported by the retrieved context.,2255
Who is Princess Elizabeth Of Greece And Denmark's maternal grandfather?,graphrag,2,2-hop,2026-08-21,True,Every claim in the answer is fully supported by chunks [2W-038-P04] and [2W-038-P02].,1690
What is the place of birth of Dianne Bentley's husband?,graphrag,2,2-hop,2026-08-21,True,The answer accurately states the identity and place of birth of Dianne Bentley's husband using the provided contexts.,2593
What nationality is Sukhumala Marasri's father?,graphrag,2,2-hop,2026-08-21,True,All claims regarding Sukhumala Marasri's father and his nationality/monarchy of Siam (Thailand) are directly supported by the retrieved contexts.,1604
"Which magazine was founded first, Racing Toward Diversity or Lo Scolaro?",graphrag,2,1-hop,2026-08-21,True,All claims are accurately supported by the provided context chunks.,1940
"Which film was released earlier, Smiles Of A Summer Night or Two Idiots In Hollywood?",graphrag,2,1-hop,2026-08-21,True,The answer accurately compares the release years of both films based directly on the provided contexts.,1544
Did Charles Robinson (Raf Airman) and Terri Hooley share the same nationality?,graphrag,2,1-hop,2026-08-21,True,"The answer accurately reflects the context, correctly noting that Charles Robinson is British while Terri Hooley's nationality is not explicitly stated.",1701
Do both films All Souls (Film) and Atomised (Film) have the directors from the same country?,graphrag,2,3+-hop,2026-08-21,True,All facts and citations are fully supported by the retrieved contexts.,2720
Where was the director of film Death Of A Friend born?,graphrag,2,2-hop,2026-08-21,True,The answer accurately cites the retrieved contexts confirming Franco Rossi directed Death of a Friend and was born in Florence.,2993
Who is the spouse of the director of film Fire-Eater (Film)?,graphrag,2,2-hop,2026-08-21,True,All statements in the answer are directly supported by the retrieved contexts.,2385
"Which film has the director born later, No Dough Boys or The Punch And Judy Man?",graphrag,2,3+-hop,2026-08-21,True,All facts and comparisons are accurately supported by the provided context chunks.,2809
Are Saks Fifth Avenue and Warburg Pincus located in the same country?,graphrag,2,1-hop,2026-08-21,True,All claims regarding the locations of Saks Fifth Avenue and Warburg Pincus in the United States are supported by the retrieved contexts.,1525
Are the directors of films Jaco (Film) and Half A Bride both from the same country?,graphrag,2,3+-hop,2026-08-21,True,All factual claims made in the answer are accurately supported by the provided context chunks.,2597
"Which film has the director who died earlier, My Husband'S Other Wife or ¡Que Viene Mi Marido!?",graphrag,2,3+-hop,2026-08-21,True,"All claims regarding the directors, their death dates, and the resulting comparison are fully supported by the retrieved contexts.",1976
Are Vivicca Whitsett and Pepa (Rapper) from the same country?,graphrag,2,1-hop,2026-08-21,True,All claims regarding Vivicca Whitsett being American and Pepa being Jamaican-American are directly supported by the retrieved contexts.,1693
