query,pipeline,repeat,query_type,judged_on,gpt41_faithful,gpt41_reason,gpt41_tokens
"Which flight-control built-in test requirement traces through security constraints to the autopilot mode behavior, and what security requirement is referenced at both ends of that chain?",agentic,0,3+-hop,2026-08-16,True,"All claims in the answer are directly supported by FCC-007, which references GCS.GCS-022 and describes FCC behavior in GROUND mode with respect to autopilot and command paths; no unsupported details a",1203
"Which flight-control built-in test requirement traces through security constraints to the autopilot mode behavior, and what security requirement is referenced at both ends of that chain?",graphrag,0,3+-hop,2026-08-16,True,The answer correctly notes that no flight-control BIT requirement traces through security constraints to autopilot mode behavior in the retrieved contexts and that SEC-010 is referenced only at the au,1798
"Which flight-control built-in test requirement traces through security constraints to the autopilot mode behavior, and what security requirement is referenced at both ends of that chain?",agentic-graph,0,3+-hop,2026-08-16,True,"Every claim in the answer is supported and directly grounded in the contexts, which confirm SEC-010's trace to AUTO-006 but show no flight-control built-in test requirement linked through those securi",1920
"Which flight-control built-in test requirement traces through security constraints to the autopilot mode behavior, and what security requirement is referenced at both ends of that chain?",adaptive,0,3+-hop,2026-08-16,True,"Every claim in the answer is directly supported or reasonably inferred from the retrieved contexts, with explicit references and accurate absence statements.",1676
"Which command-and-data handling requirement ultimately supports the ground control system need, through the intermediate command/data link allocations and lower-level decomposition?",vanilla,0,3+-hop,2026-08-16,True,"All claims about requirements ([CDL-027], [GCS-031], [GCS-034], [CDL-030]) and the lack of lower-level decomposition for [CDL-027] are explicitly supported by the retrieved contexts.",859
"Which command-and-data handling requirement ultimately supports the ground control system need, through the intermediate command/data link allocations and lower-level decomposition?",agentic,0,3+-hop,2026-08-16,True,"All statements are supported by the retrieved contexts, and no unsupported higher-level requirement is invented.",1615
"Which command-and-data handling requirement ultimately supports the ground control system need, through the intermediate command/data link allocations and lower-level decomposition?",graphrag,0,3+-hop,2026-08-16,True,"All claims about requirement IDs, their roles, and their content are supported by the retrieved contexts.",2119
"Which command-and-data handling requirement ultimately supports the ground control system need, through the intermediate command/data link allocations and lower-level decomposition?",agentic-graph,0,3+-hop,2026-08-16,True,"All claims are grounded in the retrieved requirements, and the answer correctly notes limitations where requirements are not present.",1621
"Which command-and-data handling requirement ultimately supports the ground control system need, through the intermediate command/data link allocations and lower-level decomposition?",adaptive,0,3+-hop,2026-08-16,False,"[FCC-007] is cited as the ultimate supporting requirement, but its text is not present in the retrieved contexts, making that claim unsupported.",1169
"Which power-system verification evidence traces through the referenced power-management analysis to the flight design rationale, and what upstream electrical requirement does it ultimately substantiate?",vanilla,0,3+-hop,2026-08-16,True,"All claims in the answer are explicitly supported by the retrieved contexts, with appropriate caveats about missing analysis and rationale.",998
"Which power-system verification evidence traces through the referenced power-management analysis to the flight design rationale, and what upstream electrical requirement does it ultimately substantiate?",agentic,0,3+-hop,2026-08-16,True,Every claim in the answer is supported by the provided contexts without adding unsupported details or requirement IDs.,1218
"Which power-system verification evidence traces through the referenced power-management analysis to the flight design rationale, and what upstream electrical requirement does it ultimately substantiate?",graphrag,0,3+-hop,2026-08-16,True,"All claims are supported by the retrieved contexts, with the answer carefully noting the absence of explicit references to power-management analysis or flight design rationale.",1688
"Which power-system verification evidence traces through the referenced power-management analysis to the flight design rationale, and what upstream electrical requirement does it ultimately substantiate?",agentic-graph,0,3+-hop,2026-08-16,True,All claims in the answer are directly supported by the retrieved contexts and no unsupported artifacts or traces are asserted.,1309
"Which power-system verification evidence traces through the referenced power-management analysis to the flight design rationale, and what upstream electrical requirement does it ultimately substantiate?",adaptive,0,3+-hop,2026-08-16,False,"The claim that [EPS-006] satisfies [PWR-032] is supported, but [PWR-032] is not included in the retrieved contexts, and there is no explicit evidence traced through a 'power-management analysis' or 'f",1838
"How does the ground control requirement ultimately propagate through autonomy and energy management to the flight data recorder, and what recorder behavior is required as a result?",vanilla,0,3+-hop,2026-08-16,True,"Every claim in the ANSWER is directly tied to statements from the retrieved contexts or explicitly notes gaps, without adding unsupported details.",967
"How does the ground control requirement ultimately propagate through autonomy and energy management to the flight data recorder, and what recorder behavior is required as a result?",agentic,0,3+-hop,2026-08-16,True,All claims in the answer are directly supported by the retrieved ICE requirements and accurately state the available chain to the FDR; the answer correctly notes the lack of 'autonomy' or 'energy mana,1635
"How does the ground control requirement ultimately propagate through autonomy and energy management to the flight data recorder, and what recorder behavior is required as a result?",graphrag,0,3+-hop,2026-08-16,True,"All claims are grounded in the retrieved contexts and the answer avoids unsupported inferences regarding energy management, explicitly noting missing context.",1703
"How does the ground control requirement ultimately propagate through autonomy and energy management to the flight data recorder, and what recorder behavior is required as a result?",agentic-graph,0,3+-hop,2026-08-16,True,"All claims in the answer are supported by the retrieved contexts, and missing requirements are clearly noted as unavailable.",1787
"How does the ground control requirement ultimately propagate through autonomy and energy management to the flight data recorder, and what recorder behavior is required as a result?",adaptive,0,3+-hop,2026-08-16,True,"All claims in the answer are directly supported by the details in the retrieved EPS-011 and EPS-016 contexts, and the answer prudently avoids extending beyond what is present.",1612
Which built-in test function traces through flight control computer requirements to the EMS requirement ultimately supported by the referenced downstream control logic?,vanilla,0,3+-hop,2026-08-16,True,"The answer lists only claims directly supported by the retrieved contexts, notes what is missing, and does not invent details or trace unsupported links.",878
Which built-in test function traces through flight control computer requirements to the EMS requirement ultimately supported by the referenced downstream control logic?,agentic,0,3+-hop,2026-08-16,True,"Every claim in the answer is directly supported by the retrieved context, which shows the chain between FCC and EMS requirements and correctly calls out missing information.",1189
Which built-in test function traces through flight control computer requirements to the EMS requirement ultimately supported by the referenced downstream control logic?,graphrag,0,3+-hop,2026-08-16,True,"All claims accurately reference FCC-015 as the BIT task function, its relationship to FCC-011 and EMS-030, and there are no unsupported or extraneous details.",1779
Which built-in test function traces through flight control computer requirements to the EMS requirement ultimately supported by the referenced downstream control logic?,agentic-graph,0,3+-hop,2026-08-16,True,"All claims in the answer are supported by the retrieved contexts: EMS-030 supports FCC-011, BIT-001 only gives purpose, FCC-001 is only a purpose statement, and no built-in test function trace is pres",899
Which built-in test function traces through flight control computer requirements to the EMS requirement ultimately supported by the referenced downstream control logic?,adaptive,0,3+-hop,2026-08-16,False,The claim that FCC-015 background health-monitoring and BIT tasks trace through to EMS-030 via FCC-011 is not supported; no direct BIT-to-FCC-011 or EMS-030 trace is shown in contexts.,1746
"Which flight control software requirement ultimately traces through detailed design to the flight data recording requirement for timestamped fault-event capture, and what intermediate control and recorder requirements connect them?",vanilla,0,3+-hop,2026-08-16,True,"All claims, trace relationships, and cited requirement IDs are supported and properly qualified by the provided contexts without adding unstated details.",863
"Which flight control software requirement ultimately traces through detailed design to the flight data recording requirement for timestamped fault-event capture, and what intermediate control and recorder requirements connect them?",agentic,0,3+-hop,2026-08-16,True,"All claims in the answer are strictly grounded in the retrieved contexts, referencing FCC-012 and its linkage to FDR.FDR-008, and correctly noting the absence of FCC fault-event trace details.",1513
"Which flight control software requirement ultimately traces through detailed design to the flight data recording requirement for timestamped fault-event capture, and what intermediate control and recorder requirements connect them?",graphrag,0,3+-hop,2026-08-16,True,"All claims are directly supported by the retrieved contexts, and all requirement IDs and relationships cited are present.",1649
"Which flight control software requirement ultimately traces through detailed design to the flight data recording requirement for timestamped fault-event capture, and what intermediate control and recorder requirements connect them?",agentic-graph,0,3+-hop,2026-08-16,True,"All claims about traceability paths (FCC-012 to FDR-008 to FDR-004 for mode transitions, and limits on fault-event tracing) are stated or directly supported in the retrieved contexts.",2650
"Which flight control software requirement ultimately traces through detailed design to the flight data recording requirement for timestamped fault-event capture, and what intermediate control and recorder requirements connect them?",adaptive,0,3+-hop,2026-08-16,True,"All claims are directly supported by the retrieved contexts, and requirement IDs and descriptions match precisely.",1700
How does the thermal control architecture referenced by the initial avionics power requirement ultimately constrain the downstream avionics power requirement reached at the end of the trace chain?,vanilla,0,3+-hop,2026-08-16,True,All claims are explicitly supported or caveated as not verifiable from the retrieved requirements without adding details.,1039
How does the thermal control architecture referenced by the initial avionics power requirement ultimately constrain the downstream avionics power requirement reached at the end of the trace chain?,agentic,0,3+-hop,2026-08-16,True,The answer only restates what is and is not in the retrieved contexts and does not introduce any unsupported claims.,1076
How does the thermal control architecture referenced by the initial avionics power requirement ultimately constrain the downstream avionics power requirement reached at the end of the trace chain?,graphrag,0,3+-hop,2026-08-16,False,The answer discusses details about electrical margin preservation and prioritization mechanisms that are not explicitly present in the retrieved contexts.,1743
How does the thermal control architecture referenced by the initial avionics power requirement ultimately constrain the downstream avionics power requirement reached at the end of the trace chain?,agentic-graph,0,3+-hop,2026-08-16,True,All claims in the answer are directly supported by the contexts and explicitly mention limits of traceability based on retrieved requirements.,1995
How does the thermal control architecture referenced by the initial avionics power requirement ultimately constrain the downstream avionics power requirement reached at the end of the trace chain?,adaptive,0,3+-hop,2026-08-16,True,"All claims are supported by the retrieved contexts, with each factual assertion referenced directly to requirement IDs and no details added beyond what is present in the contexts.",1683
"How does the payload’s structural interface flow down through the data link and command/telemetry link into the communications subsystem, and what end-to-end constraints must remain consistent?",vanilla,0,3+-hop,2026-08-16,False,The answer adds speculation about missing structural-interface requirements and discusses broader communications subsystems not present in the retrieved contexts.,1311
"How does the payload’s structural interface flow down through the data link and command/telemetry link into the communications subsystem, and what end-to-end constraints must remain consistent?",agentic,0,3+-hop,2026-08-16,True,All factual claims in the answer are carefully traced to the retrieved contexts and only summarize or restate their content; no unsupported payload flowdown details are stated.,2263
"How does the payload’s structural interface flow down through the data link and command/telemetry link into the communications subsystem, and what end-to-end constraints must remain consistent?",graphrag,0,3+-hop,2026-08-16,True,"All claims in the answer are well grounded in the retrieved requirements and clearly explain what is and is not supported by the contexts, with no unsupported details or fabricated requirements.",2807
"How does the payload’s structural interface flow down through the data link and command/telemetry link into the communications subsystem, and what end-to-end constraints must remain consistent?",agentic-graph,0,3+-hop,2026-08-16,True,"All claims are explicitly grounded in the retrieved contexts, with clear citations and no unsupported detailing beyond those contexts.",2455
"How does the payload’s structural interface flow down through the data link and command/telemetry link into the communications subsystem, and what end-to-end constraints must remain consistent?",adaptive,0,3+-hop,2026-08-16,True,"Every factual claim in the answer is explicitly tied to the retrieved requirement IDs and their contents, and no information is invented or unsupported.",2337
"Which command/data link capability ultimately satisfies the ground control system requirement through the referenced flight control computer functions, and how is that end-to-end trace established?",vanilla,0,3+-hop,2026-08-16,True,Every claim in the answer is directly supported or carefully limited to what is present in the retrieved contexts.,1005
"Which command/data link capability ultimately satisfies the ground control system requirement through the referenced flight control computer functions, and how is that end-to-end trace established?",agentic,0,3+-hop,2026-08-16,True,All claims and requirement references in the answer are explicitly supported and traced from the retrieved contexts without unsupported inference or contradiction.,1355
"Which command/data link capability ultimately satisfies the ground control system requirement through the referenced flight control computer functions, and how is that end-to-end trace established?",graphrag,0,3+-hop,2026-08-16,True,All claims trace directly to the retrieved requirements without adding unsupported details; referenced requirement IDs are present.,2048
"Which command/data link capability ultimately satisfies the ground control system requirement through the referenced flight control computer functions, and how is that end-to-end trace established?",agentic-graph,0,3+-hop,2026-08-16,True,"The answer only summarizes relationships and capability claims directly supported by the retrieved contexts, does not invent requirement IDs, accurately flags what is missing, and does not overextend ",1190
"Which command/data link capability ultimately satisfies the ground control system requirement through the referenced flight control computer functions, and how is that end-to-end trace established?",adaptive,0,3+-hop,2026-08-16,True,"All claims about command/data link capability, end-to-end trace, involved requirements, interfaces, frequencies, and latency are directly supported by the retrieved contexts.",2078
"How does the GPS requirement trace through inertial navigation to the downstream GPS dependency and back into INS, and what end-to-end dependency does that establish?",vanilla,0,3+-hop,2026-08-16,True,"All claims about dependencies, mode transitions, interfaces, and requirement refinement are explicitly supported by the retrieved contexts.",1230
"How does the GPS requirement trace through inertial navigation to the downstream GPS dependency and back into INS, and what end-to-end dependency does that establish?",agentic,0,3+-hop,2026-08-16,True,"All claims in the answer are directly supported by, or cautious about the limits of, the retrieved requirements, without introducing unsupported details or requirements.",2124
"How does the GPS requirement trace through inertial navigation to the downstream GPS dependency and back into INS, and what end-to-end dependency does that establish?",graphrag,0,3+-hop,2026-08-16,True,"All claims about GPS aiding, INS and NAV mode transitions, interfaces, and FCC dependencies are directly evidenced in the retrieved contexts.",2187
"How does the GPS requirement trace through inertial navigation to the downstream GPS dependency and back into INS, and what end-to-end dependency does that establish?",agentic-graph,0,3+-hop,2026-08-16,True,All factual claims about requirement flows and dependencies are supported by explicit references in the retrieved contexts.,1573
"How does the GPS requirement trace through inertial navigation to the downstream GPS dependency and back into INS, and what end-to-end dependency does that establish?",adaptive,0,3+-hop,2026-08-16,True,"Every claim in the answer is grounded directly in the retrieved contexts, citing explicit requirements and describing traces exactly as shown.",2069
"How does the flight control computer’s referenced requirement propagate through flight data recording and navigation logic to the underlying GPS requirement, and what end-to-end behavior is mandated?",vanilla,0,3+-hop,2026-08-16,True,Every factual claim is explicitly derived from the retrieved contexts or from their stated scope/limitations; no unsupported details or requirement IDs are introduced.,1102
"How does the flight control computer’s referenced requirement propagate through flight data recording and navigation logic to the underlying GPS requirement, and what end-to-end behavior is mandated?",agentic,0,3+-hop,2026-08-16,True,"All claims are supported by explicit requirements in the retrieved contexts, with explicit caution given where details are not retrievable.",2274
"How does the flight control computer’s referenced requirement propagate through flight data recording and navigation logic to the underlying GPS requirement, and what end-to-end behavior is mandated?",graphrag,0,3+-hop,2026-08-16,True,"Every claim in the answer is directly supported by retrieved requirements, with clear citations and no extrapolated details.",2050
"How does the flight control computer’s referenced requirement propagate through flight data recording and navigation logic to the underlying GPS requirement, and what end-to-end behavior is mandated?",agentic-graph,0,3+-hop,2026-08-16,True,"Every factual claim in the answer is substantiated by the retrieved contexts, with explicit citations and explicit statements regarding the limits of traceability.",1579
"How does the flight control computer’s referenced requirement propagate through flight data recording and navigation logic to the underlying GPS requirement, and what end-to-end behavior is mandated?",adaptive,0,3+-hop,2026-08-16,True,Every factual claim in the answer is explicitly supported by the retrieved contexts and only infers light connections between them.,2766
How do the navigation power allocation constraints propagate through the command/data link back into power management and ultimately affect the flight control computer interface requirements?,vanilla,0,3+-hop,2026-08-16,True,"All claims are directly supported by the retrieved contexts, and the answer refrains from making unsupported connections or assumptions.",1250
How do the navigation power allocation constraints propagate through the command/data link back into power management and ultimately affect the flight control computer interface requirements?,agentic,0,3+-hop,2026-08-16,True,Every claim in the answer is supported by the retrieved requirements; the answer stays within the information present and avoids unsupported extrapolation.,2851
How do the navigation power allocation constraints propagate through the command/data link back into power management and ultimately affect the flight control computer interface requirements?,graphrag,0,3+-hop,2026-08-16,True,"Every claim in the answer is directly supported or justified by the retrieved contexts, and the absence of navigation power allocation/power management requirements is accurately noted.",2637
How do the navigation power allocation constraints propagate through the command/data link back into power management and ultimately affect the flight control computer interface requirements?,agentic-graph,0,3+-hop,2026-08-16,True,Every claim in the answer is strictly supported by the retrieved requirement texts or contextual absence thereof.,2211
How do the navigation power allocation constraints propagate through the command/data link back into power management and ultimately affect the flight control computer interface requirements?,adaptive,0,3+-hop,2026-08-16,True,"All claims are strictly supported by the retrieved contexts, with explicit citations and clear identification of missing requirement chains.",2260
Which flight control computer requirement ultimately traces the EMS command/data link interface constraint back to the originating EMS behavior requirement?,vanilla,0,3+-hop,2026-08-16,True,The answer accurately states that the retrieved contexts lack explicit trace or requirement text to confirm the exact tracing requested.,858
Which flight control computer requirement ultimately traces the EMS command/data link interface constraint back to the originating EMS behavior requirement?,agentic,0,3+-hop,2026-08-16,True,The answer correctly notes that no FCC requirement in the retrieved contexts explicitly traces the EMS command/data link interface constraint back to an EMS behavior requirement.,1145
Which flight control computer requirement ultimately traces the EMS command/data link interface constraint back to the originating EMS behavior requirement?,graphrag,0,3+-hop,2026-08-16,True,Every claim in the answer is supported by the retrieved contexts and appropriately notes the absence of an explicit FCC requirement tracing the interface constraint.,1822
Which flight control computer requirement ultimately traces the EMS command/data link interface constraint back to the originating EMS behavior requirement?,agentic-graph,0,3+-hop,2026-08-16,True,"All claims are directly supported by the retrieved FCC-009 and FCC-010 contexts and their traced EMS requirements, with no extraneous details.",1433
Which flight control computer requirement ultimately traces the EMS command/data link interface constraint back to the originating EMS behavior requirement?,adaptive,0,3+-hop,2026-08-16,True,"All claims in the answer are directly supported by the retrieved contexts, including requirement linkage discussions and references.",1840
Which security requirement is ultimately traceable from the initial CDL requirement through the referenced FMS and downstream CDL verification chain?,vanilla,0,3+-hop,2026-08-16,True,All claims about requirements and traceability are supported by the contexts and mention only requirements present in the retrieved contexts.,892
Which security requirement is ultimately traceable from the initial CDL requirement through the referenced FMS and downstream CDL verification chain?,agentic,0,3+-hop,2026-08-16,True,"All claims are supported by the retrieved context, including the trace path and satisfaction by CDL-013 of SEC-008.",1264
Which security requirement is ultimately traceable from the initial CDL requirement through the referenced FMS and downstream CDL verification chain?,graphrag,0,3+-hop,2026-08-16,True,"All claims regarding SEC-010, CDL-012, FMS-022, and their traceability are directly supported and correctly cited from the contexts.",1984
Which security requirement is ultimately traceable from the initial CDL requirement through the referenced FMS and downstream CDL verification chain?,agentic-graph,0,3+-hop,2026-08-16,False,"The answer discusses traceability involving requirements (##CDL.CDL-040, ##CDL.CDL-012) not present in the retrieved contexts, and asserts a verification chain not specifically supported.",1013
Which security requirement is ultimately traceable from the initial CDL requirement through the referenced FMS and downstream CDL verification chain?,adaptive,0,3+-hop,2026-08-16,True,"[SEC-010] is traceable downstream via [CDL-012], supported by contexts showing the chain from [FMS-022] (satisfying [CDL-040]) to [CDL-012] and [SEC-010].",1964
"Which structural requirement drives the payload allocation that ultimately traces to the downlink interface constraint, and how is that linkage justified across the structure, payload, and communications modules?",vanilla,0,3+-hop,2026-08-16,True,Every claim in the answer is directly supported by [STR-038] and justified by explicit references and linkage described in the retrieved contexts.,1014
"Which structural requirement drives the payload allocation that ultimately traces to the downlink interface constraint, and how is that linkage justified across the structure, payload, and communications modules?",agentic,0,3+-hop,2026-08-16,True,"All claims about requirement linkages, payload bus definitions, and CDL interface framing are explicitly supported by the retrieved contexts.",3108
"Which structural requirement drives the payload allocation that ultimately traces to the downlink interface constraint, and how is that linkage justified across the structure, payload, and communications modules?",graphrag,0,3+-hop,2026-08-16,True,"All structural, payload, and communications claims (IDs, EMC, TLV, and linkages) are supported, and references to unretrieved PLD-003/DLNK-017 are noted as unknown.",2339
"Which structural requirement drives the payload allocation that ultimately traces to the downlink interface constraint, and how is that linkage justified across the structure, payload, and communications modules?",agentic-graph,0,3+-hop,2026-08-16,True,"All claims are directly supported by the retrieved contexts and the chain of requirements is evidenced, with proper caveat about missing referenced requirements.",3671
"Which structural requirement drives the payload allocation that ultimately traces to the downlink interface constraint, and how is that linkage justified across the structure, payload, and communications modules?",adaptive,0,3+-hop,2026-08-16,True,"Every claim is directly grounded in the retrieved requirements, with careful avoidance of interpolation beyond available context text for PLD-003 and DLNK-017.",2322
"How does the flight control requirement trace through the data link and flight management functions to the crew interface, and what flight management behavior closes the loop?",vanilla,0,3+-hop,2026-08-16,True,All factual claims are supported by the retrieved contexts with no added or contradicted details.,940
"How does the flight control requirement trace through the data link and flight management functions to the crew interface, and what flight management behavior closes the loop?",agentic,0,3+-hop,2026-08-16,True,"All claims about the trace from data link to FMS to operator interface, required operator confirmation, and discontinuity alerting are verbatim or closely derived from FMS-022, FMS-003, and FMS-024, a",1504
"How does the flight control requirement trace through the data link and flight management functions to the crew interface, and what flight management behavior closes the loop?",graphrag,0,3+-hop,2026-08-16,True,Every claim in the answer is explicitly or lightly inferred from the retrieved contexts without adding unsupported detail.,2283
"How does the flight control requirement trace through the data link and flight management functions to the crew interface, and what flight management behavior closes the loop?",agentic-graph,0,3+-hop,2026-08-16,True,All claims are supported by the retrieved requirements or explicitly note where requirements are missing without fabrication.,1609
"How does the flight control requirement trace through the data link and flight management functions to the crew interface, and what flight management behavior closes the loop?",adaptive,0,3+-hop,2026-08-16,True,"All claims about command routing, explicit confirmation, display, logging, and the FMS/HMI handshake are directly supported by the retrieved contexts.",2326
"Which flight-control requirement, via the pilot interface logic, ultimately traces to the navigation constraint on lateral guidance behavior?",vanilla,0,3+-hop,2026-08-16,True,"All claims about requirements, their relationships, and their content are explicitly supported by the retrieved contexts.",996
"Which flight-control requirement, via the pilot interface logic, ultimately traces to the navigation constraint on lateral guidance behavior?",agentic,0,3+-hop,2026-08-16,True,"[FCC-032] is explicitly stated in the contexts as governing the guidance interface logic by mode, matching the question's trace request.",1512
"Which flight-control requirement, via the pilot interface logic, ultimately traces to the navigation constraint on lateral guidance behavior?",graphrag,0,3+-hop,2026-08-16,True,All claims about the trace from FMS-012 to AUTO-017 to pilot interface via FMS-030 are directly supported by the retrieved contexts.,1926
"Which flight-control requirement, via the pilot interface logic, ultimately traces to the navigation constraint on lateral guidance behavior?",agentic-graph,0,3+-hop,2026-08-16,False,"The answer references details about explicit coupling and requirement relationships (e.g., AUTO-025 depends on FMS-012, FCC-013 inner loop) and traces through HMI logic that are not fully or explicitl",1970
"Which flight-control requirement, via the pilot interface logic, ultimately traces to the navigation constraint on lateral guidance behavior?",adaptive,0,3+-hop,2026-08-16,True,"All claims about requirement IDs, their contents, and trace relationships are directly supported by the provided contexts.",1810
Which flight control requirement ultimately depends on the upstream control architecture baseline through an intermediate derived requirement and successive referenced guidance constraints?,vanilla,0,3+-hop,2026-08-16,True,All claims about FCC-007's derivation from FCC-005 and its references to GCS-022 and AUTO-001 are explicitly supported in the retrieved contexts.,895
Which flight control requirement ultimately depends on the upstream control architecture baseline through an intermediate derived requirement and successive referenced guidance constraints?,agentic,0,3+-hop,2026-08-16,True,"All claims in the answer are directly supported by the retrieved contexts, referencing only requirement derivations and references present.",1558
Which flight control requirement ultimately depends on the upstream control architecture baseline through an intermediate derived requirement and successive referenced guidance constraints?,graphrag,0,3+-hop,2026-08-16,True,"All factual claims about the traceability from ARP4754A-SYS-004 to FCC-013 and its use by AUTO-025, with FCC-038 as the ultimate bounding constraint, are directly supported by the retrieved contexts.",1936
Which flight control requirement ultimately depends on the upstream control architecture baseline through an intermediate derived requirement and successive referenced guidance constraints?,agentic-graph,0,3+-hop,2026-08-16,True,"Every factual claim is supported by the retrieved contexts, with requirement IDs, trace relations, and guidance constraints explicitly present or directly inferred from the contexts.",2234
Which flight control requirement ultimately depends on the upstream control architecture baseline through an intermediate derived requirement and successive referenced guidance constraints?,adaptive,0,3+-hop,2026-08-16,True,"All claims about FCC-013's derivation, its connection through AUTO-025, and bounding by FCC-038 are explicitly supported in the retrieved contexts.",1952
How does the APM guidance requirement trace through security and built-in test constraints into flight-control behavior and ultimately the landing subsystem requirement?,vanilla,0,3+-hop,2026-08-16,True,"All claims in the answer are supported by the retrieved contexts, and unsupported steps are clearly identified.",1058
How does the APM guidance requirement trace through security and built-in test constraints into flight-control behavior and ultimately the landing subsystem requirement?,agentic,0,3+-hop,2026-08-16,True,"The answer correctly states that the retrieved contexts do not contain information to trace APM guidance requirements through security, BIT, flight-control behavior, or landing subsystem requirements.",1521
How does the APM guidance requirement trace through security and built-in test constraints into flight-control behavior and ultimately the landing subsystem requirement?,graphrag,0,3+-hop,2026-08-16,True,"All claims in the answer are directly supported by the retrieved contexts or are light inferences consistent with the texts, with any gaps clearly identified as absent in the contexts.",2923
How does the APM guidance requirement trace through security and built-in test constraints into flight-control behavior and ultimately the landing subsystem requirement?,agentic-graph,0,3+-hop,2026-08-16,True,"The answer only references content present in the retrieved contexts and does not introduce or infer unsupported links regarding APM, security, BIT, or landing-subsystem requirements.",1611
How does the APM guidance requirement trace through security and built-in test constraints into flight-control behavior and ultimately the landing subsystem requirement?,adaptive,0,3+-hop,2026-08-16,True,"All claims in the answer are directly supported or lightly inferred from the retrieved requirements, with references only to requirement IDs present in the contexts.",2594
"Through the flight control and command/data link chain into autonomy, what security requirement ultimately constrains the referenced function, and how is that trace propagated end-to-end?",vanilla,0,3+-hop,2026-08-16,True,"All claims about the requirements, their traces, and their roles in the command chain are directly supported by the retrieved contexts.",1055
"Through the flight control and command/data link chain into autonomy, what security requirement ultimately constrains the referenced function, and how is that trace propagated end-to-end?",agentic,0,3+-hop,2026-08-16,True,"All claims are directly supported by retrieved requirements, with explicit citations and clear statements where context is lacking.",1901
"Through the flight control and command/data link chain into autonomy, what security requirement ultimately constrains the referenced function, and how is that trace propagated end-to-end?",graphrag,0,3+-hop,2026-08-16,True,"All claims are directly traceable to the retrieved contexts, and the answer cautiously notes gaps for autonomy-specific tracing.",2141
"Through the flight control and command/data link chain into autonomy, what security requirement ultimately constrains the referenced function, and how is that trace propagated end-to-end?",agentic-graph,0,3+-hop,2026-08-16,True,"The answer only discusses requirement IDs, trace propagation, and the lack of direct context for the ultimate CDL/autonomy requirement, all of which is supported by the retrieved contexts.",2042
"Through the flight control and command/data link chain into autonomy, what security requirement ultimately constrains the referenced function, and how is that trace propagated end-to-end?",adaptive,0,3+-hop,2026-08-16,True,"All claims in the answer are supported by the retrieved contexts, with the limits and gaps noted explicitly (notably AUTO trace), and all requirement IDs referenced are present in the contexts.",2181
"Which display-level operator need ultimately traces through SAR processing and payload design to both EO/IR and radar sensing constraints, and what subsystem dependencies drive that allocation?",vanilla,0,3+-hop,2026-08-16,True,All claims are accurately grounded in the retrieved contexts with requirements explicitly cited and no invented details or IDs.,1382
"Which display-level operator need ultimately traces through SAR processing and payload design to both EO/IR and radar sensing constraints, and what subsystem dependencies drive that allocation?",agentic,0,3+-hop,2026-08-16,True,"The answer correctly identifies that none of the claims about display-level operator needs, SAR processing, payload design, EO/IR or radar sensing constraints, or trace links are supported by the retr",1782
"Which display-level operator need ultimately traces through SAR processing and payload design to both EO/IR and radar sensing constraints, and what subsystem dependencies drive that allocation?",graphrag,0,3+-hop,2026-08-16,True,"All factual claims in the answer are directly supported by the retrieved contexts, with requirement IDs correctly attributed and with no unsupported statements added.",2365
"Which display-level operator need ultimately traces through SAR processing and payload design to both EO/IR and radar sensing constraints, and what subsystem dependencies drive that allocation?",agentic-graph,0,3+-hop,2026-08-16,True,"All claims in the answer are directly supported or appropriately limited based on the retrieved contexts, with no unsupported additions.",1222
"Which display-level operator need ultimately traces through SAR processing and payload design to both EO/IR and radar sensing constraints, and what subsystem dependencies drive that allocation?",adaptive,0,3+-hop,2026-08-16,True,"Every claim in the answer is referenced to specific retrieved requirements, and the answer carefully avoids unsupported assertions, stating explicitly that a display-level operator need is not directl",2083
"Which flight-control verification requirement traces through power constraints to the GPS interface dependency, and what end-to-end rationale links those subsystems?",vanilla,0,3+-hop,2026-08-16,True,The answer accurately states that the required flight-control and power-constraint requirements are not present; all referenced claims are traceable directly to the provided contexts without unsupport,962
"Which flight-control verification requirement traces through power constraints to the GPS interface dependency, and what end-to-end rationale links those subsystems?",agentic,0,3+-hop,2026-08-16,True,"All claims are directly supported by the retrieved contexts regarding requirement trace, power constraints, interface dependencies, and rationale.",1869
"Which flight-control verification requirement traces through power constraints to the GPS interface dependency, and what end-to-end rationale links those subsystems?",graphrag,0,3+-hop,2026-08-16,False,"The answer cites FCC-036 and GPS-026, stating their text is not present, but makes claims about their content and implications that cannot be strictly verified from the retrieved contexts.",1880
"Which flight-control verification requirement traces through power constraints to the GPS interface dependency, and what end-to-end rationale links those subsystems?",agentic-graph,0,3+-hop,2026-08-16,True,"All details about ride-through, requirement IDs, interfaces, and the rationale are accurately supported and referenced in the retrieved contexts.",2046
"Which flight-control verification requirement traces through power constraints to the GPS interface dependency, and what end-to-end rationale links those subsystems?",adaptive,0,3+-hop,2026-08-16,False,"FCC-036 and GPS-026 are cited but their text was not present in the retrieved contexts, so their content and trace cannot be verified from the contexts.",1875
"Which flight computer security requirement flows through the data link to satisfy the communication subsystem requirement, and what intermediate security rationale connects them?",vanilla,0,3+-hop,2026-08-16,True,All factual claims in the answer are grounded in the given contexts without adding unsupported details or requirement IDs.,942
