query,pipeline,repeat,query_type,judged_on,gemini_faithful,gemini_reason,gemini_tokens
"Which flight-control requirement, traced from the built-in test function through the environmental monitoring requirement it satisfies, ultimately references the final EMS requirement?",agentic-graph,0,3+-hop,2026-08-20,True,All claims and requirement citations in the answer are accurate and grounded in the retrieved contexts.,3938
"Which flight-control requirement, traced from the built-in test function through the environmental monitoring requirement it satisfies, ultimately references the final EMS requirement?",adaptive,0,3+-hop,2026-08-20,True,"The answer accurately reflects the contents of the retrieved contexts, correctly citing available requirements while identifying the missing trace elements.",2299
"Which flight control requirement ultimately traces through the GPS subsystem to an inertial navigation requirement, and what end-to-end behavior or dependency does that chain establish?",vanilla,0,3+-hop,2026-08-20,True,The answer accurately states that the specific FCC requirement cannot be identified from the contexts and correctly summarizes the dependencies and standards present in the retrieved texts.,1893
"Which flight control requirement ultimately traces through the GPS subsystem to an inertial navigation requirement, and what end-to-end behavior or dependency does that chain establish?",agentic,0,3+-hop,2026-08-20,True,"All requirement citations, parameters, and traced operational dependencies are fully supported by the retrieved contexts.",3536
"Which flight control requirement ultimately traces through the GPS subsystem to an inertial navigation requirement, and what end-to-end behavior or dependency does that chain establish?",graphrag,0,3+-hop,2026-08-20,True,"All factual claims, traceability links, and stated limitations regarding the absence of an FCC trace are fully supported by the retrieved contexts.",2714
"Which flight control requirement ultimately traces through the GPS subsystem to an inertial navigation requirement, and what end-to-end behavior or dependency does that chain establish?",agentic-graph,0,3+-hop,2026-08-20,True,"All requirement citations, parameters, and logical chain explanations are fully supported by the retrieved contexts.",3973
"Which flight control requirement ultimately traces through the GPS subsystem to an inertial navigation requirement, and what end-to-end behavior or dependency does that chain establish?",adaptive,0,3+-hop,2026-08-20,True,All statements accurately reflect the provided requirement texts and correctly note the absence of a flight-control trace through GPS to INS in the retrieved contexts.,2725
Which cockpit display requirement cited by the ice-protection specification links through the flight-control computer safety requirement to the security requirement that references the display data-link requirement?,vanilla,0,3+-hop,2026-08-20,True,The answer accurately states that the retrieved context lacks the necessary requirements to trace the chain and makes no unsupported claims.,1489
Which cockpit display requirement cited by the ice-protection specification links through the flight-control computer safety requirement to the security requirement that references the display data-link requirement?,agentic,0,3+-hop,2026-08-20,False,"The answer claims HMI-090 is the only HMI requirement visible in the context, but ADS-024 also cites HMI.HMI-093.",5594
Which cockpit display requirement cited by the ice-protection specification links through the flight-control computer safety requirement to the security requirement that references the display data-link requirement?,graphrag,0,3+-hop,2026-08-20,True,The answer accurately states that the requested link chain cannot be determined from the retrieved contexts and correctly identifies the limitations of the provided chunks.,2222
Which cockpit display requirement cited by the ice-protection specification links through the flight-control computer safety requirement to the security requirement that references the display data-link requirement?,agentic-graph,0,3+-hop,2026-08-20,True,The answer accurately states that the retrieved contexts lack the necessary requirements to trace the requested chain and correctly summarizes what is present.,2157
Which cockpit display requirement cited by the ice-protection specification links through the flight-control computer safety requirement to the security requirement that references the display data-link requirement?,adaptive,0,3+-hop,2026-08-20,True,The answer accurately states that the provided contexts lack the necessary requirements to trace the requested chain and correctly describes the limited information present.,2248
"What flight data recorder requirement ultimately depends on inertial sensor provisions through navigation and GPS traceability, and how does that dependency chain affect recorded positioning data?",vanilla,0,3+-hop,2026-08-20,True,"The answer accurately reflects the contents of the retrieved contexts, correctly noting the absence of explicit FDR positioning requirements while sticking strictly to the provided information.",1664
"What flight data recorder requirement ultimately depends on inertial sensor provisions through navigation and GPS traceability, and how does that dependency chain affect recorded positioning data?",agentic,0,3+-hop,2026-08-20,True,The answer accurately states that no flight data recorder requirement is in the context and accurately describes the navigation/GPS dependencies and behaviors based strictly on the provided chunks.,2700
"What flight data recorder requirement ultimately depends on inertial sensor provisions through navigation and GPS traceability, and how does that dependency chain affect recorded positioning data?",graphrag,0,3+-hop,2026-08-20,True,"All claims, citations, and observations are fully supported by and accurately reflect the provided contexts.",2684
"What flight data recorder requirement ultimately depends on inertial sensor provisions through navigation and GPS traceability, and how does that dependency chain affect recorded positioning data?",agentic-graph,0,3+-hop,2026-08-20,True,The answer accurately acknowledges the lack of FDR requirements in the provided context and faithfully summarizes the navigation and GPS dependencies supported by the retrieved texts.,2843
"What flight data recorder requirement ultimately depends on inertial sensor provisions through navigation and GPS traceability, and how does that dependency chain affect recorded positioning data?",adaptive,0,3+-hop,2026-08-20,True,"The answer accurately reflects the provided requirements, correctly notes missing links in the context, and does not invent any unsupported facts.",2979
"How does the control data link requirement propagate through flight control and flight management into the pilot interface, and what end-to-end behavior must the cockpit display present?",vanilla,0,3+-hop,2026-08-20,True,All statements in the answer accurately reflect the retrieved contexts and correctly identify that the specific control data link requirements are missing.,1782
"How does the control data link requirement propagate through flight control and flight management into the pilot interface, and what end-to-end behavior must the cockpit display present?",agentic,0,3+-hop,2026-08-20,True,The answer accurately summarizes the limited relevant information present in the contexts and correctly states that the specific propagation path and cockpit display requirements are missing.,3129
"How does the control data link requirement propagate through flight control and flight management into the pilot interface, and what end-to-end behavior must the cockpit display present?",graphrag,0,3+-hop,2026-08-20,True,All claims are fully grounded in and accurate to the retrieved requirements.,3640
"How does the control data link requirement propagate through flight control and flight management into the pilot interface, and what end-to-end behavior must the cockpit display present?",agentic-graph,0,3+-hop,2026-08-20,True,"The answer accurately states that the requested control data link requirement and propagation chain are missing from the context, while correctly summarizing the relevant provided requirements.",3464
"How does the control data link requirement propagate through flight control and flight management into the pilot interface, and what end-to-end behavior must the cockpit display present?",adaptive,0,3+-hop,2026-08-20,True,The answer accurately summarizes the relevant requirements present in the context and correctly identifies that the specific control data link and cockpit display requirements are absent.,2900
"Which engineering constraint is ultimately traced from the test case’s referenced flight dynamics requirement through its verification link and subsequent references, and how does that end-to-end chain justify compliance?",vanilla,0,3+-hop,2026-08-20,True,The answer accurately reflects the information in CDL-038 and truthfully notes the absence of the missing requirement links in the retrieved contexts.,1544
"Which engineering constraint is ultimately traced from the test case’s referenced flight dynamics requirement through its verification link and subsequent references, and how does that end-to-end chain justify compliance?",agentic,0,3+-hop,2026-08-20,True,"All claims are strictly grounded in the provided contexts, accurately citing FCC-052, FCC-004, and FCC-001 while appropriately identifying missing requirement texts.",3541
"Which engineering constraint is ultimately traced from the test case’s referenced flight dynamics requirement through its verification link and subsequent references, and how does that end-to-end chain justify compliance?",graphrag,0,3+-hop,2026-08-20,True,"All claims are accurately supported by the provided requirement and test contexts, with correct handling of the missing flight dynamics requirement.",3396
"Which engineering constraint is ultimately traced from the test case’s referenced flight dynamics requirement through its verification link and subsequent references, and how does that end-to-end chain justify compliance?",agentic-graph,0,3+-hop,2026-08-20,True,"The answer accurately identifies that the retrieved contexts do not contain the specific test case, flight dynamics requirement, or verification links, and it accurately lists the governing references",2666
"Which engineering constraint is ultimately traced from the test case’s referenced flight dynamics requirement through its verification link and subsequent references, and how does that end-to-end chain justify compliance?",adaptive,0,3+-hop,2026-08-20,True,All claims accurately reflect the retrieved requirements and correctly acknowledge the absence of flight dynamics requirements in the context.,2874
"What top-level built-in test objective ultimately traces through the software requirement and logic design into the command/data link implementation, and what downstream design obligation does it impose?",vanilla,0,3+-hop,2026-08-20,True,The answer accurately summarizes the retrieved requirements and correctly notes that the specific top-level trace requested in the question is not present in the context.,1740
"What top-level built-in test objective ultimately traces through the software requirement and logic design into the command/data link implementation, and what downstream design obligation does it impose?",agentic,0,3+-hop,2026-08-20,True,"All claims regarding BIT objectives, coverage requirements, and specific test mechanisms are accurately grounded in the provided contexts.",3667
"What top-level built-in test objective ultimately traces through the software requirement and logic design into the command/data link implementation, and what downstream design obligation does it impose?",graphrag,0,3+-hop,2026-08-20,True,The answer accurately states that the specific trace chain is not contained in the context and faithfully reports only the facts present in the retrieved texts.,2451
"What top-level built-in test objective ultimately traces through the software requirement and logic design into the command/data link implementation, and what downstream design obligation does it impose?",agentic-graph,0,3+-hop,2026-08-20,True,"All facts, citations, and inferences in the answer are strictly supported by the retrieved contexts.",2899
"What top-level built-in test objective ultimately traces through the software requirement and logic design into the command/data link implementation, and what downstream design obligation does it impose?",adaptive,0,3+-hop,2026-08-20,True,The answer accurately states that the requested trace chain is absent from the context and all cited supporting facts are directly verified by the retrieved excerpts.,2477
How does the application process requirement trace through security and built-in test constraints to the ground control station capability it ultimately depends on?,vanilla,0,3+-hop,2026-08-20,True,"All claims are strictly supported by the retrieved contexts, accurately noting what is present and explicitly stating what information is missing.",1603
How does the application process requirement trace through security and built-in test constraints to the ground control station capability it ultimately depends on?,agentic,0,3+-hop,2026-08-20,True,All claims are strictly grounded in the retrieved requirements and accurately reflect the provided constraints and limitations.,2441
How does the application process requirement trace through security and built-in test constraints to the ground control station capability it ultimately depends on?,graphrag,0,3+-hop,2026-08-20,True,All claims and requirement citations are fully supported by and accurately derived from the retrieved contexts.,2383
How does the application process requirement trace through security and built-in test constraints to the ground control station capability it ultimately depends on?,agentic-graph,0,3+-hop,2026-08-20,True,All claims are strictly supported by the retrieved contexts and accurately acknowledge missing referenced requirements.,2675
How does the application process requirement trace through security and built-in test constraints to the ground control station capability it ultimately depends on?,adaptive,0,3+-hop,2026-08-20,True,"All claims are fully supported by the retrieved contexts, and the answer accurately identifies missing requirement text without hallucinating details.",2754
"Which automatic control requirement satisfies the security need, and what emergency management reference chain does it depend on to fully justify compliance?",vanilla,0,3+-hop,2026-08-20,True,"All claims regarding the requirements, relationships, and lack of a security-related automatic control requirement in the retrieved contexts are fully supported.",1701
"Which automatic control requirement satisfies the security need, and what emergency management reference chain does it depend on to fully justify compliance?",agentic,0,3+-hop,2026-08-20,True,"All claims regarding the requirements, chains of references, and the absence of a direct link between AUTO-009 and SEC-010 are fully supported by the retrieved context.",2389
"Which automatic control requirement satisfies the security need, and what emergency management reference chain does it depend on to fully justify compliance?",graphrag,0,3+-hop,2026-08-20,True,All claims are strictly grounded in and fully supported by the retrieved contexts.,2966
"Which automatic control requirement satisfies the security need, and what emergency management reference chain does it depend on to fully justify compliance?",agentic-graph,0,3+-hop,2026-08-20,True,"All claims and requirement citations are accurately grounded in the retrieved contexts, correctly noting the absence of an automatic control requirement directly tied to a security need.",3198
"Which automatic control requirement satisfies the security need, and what emergency management reference chain does it depend on to fully justify compliance?",adaptive,0,3+-hop,2026-08-20,True,"All claims regarding the requirements, timing, mode transitions, and trace references are fully supported by the retrieved contexts.",2937
"When the power module detects an APU exceedance and commands shutdown, what flight data recording rates and fault-window capture are required?",vanilla,1,1-hop,2026-08-20,True,"All claims regarding APU shutdown, event logging, recording rates (1 Hz nominal, 10 Hz elevated), and the 60-second pre/post-fault window are directly supported by APM-023 and FDR-030.",1610
"When the power module detects an APU exceedance and commands shutdown, what flight data recording rates and fault-window capture are required?",agentic,1,1-hop,2026-08-20,True,The answer accurately states that the contexts lack flight data recording details and all cited facts precisely match the provided context.,1664
"When the power module detects an APU exceedance and commands shutdown, what flight data recording rates and fault-window capture are required?",graphrag,1,1-hop,2026-08-20,True,"All statements regarding flight data recording rates, fault-window capture durations, and APU exceedance shutdown conditions are fully supported by the provided contexts.",3426
"When the power module detects an APU exceedance and commands shutdown, what flight data recording rates and fault-window capture are required?",agentic-graph,1,1-hop,2026-08-20,True,The answer accurately states that the retrieved context lacks flight data recording rates and fault-window capture requirements while faithfully summarizing the relevant retrieved requirements.,1449
"When the power module detects an APU exceedance and commands shutdown, what flight data recording rates and fault-window capture are required?",adaptive,1,1-hop,2026-08-20,True,"The answer accurately states that the retrieved contexts do not contain information regarding flight data recording rates or fault-window capture, while correctly summarizing the relevant details that",1550
"In INIT mode, what signed-manifest and signature-validation checks must the FMS apply before accepting a navigation database revision?",vanilla,1,1-hop,2026-08-20,True,"All statements in the answer are directly supported by requirements FMS-006, FMS-010, and FMS-042.",1753
"In INIT mode, what signed-manifest and signature-validation checks must the FMS apply before accepting a navigation database revision?",agentic,1,1-hop,2026-08-20,True,The answer accurately states that the requested FMS database signature requirements are not present in the provided context and correctly cites only the provided information.,1142
"In INIT mode, what signed-manifest and signature-validation checks must the FMS apply before accepting a navigation database revision?",graphrag,1,1-hop,2026-08-20,True,"All claims regarding CRC verification, AIRAC expiration limits, and digital signature requirements are directly supported by FMS-006 and SEC-020.",3319
"In INIT mode, what signed-manifest and signature-validation checks must the FMS apply before accepting a navigation database revision?",agentic-graph,1,1-hop,2026-08-20,True,The answer accurately acknowledges that the retrieved requirements do not contain the requested FMS database checks while correctly citing the exclusion in NAV-002.,1328
"In INIT mode, what signed-manifest and signature-validation checks must the FMS apply before accepting a navigation database revision?",adaptive,1,1-hop,2026-08-20,True,"All claims regarding INIT mode checks, signature validation, and mode transitions are fully supported by the retrieved contexts.",2080
Which fuel-totaling requirement feeds the flight management function that computes destination and alternate fuel predictions and minimum-fuel alerts?,vanilla,1,1-hop,2026-08-20,False,The contexts do not state or imply that [FUEL-010] or [ENG-014] is connected to or feeds the flight management prediction function described in [FMS-018].,1793
Which fuel-totaling requirement feeds the flight management function that computes destination and alternate fuel predictions and minimum-fuel alerts?,agentic,1,1-hop,2026-08-20,True,The answer accurately summarizes the retrieved requirements and correctly identifies that the specific fuel-totaling requirement feeding the FMS is absent from the provided context.,1437
Which fuel-totaling requirement feeds the flight management function that computes destination and alternate fuel predictions and minimum-fuel alerts?,graphrag,1,1-hop,2026-08-20,True,All statements and requirement citations are fully supported by the provided contexts.,2054
Which fuel-totaling requirement feeds the flight management function that computes destination and alternate fuel predictions and minimum-fuel alerts?,agentic-graph,1,1-hop,2026-08-20,True,All factual claims and requirement citations are accurately supported by the retrieved contexts.,1649
Which fuel-totaling requirement feeds the flight management function that computes destination and alternate fuel predictions and minimum-fuel alerts?,adaptive,1,1-hop,2026-08-20,True,All statements and requirement citations in the answer are accurate and directly supported by the retrieved contexts.,1443
How is the landing weight-on-wheels dual-sensor/voting architecture verified to ensure correct discrete output under a single-sensor fault?,vanilla,1,1-hop,2026-08-20,True,"All claims regarding fault injection, 2-out-of-3 voting verification, and the dual-redundant sensor architecture are directly supported by LDG-031 and LDG-015.",1262
How is the landing weight-on-wheels dual-sensor/voting architecture verified to ensure correct discrete output under a single-sensor fault?,agentic,1,1-hop,2026-08-20,True,"All factual claims regarding fault injection testing, voting requirements, and FCC interface details are fully supported by the provided contexts.",1614
How is the landing weight-on-wheels dual-sensor/voting architecture verified to ensure correct discrete output under a single-sensor fault?,graphrag,1,1-hop,2026-08-20,True,"Every claim in the answer accurately reflects and is directly supported by the retrieved contexts LDG-031, LDG-015, and FCC-048.",2029
How is the landing weight-on-wheels dual-sensor/voting architecture verified to ensure correct discrete output under a single-sensor fault?,agentic-graph,1,1-hop,2026-08-20,True,"All claims are strictly supported by LDG-031, LDG-015, and FCC-048 in the retrieved contexts.",1619
How is the landing weight-on-wheels dual-sensor/voting architecture verified to ensure correct discrete output under a single-sensor fault?,adaptive,1,1-hop,2026-08-20,True,"All claims regarding the verification methods, requirement IDs, sensor architecture, and debounce timing are directly supported by the retrieved contexts.",1627
What hardware-protected mechanism and software-extraction constraint apply to the AES-256 key-wrapping storage method specified in the crypto selection table?,vanilla,1,1-hop,2026-08-20,True,All statements in the answer are directly supported by SEC-017 and SEC-005 in the provided context.,1630
What hardware-protected mechanism and software-extraction constraint apply to the AES-256 key-wrapping storage method specified in the crypto selection table?,agentic,1,1-hop,2026-08-20,True,The answer accurately states that no requirements were retrieved and does not make any unsupported claims.,427
What hardware-protected mechanism and software-extraction constraint apply to the AES-256 key-wrapping storage method specified in the crypto selection table?,graphrag,1,1-hop,2026-08-20,True,All facts and requirement references in the answer are directly supported by SEC-017 and SEC-005.,2690
What hardware-protected mechanism and software-extraction constraint apply to the AES-256 key-wrapping storage method specified in the crypto selection table?,agentic-graph,1,1-hop,2026-08-20,True,The answer correctly states that no requirements were retrieved and avoids making any unsubstantiated factual claims.,404
What hardware-protected mechanism and software-extraction constraint apply to the AES-256 key-wrapping storage method specified in the crypto selection table?,adaptive,1,1-hop,2026-08-20,True,All statements and requirement citations in the answer are directly supported by SEC-017 and SEC-005 in the retrieved contexts.,1494
Which published inertial navigation state data and timing are required to support SAR motion compensation and absolute geolocation accuracy?,vanilla,1,1-hop,2026-08-20,True,"All factual claims regarding inertial state content, update rate, geolocation accuracy, and verification are directly supported by the retrieved requirements.",1460
Which published inertial navigation state data and timing are required to support SAR motion compensation and absolute geolocation accuracy?,agentic,1,1-hop,2026-08-20,True,"All factual claims and citations in the answer are directly supported by the retrieved contexts, and the answer accurately notes when concepts from the prompt are absent from the context.",1680
Which published inertial navigation state data and timing are required to support SAR motion compensation and absolute geolocation accuracy?,graphrag,1,1-hop,2026-08-20,True,"All claims regarding the INS state message contents, timing, rates, and SAR requirements are directly supported by the retrieved contexts.",2243
Which published inertial navigation state data and timing are required to support SAR motion compensation and absolute geolocation accuracy?,agentic-graph,1,1-hop,2026-08-20,True,"All stated facts regarding the published aircraft-state bundle, coordinates, rate, and latency are directly supported by NAV-010 and NAV-020, and the answer accurately notes the absence of SAR-specifi",1602
Which published inertial navigation state data and timing are required to support SAR motion compensation and absolute geolocation accuracy?,adaptive,1,1-hop,2026-08-20,True,"All claims regarding position, attitude, update rate, and geolocation accuracy are directly supported by SAR-009 and SAR-013.",1380
Which flight-control runaway-actuator fault response satisfies the emergency-management requirement for coordinated emergency mode entry?,vanilla,1,1-hop,2026-08-20,True,All facts and requirement citations are fully supported by the provided context chunks.,1304
Which flight-control runaway-actuator fault response satisfies the emergency-management requirement for coordinated emergency mode entry?,agentic,1,1-hop,2026-08-20,True,"All factual statements, requirements, and trace linkages described in the answer are directly supported by the retrieved contexts.",2413
Which flight-control runaway-actuator fault response satisfies the emergency-management requirement for coordinated emergency mode entry?,graphrag,1,1-hop,2026-08-20,True,All statements and requirement references in the answer are fully supported by the retrieved contexts.,2344
Which flight-control runaway-actuator fault response satisfies the emergency-management requirement for coordinated emergency mode entry?,agentic-graph,1,1-hop,2026-08-20,True,All facts and requirement mappings mentioned in the answer are directly supported by the provided context.,1873
Which flight-control runaway-actuator fault response satisfies the emergency-management requirement for coordinated emergency mode entry?,adaptive,1,1-hop,2026-08-20,True,"All claims in the answer are strictly supported by the retrieved contexts, including requirement text, trace links, and limitations.",2573
"What verification demonstrates emergency-mode entry on each triggering fault, including transition timing and operator annunciation performance?",vanilla,1,1-hop,2026-08-20,True,The answer accurately reflects the verification details and timing requirements specified in EMS-034 without hallucinating unsupported claims.,1338
"What verification demonstrates emergency-mode entry on each triggering fault, including transition timing and operator annunciation performance?",agentic,1,1-hop,2026-08-20,True,All statements and requirement references are directly supported by EMS-034.,1231
"What verification demonstrates emergency-mode entry on each triggering fault, including transition timing and operator annunciation performance?",graphrag,1,1-hop,2026-08-20,True,"All claims regarding the HIL fault-injection verification, transition timing, annunciation performance, and associated triggering conditions are fully supported by the provided contexts.",2600
"What verification demonstrates emergency-mode entry on each triggering fault, including transition timing and operator annunciation performance?",agentic-graph,1,1-hop,2026-08-20,True,"All claims regarding the HIL rig fault-injection test, timing thresholds, and verification of emergency-mode entry latency are directly supported by EMS-034.",1242
"What verification demonstrates emergency-mode entry on each triggering fault, including transition timing and operator annunciation performance?",adaptive,1,1-hop,2026-08-20,True,All claims in the answer are directly supported by requirement EMS-034 in the retrieved context.,1087
What structural limit-load envelope exceedance drives the EMS to reduce manoeuvre rate and assert the structural exceedance flag?,vanilla,1,1-hop,2026-08-20,True,All statements in the answer are directly supported by requirements EMS-020 and STR-002.,1367
What structural limit-load envelope exceedance drives the EMS to reduce manoeuvre rate and assert the structural exceedance flag?,agentic,1,1-hop,2026-08-20,True,All statements in the answer are directly supported by requirement EMS-020.,1222
What structural limit-load envelope exceedance drives the EMS to reduce manoeuvre rate and assert the structural exceedance flag?,graphrag,1,1-hop,2026-08-20,True,"All facts, values, durations, and requirement references match the provided contexts.",2703
What structural limit-load envelope exceedance drives the EMS to reduce manoeuvre rate and assert the structural exceedance flag?,agentic-graph,1,1-hop,2026-08-20,True,"All claims regarding the structural exceedance limits, duration threshold, and EMS actions are fully supported by EMS-020, STR-008, and EMS-033.",1623
What structural limit-load envelope exceedance drives the EMS to reduce manoeuvre rate and assert the structural exceedance flag?,adaptive,1,1-hop,2026-08-20,True,"All claims regarding the structural-envelope exceedance trigger, EMS actions, and the scope of STR-002 are accurately supported by the provided contexts.",1445
How is the flight data recorder’s operator-action logging requirement satisfied by the ground control station’s audit trail and retention provisions?,vanilla,1,1-hop,2026-08-20,True,"All claims regarding GCS logging, retention, traceability to FDR-045, and BIT requirements are fully supported by the context.",1733
How is the flight data recorder’s operator-action logging requirement satisfied by the ground control station’s audit trail and retention provisions?,agentic,1,1-hop,2026-08-20,True,The answer accurately states that the retrieved context lacks the necessary requirements to answer the question and correctly summarizes the limited related details present in the text.,3016
How is the flight data recorder’s operator-action logging requirement satisfied by the ground control station’s audit trail and retention provisions?,graphrag,1,1-hop,2026-08-20,True,"All claims regarding GCS operator-action logging, retention provisions, and FDR traceability are fully supported by GCS-010 and FDR-045.",2782
How is the flight data recorder’s operator-action logging requirement satisfied by the ground control station’s audit trail and retention provisions?,agentic-graph,1,1-hop,2026-08-20,True,"All factual statements and inferences are directly supported by the retrieved contexts, including the traceability linkage in GCS-010.",2319
How is the flight data recorder’s operator-action logging requirement satisfied by the ground control station’s audit trail and retention provisions?,adaptive,1,1-hop,2026-08-20,True,"All statements regarding the operator-action logging fields, retention requirements, and cross-references between GCS-010 and FDR-045 are directly supported by the provided contexts.",2726
Which HMI requirement implements the flight control single-engine-out detection and automatic rudder-trim alerting behavior for operator notification?,vanilla,1,1-hop,2026-08-20,True,All facts and requirement references in the answer are fully supported by the retrieved contexts.,1293
Which HMI requirement implements the flight control single-engine-out detection and automatic rudder-trim alerting behavior for operator notification?,agentic,1,1-hop,2026-08-20,True,All claims in the answer are directly supported by requirement HMI-020.,1171
Which HMI requirement implements the flight control single-engine-out detection and automatic rudder-trim alerting behavior for operator notification?,graphrag,1,1-hop,2026-08-20,True,All statements in the answer directly correspond to and are fully supported by context chunks HMI-020 and ALX2-FCC-003.,2017
Which HMI requirement implements the flight control single-engine-out detection and automatic rudder-trim alerting behavior for operator notification?,agentic-graph,1,1-hop,2026-08-20,True,The answer is fully supported by requirement [HMI-020].,1157
Which HMI requirement implements the flight control single-engine-out detection and automatic rudder-trim alerting behavior for operator notification?,adaptive,1,1-hop,2026-08-20,True,"All facts, requirement IDs, and parameters mentioned in the answer are directly supported by the retrieved contexts HMI-020, ALX2-FCC-003, and ENG-018.",2213
"For the Nimbus-C3 external cargo pod interface, what FCC lane architecture is the PMC’s MIL-STD-1760 umbilical implementation referencing?",vanilla,1,1-hop,2026-08-20,True,All statements accurately summarize the retrieved contexts and correctly state that the FCC lane architecture is not specified.,1639
"For the Nimbus-C3 external cargo pod interface, what FCC lane architecture is the PMC’s MIL-STD-1760 umbilical implementation referencing?",agentic,1,1-hop,2026-08-20,True,The answer accurately acknowledges the lack of retrieved context without introducing any unsupported claims.,482
"For the Nimbus-C3 external cargo pod interface, what FCC lane architecture is the PMC’s MIL-STD-1760 umbilical implementation referencing?",graphrag,1,1-hop,2026-08-20,True,The answer accurately reflects the retrieved contexts by identifying the referenced requirement (NBC3-FCC-003) and correctly noting that the specific Nimbus-C3 FCC lane architecture is not defined in ,2305
"For the Nimbus-C3 external cargo pod interface, what FCC lane architecture is the PMC’s MIL-STD-1760 umbilical implementation referencing?",agentic-graph,1,1-hop,2026-08-20,True,The answer accurately states that no requirements were retrieved and refrains from making unsupported factual claims.,461
"For the Nimbus-C3 external cargo pod interface, what FCC lane architecture is the PMC’s MIL-STD-1760 umbilical implementation referencing?",adaptive,1,1-hop,2026-08-20,True,All statements in the answer accurately reflect the retrieved contexts and correctly identify that the FCC lane architecture is not specified.,1514
"How is command traffic from the ground station routed to the flight control computer, and what validation must occur before use?",vanilla,1,1-hop,2026-08-20,True,"All claims regarding command routing, RBAC enforcement, CDL encryption, and FCC command validation are directly supported by the retrieved contexts.",1974
"How is command traffic from the ground station routed to the flight control computer, and what validation must occur before use?",agentic,1,1-hop,2026-08-20,True,"All claims regarding command validation, mode transitions, surface deflection limits, and the lack of specified intermediate routing are fully supported by the retrieved contexts.",3268
"How is command traffic from the ground station routed to the flight control computer, and what validation must occur before use?",graphrag,1,1-hop,2026-08-20,True,"All statements regarding command routing via CDL, command validation parameters, and PIC authorization are fully supported by the retrieved contexts.",3432
"How is command traffic from the ground station routed to the flight control computer, and what validation must occur before use?",agentic-graph,1,1-hop,2026-08-20,True,"All factual statements regarding command routing constraints, command validation fields and limits, mode transitions, and control surface clamping are fully supported by the provided requirement conte",2943
"How is command traffic from the ground station routed to the flight control computer, and what validation must occur before use?",adaptive,1,1-hop,2026-08-20,True,All statements and requirement citations are fully supported by the retrieved contexts.,2915
Which payload-bus implementation and platform-specific bandwidths support the EOIR’s STANAG 4586 control/status and RTP/RTSP video interface to the mission computer?,vanilla,1,1-hop,2026-08-20,True,The answer accurately summarizes the retrieved context and correctly notes that the specific payload-bus implementation and platform-specific bandwidths are not provided.,1546
Which payload-bus implementation and platform-specific bandwidths support the EOIR’s STANAG 4586 control/status and RTP/RTSP video interface to the mission computer?,agentic,1,1-hop,2026-08-20,True,"All facts, citations, and careful qualifications regarding what is explicitly stated versus unconfirmed are fully supported by the retrieved contexts.",1616
Which payload-bus implementation and platform-specific bandwidths support the EOIR’s STANAG 4586 control/status and RTP/RTSP video interface to the mission computer?,graphrag,1,1-hop,2026-08-20,True,"All facts, platform bandwidths, interface protocols, and cited requirement IDs are directly supported by the retrieved contexts.",2315
Which payload-bus implementation and platform-specific bandwidths support the EOIR’s STANAG 4586 control/status and RTP/RTSP video interface to the mission computer?,agentic-graph,1,1-hop,2026-08-20,True,All factual statements and negative constraints are accurately grounded in the retrieved requirements.,2122
Which payload-bus implementation and platform-specific bandwidths support the EOIR’s STANAG 4586 control/status and RTP/RTSP video interface to the mission computer?,adaptive,1,1-hop,2026-08-20,True,"All claims and requirement citations are accurately supported by the retrieved contexts, correctly noting the absence of payload bus implementation and bandwidth details.",2148
"Which operational modes are defined for the INS, and what preconditions and timing govern transitions between them?",vanilla,1,1-hop,2026-08-20,True,"All listed modes, transition preconditions, timing limits, and related in-flight alignment requirements are fully supported by the retrieved contexts.",2061
"Which operational modes are defined for the INS, and what preconditions and timing govern transitions between them?",agentic,1,1-hop,2026-08-20,True,"All factual claims, mode definitions, transitions, timing constraints, and noted discrepancies are strictly supported by the retrieved contexts.",1822
"Which operational modes are defined for the INS, and what preconditions and timing govern transitions between them?",graphrag,1,1-hop,2026-08-20,True,"All operational modes, transition preconditions, timing constraints, and additional mode requirements are fully supported by the retrieved INS contexts.",3533
"Which operational modes are defined for the INS, and what preconditions and timing govern transitions between them?",agentic-graph,1,1-hop,2026-08-20,True,"All listed modes, transition conditions, timing, and system relationships are fully supported by the provided requirement contexts.",2388
"Which operational modes are defined for the INS, and what preconditions and timing govern transitions between them?",adaptive,1,1-hop,2026-08-20,True,"All listed modes, transition triggers, timing requirements, and negative observations are fully supported by the retrieved contexts.",2167
"How does navigation fusion respond to inertial/GPS spoof indications, and which INS spoof-detection criteria drive rejection of suspect GPS updates?",vanilla,1,1-hop,2026-08-20,True,All claims and citations in the answer are directly supported by the provided requirement contexts.,1719
"How does navigation fusion respond to inertial/GPS spoof indications, and which INS spoof-detection criteria drive rejection of suspect GPS updates?",agentic,1,1-hop,2026-08-20,True,"All statements are fully supported by NAV-028, and the answer accurately notes the absence of the INS spoof-detection criteria in the provided contexts.",1746
"How does navigation fusion respond to inertial/GPS spoof indications, and which INS spoof-detection criteria drive rejection of suspect GPS updates?",graphrag,1,1-hop,2026-08-20,True,"All claims regarding navigation fusion deweighting, INS innovation monitoring criteria, SPOOF_SUSPECT handling, and verification requirements are directly supported by the retrieved contexts.",2767
