query,query_type,pipeline,embedder,reranker,repeat,latency_ms,prompt_tokens,completion_tokens,total_tokens,cited_ids,source_ids,n_sources,iter_count,verdict,intent,routed_to,route_reason,citation_precision,citation_recall,citation_f1,retrieval_recall,context_precision,n_cited,n_gold,hop_count,stratum,is_cross_module
"When did the party that had majorities in Congress prior to the 1954 elections, take control of the organization that determines the rules of the US house and US senate?",2-hop,graphrag,azure,none,0,2830,1675,229,1904,MQ-105-P13;MQ-070-P00;MQ-105-P19,MQ-069-P14;MQ-081-P01;MQ-070-P02;MQ-105-P14;MQ-081-P18;MQ-105-P13;MQ-105-P11;MQ-070-P01;MQ-070-P07;MQ-070-P00;MQ-105-P19,11,,,,,,0.0,0.0,0.0,0.0,0.0,3,3,2,2-hop,False
When did the party holding the majority in the House of Representatives take control of the determiner of rules of the House and Senate?,2-hop,graphrag,azure,none,0,2598,1266,174,1440,MQ-069-P14;MQ-081-P01;MQ-070-P02;MQ-105-P14;MQ-081-P13,MQ-069-P14;MQ-081-P01;MQ-070-P02;MQ-105-P14;MQ-070-P08;MQ-081-P18;MQ-081-P13;MQ-081-P14,8,,,,,,0.0,0.0,0.0,0.0,0.0,5,3,2,2-hop,False
When was the death penalty reinstated in the state that contains the county where Howard Mill is located?,2-hop,graphrag,azure,none,0,1654,1681,97,1778,MQ-071-P02;MQ-071-P05;MQ-071-P00,MQ-033-P18;MQ-071-P00;MQ-071-P02;MQ-033-P12;MQ-042-P19;MQ-195-P02;MQ-040-P17;MQ-071-P09;MQ-195-P18;MQ-195-P01;MQ-071-P05;MQ-195-P00,12,,,,,,1.0,1.0,1.0,1.0,0.25,3,3,2,2-hop,False
What does SEAL stand for in the military group that is part of the branch that operates the USS Askari?,2-hop,graphrag,azure,none,0,1311,1773,66,1839,MQ-072-P01;MQ-072-P08,MQ-072-P08;MQ-072-P01;MQ-098-P03;MQ-113-P14;MQ-072-P09;MQ-098-P12;MQ-113-P07;MQ-072-P02;MQ-113-P19;MQ-098-P06;MQ-072-P14;MQ-113-P16;MQ-098-P11,13,,,,,,1.0,0.6667,0.8,1.0,0.2308,2,3,2,2-hop,False
"Who was the first elected president of the country where, along with the nation where Ágnes Konkoly is from, many expelled French Jews relocated to?",2-hop,graphrag,azure,none,0,2158,2291,177,2468,MQ-073-P17;MQ-150-P00;MQ-073-P07;MQ-143-P12;MQ-073-P08,MQ-073-P18;MQ-143-P07;MQ-073-P17;MQ-035-P01;MQ-055-P08;MQ-150-P00;MQ-073-P07;MQ-143-P12;MQ-073-P08;MQ-143-P10;MQ-143-P14;MQ-150-P08;MQ-143-P13,13,,,,,,0.6,1.0,0.75,1.0,0.2308,5,3,2,2-hop,False
What was Nintendo's limit on games per developer per year on the platform of Nightshade?,2-hop,graphrag,azure,none,0,1793,2465,76,2541,MQ-074-P00;MQ-074-P19;MQ-074-P11,MQ-074-P00;MQ-187-P06;MQ-074-P19;MQ-187-P12;MQ-074-P11;MQ-074-P09;MQ-187-P19;MQ-074-P06;MQ-074-P01;MQ-187-P02;MQ-187-P05,11,,,,,,0.6667,0.6667,0.6667,1.0,0.2727,3,3,2,2-hop,False
The population of the country that worked with the outfit behind Man in Space Soonest numbers how much?,2-hop,graphrag,azure,none,0,1963,1729,106,1835,MQ-075-P17;MQ-075-P09,MQ-075-P17;MQ-075-P01;MQ-199-P15;MQ-184-P17;MQ-038-P02;MQ-118-P17;MQ-048-P18;MQ-192-P12;MQ-075-P07;MQ-075-P09,10,,,,,,1.0,0.6667,0.8,1.0,0.3,2,3,2,2-hop,False
How many times did the plague occur in the city where the painter of The Bacchanal of the Andrians died?,2-hop,graphrag,azure,none,0,1754,2331,109,2440,MQ-115-P09;MQ-076-P06;MQ-093-P04,MQ-076-P00;MQ-115-P09;MQ-076-P06;MQ-093-P04;MQ-076-P15;MQ-076-P16;MQ-093-P05;MQ-115-P15;MQ-076-P11;MQ-115-P12;MQ-115-P04;MQ-093-P17;MQ-093-P06,13,,,,,,0.3333,0.3333,0.3333,1.0,0.2308,3,3,2,2-hop,False
"What UK label was bought by the broadcast company that, along with ABC and the original network of Undercovers, is one of the major broadcasters based in New York?",2-hop,graphrag,azure,none,0,1475,1402,82,1484,MQ-077-P17;MQ-077-P01;MQ-087-P10;MQ-077-P10,MQ-077-P17;MQ-077-P01;MQ-087-P10;MQ-077-P10;MQ-077-P14;MQ-077-P11;MQ-087-P08;MQ-024-P08;MQ-087-P15;MQ-087-P05,10,,,,,,0.75,1.0,0.8571,1.0,0.3,4,3,2,2-hop,False
What time do alcohol sales begin in the largest state of the region where the fictional Gilead is located in The Handmaid's Tale?,2-hop,graphrag,azure,none,0,1327,1417,58,1475,MQ-078-P15;MQ-078-P14;MQ-078-P16;MQ-078-P13,MQ-078-P03;MQ-078-P13;MQ-078-P15;MQ-078-P14;MQ-078-P05;MQ-078-P11;MQ-078-P08;MQ-078-P02;MQ-078-P16,9,,,,,,0.75,1.0,0.8571,1.0,0.3333,4,3,2,2-hop,False
How many people live in the largest state of the region where The Family Stone takes place?,2-hop,graphrag,azure,none,0,1689,2042,124,2166,MQ-079-P03;MQ-079-P07;MQ-079-P02,MQ-079-P03;MQ-198-P14;MQ-181-P00;MQ-079-P16;MQ-154-P05;MQ-194-P04;MQ-057-P15;MQ-198-P03;MQ-079-P07;MQ-079-P02;MQ-194-P10;MQ-154-P11;MQ-194-P03,13,,,,,,1.0,1.0,1.0,1.0,0.2308,3,3,2,2-hop,False
"Where do greyhound buses depart from, in the city where the performer of Sleep Is the Enemy was formed?",2-hop,graphrag,azure,none,0,2299,1916,192,2108,MQ-096-P09;MQ-112-P10;MQ-058-P05;MQ-080-P18;MQ-110-P04;MQ-096-P10;MQ-112-P09;MQ-058-P00,MQ-096-P09;MQ-112-P10;MQ-058-P05;MQ-080-P18;MQ-110-P04;MQ-096-P10;MQ-112-P09;MQ-058-P00;MQ-096-P03;MQ-096-P06;MQ-112-P00;MQ-058-P10;MQ-112-P02,13,,,,,,0.0,0.0,0.0,0.0,0.0,8,3,2,2-hop,False
When did the majority party of the branch of government that the President calls to support appointments to the USAF gain control in the House?,2-hop,graphrag,azure,none,0,2790,1831,217,2048,MQ-081-P10;MQ-081-P01;MQ-069-P14;MQ-105-P14;MQ-070-P02;MQ-081-P05,MQ-105-P14;MQ-069-P14;MQ-081-P01;MQ-070-P02;MQ-081-P18;MQ-081-P10;MQ-081-P05;MQ-105-P13;MQ-105-P11;MQ-081-P16;MQ-105-P19,11,,,,,,0.3333,0.6667,0.4444,1.0,0.2727,6,3,2,2-hop,False
"What mountains can you see from Portland, in the state with the county where McCauley Mountain is located?",2-hop,graphrag,azure,none,0,2385,1509,230,1739,MQ-082-P09;MQ-082-P15,MQ-082-P09;MQ-082-P15;MQ-071-P05;MQ-154-P04;MQ-178-P05;MQ-019-P15;MQ-156-P03;MQ-082-P12;MQ-071-P02;MQ-082-P10;MQ-071-P00,11,,,,,,1.0,0.6667,0.8,1.0,0.2727,2,3,2,2-hop,False
When did the luxury division of the maker of the Toyopet Master change the body style of the rx 350?,2-hop,graphrag,azure,none,0,2140,2306,160,2466,MQ-083-P15;MQ-083-P07;MQ-107-P14;MQ-107-P19,MQ-107-P19;MQ-083-P11;MQ-122-P13;MQ-083-P15;MQ-116-P14;MQ-083-P07;MQ-116-P07;MQ-107-P14;MQ-083-P18;MQ-122-P03;MQ-116-P04;MQ-116-P11;MQ-107-P04,13,,,,,,0.25,0.3333,0.2857,1.0,0.2308,4,3,2,2-hop,False
In what region of the country containing the district of A Lưới is the city that has the Zone 5 Military Museum located?,2-hop,graphrag,azure,none,0,1682,1444,111,1555,MQ-124-P11;MQ-084-P00;MQ-084-P05;MQ-124-P14;MQ-084-P09,MQ-124-P11;MQ-084-P00;MQ-084-P09;MQ-124-P17;MQ-089-P03;MQ-179-P12;MQ-190-P13;MQ-084-P05;MQ-124-P14;MQ-124-P03;MQ-190-P18;MQ-190-P03;MQ-179-P11,13,,,,,,0.6,1.0,0.75,1.0,0.2308,5,3,2,2-hop,False
Who is the wife of the man who produced the documentary of the pop star who influenced Beyonce?,2-hop,graphrag,azure,none,0,1850,2453,134,2587,MQ-085-P11;MQ-103-P00;MQ-085-P04;MQ-085-P12,MQ-191-P02;MQ-141-P04;MQ-141-P03;MQ-085-P11;MQ-103-P00;MQ-085-P04;MQ-191-P06;MQ-141-P01;MQ-103-P10;MQ-085-P12;MQ-103-P03;MQ-141-P07;MQ-141-P10,13,,,,,,0.75,1.0,0.8571,1.0,0.2308,4,3,2,2-hop,False
How long had the city where Qing lost in 1853 been the capital of the administrative territorial entity Guangling District is located?,2-hop,graphrag,azure,none,0,1511,1790,110,1900,MQ-086-P15;MQ-086-P08;MQ-086-P18,MQ-086-P08;MQ-134-P19;MQ-134-P08;MQ-086-P15;MQ-134-P09;MQ-134-P17;MQ-109-P17;MQ-129-P15;MQ-086-P18,9,,,,,,1.0,1.0,1.0,1.0,0.3333,3,3,2,2-hop,False
"When is Celebrity Big Brother coming to the network which, along with ABC and the network which aired Law of the Plainsman, is the other major broadcaster based in NY?",2-hop,graphrag,azure,none,0,1682,1478,101,1579,MQ-077-P01;MQ-087-P05;MQ-087-P15,MQ-087-P16;MQ-087-P15;MQ-087-P09;MQ-087-P10;MQ-077-P01;MQ-087-P07;MQ-120-P07;MQ-004-P08;MQ-087-P05;MQ-077-P17;MQ-077-P10,11,,,,,,0.6667,0.6667,0.6667,1.0,0.2727,3,3,2,2-hop,False
Who owns the record label where the singer of All Right records?,2-hop,graphrag,azure,none,0,2221,1718,136,1854,MQ-088-P08;MQ-184-P18;MQ-088-P17;MQ-024-P13;MQ-184-P13,MQ-184-P13;MQ-199-P13;MQ-148-P06;MQ-160-P08;MQ-088-P08;MQ-184-P02;MQ-024-P13;MQ-199-P07;MQ-184-P18;MQ-160-P07;MQ-148-P17;MQ-199-P08;MQ-088-P17,13,,,,,,0.4,0.6667,0.5,0.6667,0.1538,5,3,2,2-hop,False
"In what region of the country where Châu Đức is found, is the birthplace of John Phan?",2-hop,graphrag,azure,none,0,1544,1189,83,1272,MQ-089-P17;MQ-089-P04;MQ-089-P13,MQ-089-P17;MQ-099-P12;MQ-099-P00;MQ-089-P13;MQ-089-P03;MQ-031-P07;MQ-094-P04;MQ-127-P10;MQ-089-P04;MQ-099-P18;MQ-099-P07,11,,,,,,1.0,1.0,1.0,1.0,0.2727,3,3,2,2-hop,False
When was the last time the team that Terry Twell was a member of beat the 194-95 winner of the FA Cup?,2-hop,graphrag,azure,none,0,3112,2349,238,2587,MQ-090-P19;MQ-090-P08;MQ-090-P03,MQ-090-P19;MQ-090-P15;MQ-090-P10;MQ-108-P19;MQ-108-P05;MQ-090-P17;MQ-108-P01;MQ-090-P02;MQ-090-P08;MQ-090-P03,10,,,,,,1.0,1.0,1.0,1.0,0.3,3,3,2,2-hop,False
"What dissolved the privileges in Poland of the empire that the British sided with against the Ottomans, the Kingdom that acquired some Thuringian territory in 1815, and the Habsburg Monarchy?",2-hop,graphrag,azure,none,0,1844,2110,125,2235,MQ-091-P18;MQ-091-P04;MQ-091-P16;MQ-091-P07,MQ-091-P16;MQ-091-P07;MQ-117-P02;MQ-091-P18;MQ-091-P19;MQ-117-P07;MQ-117-P06;MQ-091-P04;MQ-117-P09;MQ-117-P15,10,,,,,,0.5,0.6667,0.5714,1.0,0.3,4,3,2,2-hop,False
"How were the people that the Somali Muslim Ajuran Empire made coins to proclaim independence from, expelled from the country that Minyekyawdin lived in?",2-hop,graphrag,azure,none,0,2721,1704,180,1884,MQ-168-P09;MQ-168-P16,MQ-111-P16;MQ-092-P17;MQ-139-P09;MQ-179-P17;MQ-196-P04;MQ-092-P11;MQ-111-P03;MQ-168-P09;MQ-168-P16;MQ-168-P03;MQ-168-P11,11,,,,,,0.0,0.0,0.0,0.0,0.0,2,3,2,2-hop,False
How many times did the plague occur in the birth city of the composer of Scanderbeg?,2-hop,graphrag,azure,none,0,2110,2477,130,2607,MQ-093-P06;MQ-115-P09,MQ-093-P06;MQ-115-P09;MQ-076-P06;MQ-093-P04;MQ-076-P12;MQ-115-P19;MQ-076-P16;MQ-093-P05;MQ-115-P12;MQ-093-P17;MQ-115-P04;MQ-076-P00;MQ-076-P11,13,,,,,,0.5,0.3333,0.4,1.0,0.2308,2,3,2,2-hop,False
Who is the president of the newly declared independent country that is part of the Commission of Truth and Friendship with the country where Jenggawah is located?,2-hop,graphrag,azure,none,0,1737,2776,90,2866,MQ-094-P00;MQ-094-P07;MQ-094-P11,MQ-094-P00;MQ-127-P02;MQ-127-P12;MQ-094-P09;MQ-127-P05;MQ-081-P19;MQ-094-P17;MQ-127-P00;MQ-094-P07;MQ-094-P11;MQ-127-P07;MQ-127-P06,12,,,,,,1.0,1.0,1.0,1.0,0.25,3,3,2,2-hop,False
"When did Nissan, the Acura Legend maker and the Scion Fuse manufacturer open US assembly plants?",2-hop,graphrag,azure,none,0,2741,2153,248,2401,MQ-107-P14;MQ-116-P04;MQ-083-P18;MQ-122-P03;MQ-095-P01;MQ-095-P12;MQ-116-P11;MQ-095-P09,MQ-095-P09;MQ-107-P14;MQ-116-P04;MQ-083-P18;MQ-122-P03;MQ-095-P01;MQ-095-P12;MQ-116-P11;MQ-107-P04;MQ-122-P02;MQ-122-P13;MQ-107-P19;MQ-083-P11,13,,,,,,0.375,1.0,0.5455,1.0,0.2308,8,3,2,2-hop,False
Where do greyhound buses leave from the in the city where the headquarters of the production company which produced A Cosmic Christmas is located?,2-hop,graphrag,azure,none,0,2647,1920,208,2128,MQ-096-P03;MQ-096-P10;MQ-112-P09;MQ-058-P00,MQ-096-P09;MQ-112-P10;MQ-058-P05;MQ-080-P18;MQ-110-P04;MQ-096-P10;MQ-112-P09;MQ-058-P00;MQ-096-P03;MQ-096-P06;MQ-112-P00;MQ-112-P02;MQ-058-P10,13,,,,,,0.5,0.6667,0.5714,1.0,0.2308,4,3,2,2-hop,False
When did the headquarters city of the Blanton's manufacturer elect its first black mayor?,2-hop,graphrag,azure,none,0,1868,1565,125,1690,MQ-097-P09;MQ-097-P00;MQ-121-P18,MQ-097-P00;MQ-121-P18;MQ-097-P09;MQ-069-P13;MQ-097-P14;MQ-105-P04;MQ-097-P15;MQ-121-P04;MQ-121-P10;MQ-097-P06;MQ-121-P06,11,,,,,,0.6667,0.6667,0.6667,1.0,0.2727,3,3,2,2-hop,False
What does seal stand for in the U.S. military branch that operates a list of destroyer classes and the USS Stag?,2-hop,graphrag,azure,none,0,1648,1624,93,1717,MQ-072-P01;MQ-098-P03;MQ-113-P14;MQ-098-P11;MQ-072-P14;MQ-098-P06,MQ-098-P06;MQ-098-P17;MQ-072-P02;MQ-113-P11;MQ-072-P01;MQ-098-P03;MQ-113-P14;MQ-072-P09;MQ-098-P11;MQ-113-P16;MQ-072-P14;MQ-113-P19;MQ-072-P08,13,,,,,,0.5,1.0,0.6667,1.0,0.2308,6,3,2,2-hop,False
In what region of Phu Luong's country is John Phan's birthplace located?,2-hop,graphrag,azure,none,0,1586,1431,107,1538,MQ-089-P17;MQ-099-P12;MQ-084-P05;MQ-089-P04;MQ-099-P18;MQ-124-P14;MQ-099-P07,MQ-089-P17;MQ-099-P12;MQ-099-P07;MQ-099-P00;MQ-084-P09;MQ-168-P10;MQ-031-P07;MQ-124-P03;MQ-084-P05;MQ-099-P18;MQ-089-P04;MQ-124-P14;MQ-089-P13,13,,,,,,0.4286,1.0,0.6,1.0,0.2308,7,3,2,2-hop,False
Which opera company is based in the city where the Yongle Emperor greeted the leader that the edict was addressed to?,2-hop,graphrag,azure,none,0,2161,1642,168,1810,MQ-129-P03;MQ-134-P07;MQ-109-P15;MQ-100-P15;MQ-129-P04;MQ-109-P14,MQ-129-P04;MQ-109-P14;MQ-129-P03;MQ-134-P07;MQ-109-P15;MQ-100-P15;MQ-109-P18;MQ-129-P01,8,,,,,,0.0,0.0,0.0,0.0,0.0,6,3,2,2-hop,False
"What is the average daytime temperature in the region where Richmond is found, in the state where WGCK-FM is located?",2-hop,graphrag,azure,none,0,1876,1573,139,1712,MQ-101-P06;MQ-101-P00;MQ-101-P17,MQ-101-P06;MQ-195-P10;MQ-101-P00;MQ-101-P03;MQ-101-P16;MQ-101-P04;MQ-013-P06;MQ-058-P17;MQ-101-P17,9,,,,,,1.0,1.0,1.0,1.0,0.3333,3,3,2,2-hop,False
"Besides the body of water by the city where Erwin Speckler died, and the Irish Channel, what else was lowered in the last cold phase?",2-hop,graphrag,azure,none,0,1847,1592,114,1706,MQ-102-P18;MQ-102-P12;MQ-102-P09,MQ-102-P09;MQ-137-P02;MQ-102-P17;MQ-186-P16;MQ-102-P12;MQ-152-P01;MQ-123-P12;MQ-002-P13;MQ-102-P18,9,,,,,,1.0,1.0,1.0,1.0,0.3333,3,3,2,2-hop,False
Who played who sang is she really going out with him in the who influenced Beyonce movie?,2-hop,graphrag,azure,none,0,3035,2419,233,2652,MQ-125-P06;MQ-103-P03;MQ-119-P08;MQ-085-P11;MQ-103-P00;MQ-085-P04;MQ-103-P10;MQ-119-P02;MQ-125-P00,MQ-191-P02;MQ-141-P04;MQ-125-P06;MQ-103-P03;MQ-119-P08;MQ-006-P10;MQ-085-P11;MQ-103-P00;MQ-103-P10;MQ-119-P02;MQ-125-P00;MQ-085-P04;MQ-085-P12,13,,,,,,0.3333,1.0,0.5,1.0,0.2308,9,3,2,2-hop,False
"When did the people who first imported slaves to New York, come to the country where Lord of the Rings was filmed?",2-hop,graphrag,azure,none,0,2397,1886,183,2069,MQ-104-P07;MQ-104-P03;MQ-104-P06;MQ-104-P12,MQ-104-P07;MQ-104-P18;MQ-104-P06;MQ-104-P15;MQ-104-P00;MQ-002-P16;MQ-104-P16;MQ-104-P01;MQ-104-P03;MQ-104-P12,10,,,,,,0.75,1.0,0.8571,1.0,0.3,4,3,2,2-hop,False
When did the party who gained control of congress in the midterm elections in 1946 take control of the determiner of rules of the US House and US Senate?,2-hop,graphrag,azure,none,0,3459,1889,278,2167,MQ-105-P13;MQ-069-P14;MQ-105-P19;MQ-069-P06,MQ-105-P13;MQ-069-P14;MQ-081-P01;MQ-070-P02;MQ-105-P14;MQ-081-P05;MQ-105-P11;MQ-069-P15;MQ-081-P16;MQ-069-P08;MQ-105-P19;MQ-069-P06;MQ-081-P10,13,,,,,,0.5,0.6667,0.5714,1.0,0.2308,4,3,2,2-hop,False
Which missionary helped spread the religion widely practiced in region having the second largest rain-forest in the world?,2-hop,graphrag,azure,none,0,1760,1646,109,1755,MQ-106-P01;MQ-106-P04;MQ-106-P06,MQ-106-P11;MQ-106-P04;MQ-106-P06;MQ-106-P01;MQ-106-P12;MQ-057-P12;MQ-005-P18;MQ-163-P03;MQ-005-P05,9,,,,,,1.0,1.0,1.0,1.0,0.3333,3,3,2,2-hop,False
When did the luxury division of the manufacturer of the Scion bbX change the body style of the rx 350?,2-hop,graphrag,azure,none,0,2495,2042,224,2266,MQ-095-P07;MQ-107-P04;MQ-107-P14;MQ-095-P01;MQ-122-P03;MQ-083-P18;MQ-107-P19;MQ-083-P11;MQ-122-P13,MQ-107-P19;MQ-083-P11;MQ-122-P13;MQ-095-P07;MQ-107-P04;MQ-107-P18;MQ-095-P16;MQ-095-P09;MQ-107-P14;MQ-095-P01;MQ-122-P03;MQ-083-P18;MQ-095-P12,13,,,,,,0.3333,1.0,0.5,1.0,0.2308,9,3,2,2-hop,False
When was the last time Peter Till's sports team beat the winner of the 1894-95 FA Cup?,2-hop,graphrag,azure,none,0,3146,2094,251,2345,MQ-108-P06;MQ-108-P16;MQ-090-P08;MQ-090-P03;MQ-108-P03,MQ-108-P19;MQ-090-P10;MQ-108-P06;MQ-108-P16;MQ-090-P08;MQ-090-P06;MQ-108-P00;MQ-108-P05;MQ-090-P03;MQ-108-P03;MQ-090-P19,11,,,,,,0.6,1.0,0.75,1.0,0.2727,5,3,2,2-hop,False
What other types of theater performance are seen in the city where the Yongle emperor greeted the person to whom the edict was addressed?,2-hop,graphrag,azure,none,0,1609,2429,108,2537,MQ-129-P13;MQ-100-P13;MQ-109-P09,MQ-109-P14;MQ-129-P04;MQ-129-P13;MQ-109-P00;MQ-100-P03;MQ-134-P03;MQ-129-P03;MQ-134-P07;MQ-109-P09;MQ-100-P13;MQ-129-P12;MQ-109-P13;MQ-100-P17,13,,,,,,0.3333,0.3333,0.3333,1.0,0.2308,3,3,2,2-hop,False
Where do Greyhound buses leave from in the city where the band that recorded the album I'm Alive and on Fire formed?,2-hop,graphrag,azure,none,0,1345,1876,81,1957,MQ-110-P15;MQ-110-P06;MQ-096-P10;MQ-112-P09;MQ-110-P05,MQ-096-P09;MQ-112-P10;MQ-058-P05;MQ-080-P18;MQ-110-P04;MQ-110-P15;MQ-096-P10;MQ-112-P09;MQ-110-P05;MQ-110-P06;MQ-096-P03;MQ-096-P06;MQ-112-P00,13,,,,,,0.6,1.0,0.75,1.0,0.2308,5,3,2,2-hop,False
"How were the people that the Somali Muslim Ajuran Empire made coins to proclaim independence from, expelled from the country where Mohinga is eaten?",2-hop,graphrag,azure,none,0,1953,1652,139,1791,MQ-111-P04;MQ-111-P15;MQ-111-P00,MQ-111-P16;MQ-092-P17;MQ-139-P09;MQ-179-P17;MQ-196-P04;MQ-092-P11;MQ-111-P03;MQ-111-P04;MQ-111-P15;MQ-111-P00,10,,,,,,1.0,1.0,1.0,1.0,0.3,3,3,2,2-hop,False
Where do greyhound buses leave from in the city where the headquarters of Care Bears: Journey to Joke-a-lot's production company is located?,2-hop,graphrag,azure,none,0,1812,1670,145,1815,MQ-112-P02;MQ-096-P10;MQ-112-P09,MQ-096-P09;MQ-112-P10;MQ-058-P05;MQ-080-P18;MQ-110-P04;MQ-112-P02;MQ-096-P10;MQ-112-P09;MQ-096-P03;MQ-096-P06;MQ-112-P00,11,,,,,,0.6667,0.6667,0.6667,1.0,0.2727,3,3,2,2-hop,False
What does seal stand for in the operator of the list of destroyer classes of the operator of the USS Acme seals?,2-hop,graphrag,azure,none,0,2302,1623,176,1799,MQ-113-P19;MQ-098-P03;MQ-113-P14;MQ-072-P01;MQ-113-P16;MQ-072-P14;MQ-098-P11,MQ-113-P19;MQ-072-P02;MQ-098-P17;MQ-113-P11;MQ-098-P03;MQ-113-P14;MQ-072-P01;MQ-072-P09;MQ-113-P16;MQ-072-P14;MQ-098-P11;MQ-072-P08;MQ-098-P06,13,,,,,,0.4286,1.0,0.6,1.0,0.2308,7,3,2,2-hop,False
"What was the form of the language that the last name Sylvester comes from, used in the era of the first Holy Roman Emperor, later known as?",2-hop,graphrag,azure,none,0,1749,1602,118,1720,MQ-114-P06;MQ-114-P08;MQ-114-P19;MQ-114-P16,MQ-114-P08;MQ-114-P06;MQ-114-P03;MQ-114-P19;MQ-091-P12;MQ-010-P17;MQ-150-P14;MQ-143-P04;MQ-114-P16,9,,,,,,0.75,1.0,0.8571,1.0,0.3333,4,3,2,2-hop,False
How many times did plague occur in the place where Bajazet's composer was born?,2-hop,graphrag,azure,none,0,1778,2486,118,2604,MQ-115-P12;MQ-115-P09;MQ-076-P06;MQ-093-P04,MQ-115-P09;MQ-076-P06;MQ-093-P04;MQ-115-P12;MQ-076-P15;MQ-115-P19;MQ-076-P12;MQ-076-P16;MQ-093-P06;MQ-115-P04;MQ-093-P17;MQ-076-P00;MQ-076-P11,13,,,,,,0.5,0.6667,0.5714,1.0,0.2308,4,3,2,2-hop,False
"When did the maker of the Acura Legend, the manufacturer of Toyopet Master, and Nissan open US assembly plants?",2-hop,graphrag,azure,none,0,2810,2068,245,2313,MQ-083-P18;MQ-107-P14;MQ-116-P04;MQ-122-P03;MQ-095-P01;MQ-095-P19;MQ-116-P18;MQ-095-P12;MQ-116-P11;MQ-083-P15;MQ-116-P14,MQ-095-P19;MQ-116-P18;MQ-095-P12;MQ-116-P11;MQ-083-P18;MQ-107-P14;MQ-116-P04;MQ-122-P03;MQ-095-P01;MQ-122-P02;MQ-116-P14;MQ-083-P15;MQ-095-P09,13,,,,,,0.2727,1.0,0.4286,1.0,0.2308,11,3,2,2-hop,False
"What month did the Tripartite discussions begin between Britain, France, and the country where, despite being headquartered in the nation called the nobilities commonwealth, the top-ranking Warsaw Pact operatives originated?",2-hop,graphrag,azure,none,0,2281,1901,206,2107,MQ-117-P09;MQ-186-P09;MQ-060-P12;MQ-117-P15;MQ-186-P12;MQ-117-P02,MQ-117-P09;MQ-186-P09;MQ-060-P12;MQ-117-P15;MQ-186-P12;MQ-117-P19;MQ-117-P05;MQ-117-P11;MQ-117-P02;MQ-186-P05;MQ-186-P11,11,,,,,,0.5,1.0,0.6667,1.0,0.2727,6,3,2,2-hop,False
The Beach was filmed in what location of the country that contains the birth city of Siddhi Savetsila?,2-hop,graphrag,azure,none,0,1343,1556,79,1635,MQ-118-P09;MQ-118-P19,MQ-118-P19;MQ-118-P18;MQ-118-P17;MQ-118-P02;MQ-173-P15;MQ-118-P00;MQ-118-P03;MQ-118-P09;MQ-118-P05,9,,,,,,1.0,0.6667,0.8,1.0,0.3333,2,3,2,2-hop,False
Who played who sang is she really going out with him in the composer of speechless movie?,2-hop,graphrag,azure,none,0,2506,2049,200,2249,MQ-103-P03;MQ-119-P08;MQ-125-P06;MQ-119-P09;MQ-125-P04;MQ-125-P00;MQ-103-P10;MQ-119-P02,MQ-103-P03;MQ-119-P08;MQ-125-P06;MQ-006-P10;MQ-119-P09;MQ-125-P04;MQ-054-P06;MQ-053-P09;MQ-125-P00;MQ-103-P10;MQ-119-P02;MQ-103-P00,12,,,,,,0.375,1.0,0.5455,1.0,0.25,8,3,2,2-hop,False
When does the sport which has Jim Wilson's Cleveland team as a member start the regular season?,2-hop,graphrag,azure,none,0,2041,1310,136,1446,MQ-120-P11;MQ-120-P18;MQ-159-P08;MQ-120-P01;MQ-159-P13,MQ-120-P11;MQ-120-P18;MQ-159-P13;MQ-159-P08;MQ-050-P03;MQ-120-P00;MQ-120-P14;MQ-120-P01,8,,,,,,0.6,1.0,0.75,1.0,0.375,5,3,2,2-hop,False
When did the city where the headquarters of Barton Premium Blend's manufacturer is located elect its first black mayor?,2-hop,graphrag,azure,none,0,1769,1370,117,1487,MQ-121-P10;MQ-097-P06;MQ-121-P06;MQ-097-P00;MQ-121-P18,MQ-097-P00;MQ-121-P18;MQ-121-P13;MQ-121-P10;MQ-121-P05;MQ-097-P19;MQ-121-P09;MQ-097-P01;MQ-097-P09;MQ-097-P06;MQ-121-P06,11,,,,,,0.6,1.0,0.75,1.0,0.2727,5,3,2,2-hop,False
When did the luxury division of the largest auto company in the world change the body style of the rx 350?,2-hop,graphrag,azure,none,0,2305,2024,181,2205,MQ-122-P03;MQ-083-P18;MQ-107-P19;MQ-083-P11;MQ-122-P13,MQ-107-P19;MQ-083-P11;MQ-122-P13;MQ-107-P09;MQ-116-P08;MQ-095-P17;MQ-107-P15;MQ-116-P19;MQ-107-P14;MQ-122-P03;MQ-083-P18;MQ-107-P04;MQ-083-P15,13,,,,,,0.4,0.6667,0.5,0.6667,0.1538,5,3,2,2-hop,False
What is the name of the famous bridge in the birthplace of Gloria in D Major's composer?,2-hop,graphrag,azure,none,0,2021,1823,121,1944,MQ-123-P02;MQ-133-P07;MQ-123-P09,MQ-123-P02;MQ-164-P19;MQ-123-P10;MQ-133-P07;MQ-123-P09;MQ-073-P03;MQ-123-P18;MQ-133-P17;MQ-133-P04;MQ-123-P01;MQ-133-P19,11,,,,,,0.6667,0.6667,0.6667,1.0,0.2727,3,3,2,2-hop,False
