query,query_type,pipeline,embedder,reranker,repeat,latency_ms,prompt_tokens,completion_tokens,total_tokens,cited_ids,source_ids,n_sources,iter_count,verdict,intent,routed_to,route_reason,citation_precision,citation_recall,citation_f1,retrieval_recall,context_precision,n_cited,n_gold,hop_count,stratum,is_cross_module
"In approach mode, what guidance source must the flight control computer accept, and what deviation data must the FMS provide to support it?",1-hop,graphrag-ppr,azure,none,0,3339,1326,196,1522,FCC-032;FMS-030;HMI-040,FMS-030;FCC-032;HMI-040;AUTO-019;FCC-007;FMS-013;FMS-012;FMS-029;AUTO-010;FCC-005;AUTO-040;AUTO-001;GCS-022;FMS-044;AUTO-029,15,0,,,,,0.6667,1.0,0.8,1.0,0.1333,3,2,1,1-hop,True
"During standby-to-coarse-align motion rejection, what operator alignment-status indication is required on the HMI?",1-hop,graphrag-ppr,azure,none,0,2462,1406,157,1563,INS-006;HMI-070,INS-006;HMI-070;HMI-120;GCS-007;PLD-006;HMI-050;HMI-060;EPS-013;INS-005;AUTO-022;AUTO-010;SAR-005;AUTO-031;PLD-018;FDR-016,15,0,,,,,1.0,1.0,1.0,1.0,0.1333,2,2,1,1-hop,True
Which asymmetric signature algorithms in the crypto selection table are mandated for verifying loadable software and data signatures?,1-hop,graphrag-ppr,azure,none,0,1742,1403,78,1481,SEC-017;SEC-020,SEC-020;SEC-017;SEC-010;SEC-004;SEC-032;SEC-005;SEC-021;SEC-007;GCS-009;GCS-039;FMS-010;DLNK-014;FMS-006;CDL-021;SEC-023,15,0,,,,,1.0,1.0,1.0,1.0,0.1333,2,2,1,1-hop,False
What upstream navigation timing service requirement justifies the payload computer’s UTC sensor timestamping accuracy and source-selection behavior?,1-hop,graphrag-ppr,azure,none,0,3252,1461,254,1715,NAV-027;PLD-019;GPS-010,PLD-019;GPS-010;INS-037;GCS-020;FCC-034;NAV-027;SEC-013;DLNK-007;GPS-028;FDR-004;DLNK-022;FCC-029;FDR-070;FDR-016;HMI-015,15,0,,,,,0.6667,1.0,0.8,1.0,0.1333,3,2,1,1-hop,True
Which airframe general requirement references the FCC cross-channel data link timing and integrity requirement to justify dissimilar-redundant routing separation?,1-hop,graphrag-ppr,azure,none,0,2794,1290,156,1446,STR-021;FCC-046,STR-021;COMM-016;COMM-004;ALX2-FCC-001;COMM-007;STR7-FCC-001;FDR-008;FCC-018;FCC-019;FCC-012;PWR-012;FCC-003;PWR-025;FCC-041;FCC-046,15,0,,,,,1.0,1.0,1.0,1.0,0.1333,2,2,1,1-hop,True
Which flight data recorder requirement is verified by the flight control computer’s obligation to log every mode transition for the last 50 flight hours?,1-hop,graphrag-ppr,azure,none,0,2306,1197,138,1335,FCC-012;FDR-008,FCC-012;FDR-008;FDR-015;FMS-010;FMS-006;FDR-001;FDR-012;FDR-005;FCC-047;AUTO-010;BIT-002;SEC-020;FMS-022;FMS-042;BIT-008,15,0,,,,,1.0,1.0,1.0,1.0,0.1333,2,2,1,1-hop,True
Which structural requirement defines the dedicated payload-bus routing and shielding needed to support the payload controller’s single-LRU installation near the bay rack?,1-hop,graphrag-ppr,azure,none,0,2392,1302,131,1433,STR-038;PLD-003;DLNK-017;CDL-024,STR-038;PLD-003;STR-021;SEC-014;STR-004;PWR-012;FCC-044;CDL-032;CDL-024;DLNK-017;SEC-015;RADAR-009;FCC-041;FCC-046;FCC-003,15,0,,,,,0.5,1.0,0.6667,1.0,0.1333,4,2,1,1-hop,True
"In NAV mode, does the inertial unit’s 200 Hz output to the flight control computer satisfy the computer’s inertial data input rate and latency requirement?",1-hop,graphrag-ppr,azure,none,0,2922,1288,198,1486,INS-012;INS-020;FCC-016,INS-012;NAV-010;NAV-030;NAV-019;FCC-016;NAV-027;NAV-011;NAV-018;INS-019;INS-020;FCC-017;ADS-002;GPS-002;GPS-010;FMS-007,15,0,,,,,0.6667,1.0,0.8,1.0,0.1333,3,2,1,1-hop,True
Which communications links must demonstrate DO-160G Category Y EMC coexistence without mutual interference with the radar altimeter and GPS?,1-hop,graphrag-ppr,azure,none,0,3606,1348,257,1605,CDL-024;RADAR-009;GPS-009;COMM-018;COMM-005;DLNK-017;RADAR-024;COMM-029;SAR-017,RADAR-009;COMM-018;CDL-024;RADAR-024;COMM-029;DLNK-017;SAR-017;RADAR-020;GPS-009;STR-038;AUTO-002;PLD-027;CDL-005;EMS-032;COMM-005,15,0,,,,,0.2222,1.0,0.3636,1.0,0.1333,9,2,1,1-hop,True
What higher-level SAR mode requirement traces to the platform mandate for operator authorisation before leaving STANDBY for a transmitting state?,1-hop,graphrag-ppr,azure,none,0,2164,1308,136,1444,SAR-005;PLD-006;PLD-018,SAR-005;PLD-006;SAR-004;FCC-011;SEC-015;COMM-008;PLD-025;SAR-017;PLD-018;STR-042;EOIR-006;CDL-024;RADAR-009;SAR-002;SEC-010,15,0,,,,,0.6667,1.0,0.8,1.0,0.1333,3,2,1,1-hop,True
Does the ice-protection power budget and 0.5 Hz zone reporting comply with the electrical subsystem’s continuous essential-bus generator load limit?,1-hop,graphrag-ppr,azure,none,0,5244,1321,387,1708,ICE-014;PWR-017;PWR-015;ICE-015;PWR-032;ENG-055,ICE-014;ICE-015;ICE-018;PWR-017;PWR-018;PWR-015;ICE-016;CDL-025;FDR-028;PWR-032;FCC-036;GCS-015;EPS-016;EMS-029;GPS-026,15,0,,,,,0.3333,1.0,0.5,1.0,0.1333,6,2,1,1-hop,True
What test demonstrates the receiver meets integrity alert timing for unresolved protection-level exceedances under simulated satellite-fault conditions?,1-hop,graphrag-ppr,azure,none,0,2606,1366,166,1532,GPS-034;GPS-032;GPS-017,GPS-034;SAR-025;FMS-044;GPS-017;GPS-014;COMM-029;RADAR-024;SEC-028;SAR-015;RADAR-009;FMS-029;COMM-018;CDL-024;PLD-034;GPS-009,15,0,,,,,0.6667,1.0,0.8,1.0,0.1333,3,2,1,1-hop,False
Which flight-control requirement provides the engine-out detection and automatic rudder-trim behavior referenced by the autopilot single-engine-out altitude-hold test?,1-hop,graphrag-ppr,azure,none,0,2360,1505,148,1653,ALX2-FCC-003;ALX2-AUTO-003,ALX2-FCC-003;ALX2-AUTO-003;HMI-020;ENG-044;ALX2-AUTO-001;ENG-018;AUTO-037;STR7-FCC-002;AUTO-012;ALX2-FCC-002;ENG-040;EMS-032;BIT-040;FCC-050;CDL-005,15,0,,,,,1.0,1.0,1.0,1.0,0.1333,2,2,1,1-hop,True
Which landing-gear weight-on-wheels discretes must the inertial system rely on to enable ZUPT while stationary on the ground?,1-hop,graphrag-ppr,azure,none,0,3654,1009,287,1296,INS-032;LDG-015;FCC-048,INS-032;STR-035;STR-040;LDG-002;LDG-022;NBC3-LDG-001;STR7-LDG-001;FCC-048;LDG-015;TCS-018;FCC-008;LDG-031;LGT-007,13,0,,,,,0.6667,1.0,0.8,1.0,0.1538,3,2,1,1-hop,True
"Which flight-test verification demonstrates that EO/IR geolocation from line-of-sight, navigation, and ranging meets 10 m CEP out to 15 km?",1-hop,graphrag-ppr,azure,none,0,2530,1229,168,1397,EOIR-029;EOIR-014;NAV-020,EOIR-029;SAR-024;EOIR-014;EOIR-013;NAV-034;RADAR-024;RADAR-023;EOIR-028;EOIR-010;NAV-020;RADAR-005;NAV-006;RADAR-009;SAR-009;FMS-034,15,0,,,,,0.6667,1.0,0.8,1.0,0.1333,3,2,1,1-hop,False
"Which communications capability document is explicitly excluded from the tactical Link‑16 terminal scope, and what assurance levels govern it?",1-hop,graphrag-ppr,azure,none,0,1851,1245,108,1353,CDL-001;DLNK-002,DLNK-002;DLNK-003;DLNK-004;CDL-003;CDL-028;DLNK-015;TCS-008;BIT-035;DLNK-020;STR7-CDL-002;FCC-004;GCS-032;CDL-001;PWR-025;COMM-001,15,0,,,,,0.5,0.5,0.5,1.0,0.1333,2,2,1,1-hop,True
Which application module requirement provides the 1 Hz battery state-of-charge data that the power subsystem uses to inhibit NORMAL mode entry below 85%?,1-hop,graphrag-ppr,azure,none,0,2221,1205,132,1337,APM-015;PWR-028,PWR-028;APM-015;EPS-007;APM-002;APM-006;GCS-015;APM-008;APM-026;BIT-025;BIT-028;PWR-015;EMS-016;FDR-028;EPS-006;TCS-012,15,0,,,,,1.0,1.0,1.0,1.0,0.1333,2,2,1,1-hop,True
Which GNSS dilution-of-precision outputs feed the navigation fusion QoS score computation for operator display?,1-hop,graphrag-ppr,azure,none,0,3244,1175,210,1385,NAV-021;GPS-020,NAV-021;INS-038;NAV-020;NAV-019;NAV-011;NAV-028;NAV-002;NAV-027;GPS-020;INS-019;INS-030;EOIR-014;SEC-028;FMS-034;INS-028,15,0,,,,,1.0,1.0,1.0,1.0,0.1333,2,2,1,1-hop,True
"In ground mode, what requirement defines the authorized control-surface command path, and which ground system requirement implements that interface?",1-hop,graphrag-ppr,azure,none,0,2256,1349,121,1470,FCC-007;GCS-022,FCC-007;GCS-022;COMM-018;GCS-001;GCS-006;FCC-006;SEC-014;COMM-017;FCC-005;BIT-005;EMS-004;AUTO-001;CDL-030;FCC-032;CDL-024,15,0,,,,,1.0,1.0,1.0,1.0,0.1333,2,2,1,1-hop,True
What INS 1-sigma attitude accuracy values define the navigation fusion residual threshold for dual-INS arbitration in GPS-aided cruise and turning?,1-hop,graphrag-ppr,azure,none,0,3536,1302,227,1529,INS-021;NAV-013,INS-021;NAV-013;INS-033;FCC-017;NBC3-INS-001;FCC-016;NAV-015;SKT1-NAV-001;NAV-006;HMI-010;INS-020;INS-012;FMS-012;NAV-010;NAV-034,15,0,,,,,1.0,1.0,1.0,1.0,0.1333,2,2,1,1-hop,True
What upstream GNSS timing output and interfaces justify the navigation fusion function’s 1 Hz bus time-synchronisation service and GPS-derived accuracy source?,1-hop,graphrag-ppr,azure,none,0,5078,1187,351,1538,NAV-027;GPS-010;GPS-028;NAV-022,NAV-027;GPS-010;NAV-022;INS-037;FCC-034;PLD-019;NAV-011;NAV-021;INS-019;GPS-028;GCS-020;GPS-020;DLNK-007;FDR-004;INS-038,15,0,,,,,0.5,1.0,0.6667,1.0,0.1333,4,2,1,1-hop,True
Does the equipment management system ingest power-subsystem mode/status over the primary avionics bus at a minimum 5 Hz update rate?,1-hop,graphrag-ppr,azure,none,0,3032,1462,226,1688,EMS-032;PWR-015;PWR-026;EPS-016,EMS-032;APM-032;EMS-031;PWR-015;BIT-036;NAV-010;COMM-024;PWR-026;FDR-016;FDR-028;GCS-015;EPS-016;INS-020;FUEL-010;ADS-002,15,0,,,,,0.25,0.5,0.3333,0.5,0.0667,4,2,1,1-hop,True
Which power requirement provides the FCC’s hold-up energy basis for maintaining uninterrupted inner-loop operation through a 50 ms primary power interruption?,1-hop,graphrag-ppr,azure,none,0,2788,1142,181,1323,PWR-018;FCC-036;PWR-013,FCC-036;PWR-013;PWR-018;CDL-025;INS-035;PLD-028;FCC-045;NAV-026;PWR-008;FCC-055;EMS-029;GPS-026;PWR-035,13,0,,,,,0.6667,1.0,0.8,1.0,0.1538,3,2,1,1-hop,True
Which tactical datalink verification requirement demonstrates coordinated flight-plan separation compliance for coalition multi-aircraft FMS operation?,1-hop,graphrag-ppr,azure,none,0,2212,1285,128,1413,DLNK-025;ALX2-FMS-001,ALX2-FMS-001;DLNK-025;FMS-022;SEC-022;FDR-012;HMI-037;PLD-015;GCS-011;FMS-012;CDL-030;FMS-035;HMI-210;DLNK-009;CDL-040;FCC-044,15,0,,,,,1.0,1.0,1.0,1.0,0.1333,2,2,1,1-hop,True
"What message definition table governs the 1 Hz primary-bus APM status broadcast, and what fields must that status message contain?",1-hop,graphrag-ppr,azure,none,0,4583,2503,438,2941,APM-032;APM-034,APM-032;APM-034;EPS-020;PLD-032;FUEL-024;TCS-023;ENG-038;EMS-031;FDR-016;INS-020;FUEL-010;NAV-029;ENG-020;AUTO-031;FDR-070,15,0,,,,,1.0,1.0,1.0,1.0,0.1333,2,2,1,1-hop,False
What verification evidence demonstrates the navigation solution’s 5 ms end-to-end publish-latency requirement at 200 Hz is met?,1-hop,graphrag-ppr,azure,none,0,3470,1285,227,1512,INS-020;INS-053;NAV-010,INS-053;ENG-041;NAV-010;GCS-037;CDL-038;AUTO-011;CDL-011;FMS-041;COMM-006;ENG-010;FCC-014;FMS-012;INS-020;GCS-006;CDL-030,15,0,,,,,0.6667,1.0,0.8,1.0,0.1333,3,2,1,1-hop,False
"For high-altitude operation to 44,000 ft, what GPS-aided NAV position accuracy limit must the INS still meet?",1-hop,graphrag-ppr,azure,none,0,2013,1185,122,1307,STR7-INS-002;INS-022;INS-021,INS-022;STR7-INS-002;INS-021;INS-009;NBC3-INS-001;INS-011;GPS-011;SKT1-NAV-001;GPS-012;NAV-013;GPS-013;NAV-006;GPS-015;AUTO-014;FCC-043,15,0,,,,,0.6667,1.0,0.8,1.0,0.1333,3,2,1,1-hop,False
Which flight data recorder requirement traces to the power subsystem’s 10 Hz real-time power-status telemetry publication to the recorder?,1-hop,graphrag-ppr,azure,none,0,2064,1413,143,1556,FDR-028;PWR-015;PWR-026,PWR-015;FDR-001;FDR-005;FDR-028;FDR-030;PWR-026;FDR-022;FDR-008;FCC-012;FCC-047;NBC3-GPS-002;EPS-016;GCS-015;BIT-002;FDR-016,15,0,,,,,0.6667,1.0,0.8,1.0,0.1333,3,2,1,1-hop,True
What autopilot DAA advisory behavior must be available for presentation as traffic on the navigation display?,1-hop,graphrag-ppr,azure,none,0,4798,1314,370,1684,HMI-005;AUTO-020;AUTO-005;AUTO-007;RADAR-025;GCS-017,AUTO-020;GCS-017;HMI-005;RADAR-017;NBC3-AUTO-002;AUTO-021;AUTO-006;AUTO-007;AUTO-005;RADAR-025;HMI-220;RADAR-013;EOIR-015;AUTO-038;FMS-008,15,0,,,,,0.3333,1.0,0.5,1.0,0.1333,6,2,1,1-hop,True
How must the FCC’s 10 Hz background BIT scheduling preserve compliance with the inner-loop 200 Hz jitter requirement?,1-hop,graphrag-ppr,azure,none,0,3772,1235,243,1478,FCC-015;FCC-013;BIT-007,FCC-015;FCC-013;FCC-014;BIT-007;FCC-025;FCC-047;BIT-023;BIT-008;FCC-019;FDR-005;FCC-052;FCC-054;FCC-046;AUTO-002;STR-021,15,0,,,,,0.6667,1.0,0.8,1.0,0.1333,3,2,1,1-hop,False
What published payload status data must the flight data recorder timestamp and log for sensor and external-store events?,1-hop,graphrag-ppr,azure,none,0,3356,1387,239,1626,FDR-040;PLD-020;STR7-PLD-001,INS-039;FDR-022;FDR-040;FCC-012;GCS-010;NBC3-GPS-002;FDR-008;FDR-020;FDR-045;EMS-008;PLD-020;STR7-PLD-001;CDL-031;FCC-050;EMS-032,15,0,,,,,0.6667,1.0,0.8,1.0,0.1333,3,2,1,1-hop,True
Which flight data recorder requirement captures APM battery/APU data around fault transitions to support the APU health exceedance shutdown logging requirement?,1-hop,graphrag-ppr,azure,none,0,2265,1120,146,1266,FDR-030;APM-023,FDR-030;APM-023;APM-008;EPS-011;APM-021;APM-022;APM-030;FUEL-020;BIT-025;AUTO-022;EPS-024;APM-020;FMS-034;NAV-020;EPS-006,15,0,,,,,1.0,1.0,1.0,1.0,0.1333,2,2,1,1-hop,True
How is the 10 Hz FCC background health monitoring constrained to avoid violating the outer-loop 50 Hz guidance jitter requirement?,1-hop,graphrag-ppr,azure,none,0,3887,1340,269,1609,FCC-015;FCC-013;FCC-014;FCC-052,FCC-015;FCC-014;FCC-013;FCC-025;AUTO-011;FCC-027;FCC-036;ENG-010;FCC-052;FCC-054;PWR-018;STR-020;FCC-002;AUTO-002;FCC-056,15,0,,,,,0.5,1.0,0.6667,1.0,0.1333,4,2,1,1-hop,False
Does the primary essential bus power specification satisfy the flight control computer’s 28 VDC interface and undervoltage requirements?,1-hop,graphrag-ppr,azure,none,0,5212,1437,427,1864,FCC-045;PWR-008;PWR-005,FCC-045;PWR-008;PWR-005;STR-021;COMM-025;PWR-003;PWR-002;EPS-012;EPS-001;APM-002;FCC-041;FCC-046;PWR-012;APM-001;TCS-012,15,0,,,,,0.6667,1.0,0.8,1.0,0.1333,3,2,1,1-hop,True
What verification demonstrates the autoland centreline touchdown accuracy required for AUTOLAND-certified Stratos-7 operations?,1-hop,graphrag-ppr,azure,none,0,2663,1242,185,1427,AUTO-029;STR7-AUTO-002;AUTO-040,AUTO-040;STR7-AUTO-002;AUTO-029;STR7-ADS-001;STR7-AUTO-001;STR7-FCC-004;STR7-INS-003;STR7-AUTO-003;AUTO-005;FMS-029;RADAR-008;FMS-044;NAV-030;AUTO-007;AUTO-008,15,0,,,,,0.6667,1.0,0.8,1.0,0.1333,3,2,1,1-hop,False
Which INIT-mode navigation database loading requirement fulfills the security requirement for signed load authentication and rejection of invalid or expired data?,1-hop,graphrag-ppr,azure,none,0,2621,1289,160,1449,FMS-006;SEC-020,FMS-006;SEC-020;FMS-010;SEC-028;INS-013;SEC-004;FMS-042;SEC-032;SEC-021;NAV-002;HMI-033;BIT-033;DLNK-014;NAV-028;GPS-022,15,0,,,,,1.0,1.0,1.0,1.0,0.1333,2,2,1,1-hop,True
What landing-gear weight-on-wheels discretes support the taxi-light ground-only inhibit and maintenance override behavior?,1-hop,graphrag-ppr,azure,none,0,4991,1166,455,1621,LDG-015;LGT-007;LDG-020;FCC-044;FCC-048,LGT-007;LDG-020;LDG-002;STR-035;LGT-006;STR-016;NBC3-LDG-001;FCC-048;LDG-015;LDG-011;FCC-044;SEC-015;FCC-008;INS-032;LDG-031,15,0,,,,,0.4,1.0,0.5714,1.0,0.1333,5,2,1,1-hop,True
Which inertial-system QoS input does navigation fusion reference when deriving the operator-displayed 2 Hz 0–100 quality score?,1-hop,graphrag-ppr,azure,none,0,2388,1242,164,1406,INS-038;NAV-021,NAV-021;INS-038;NAV-010;NAV-019;NAV-011;NAV-018;NAV-030;INS-012;GPS-020;INS-019;INS-030;FCC-016;INS-020;ADS-002;GPS-002,15,0,,,,,1.0,1.0,1.0,1.0,0.1333,2,2,1,1-hop,True
How does the Skyrunner-T1 hybrid-mode test requirement refine the higher-level navigation-mode accuracy and output requirement?,1-hop,graphrag-ppr,azure,none,0,4899,1337,378,1715,NAV-006;FMS-012;SKT1-NAV-001;SKT1-INS-001,SKT1-NAV-001;SKT1-AUTO-001;SKT1-GPS-001;SKT1-ADS-001;NAV-035;SKT1-INS-001;NAV-006;SKT1-INS-002;AUTO-005;ADS-012;FMS-012;NAV-007;FCC-022;INS-003;GPS-009,15,0,,,,,0.5,1.0,0.6667,1.0,0.1333,4,2,1,1-hop,False
"Which verification requirement demonstrates, by negative UHF secure-mode testing, compliance with the no-valid-key transmit-inhibit voice-encryption requirement?",1-hop,graphrag-ppr,azure,none,0,2192,1272,94,1366,COMM-030;COMM-019,COMM-030;COMM-019;DLNK-023;SEC-008;SEC-032;SEC-023;DLNK-024;FCC-011;DLNK-014;SEC-010;DLNK-008;CDL-021;CDL-040;SEC-019;CDL-030,15,0,,,,,1.0,1.0,1.0,1.0,0.1333,2,2,1,1-hop,False
Which test evidence verifies the flight control computer’s 200 Hz inner-loop timing and jitter compliance under nominal and full-payload conditions?,1-hop,graphrag-ppr,azure,none,0,2433,1371,169,1540,FCC-052;FCC-013;FCC-014;FCC-015,FCC-013;ENG-041;INS-053;FCC-052;ALX2-INS-001;NBC3-FCC-002;FCC-053;CDL-038;FCC-019;HMI-022;CDL-011;ENG-010;COMM-006;FCC-015;INS-020,15,0,,,,,0.5,1.0,0.6667,1.0,0.1333,4,2,1,1-hop,False
Which flight-control test requirement verifies the payload-jettison general requirement’s preconfigured transient attitude compensation and its 100 ms execution timing?,1-hop,graphrag-ppr,azure,none,0,2084,1331,128,1459,NBC3-FCC-003;PLD-030,NBC3-FCC-003;ENG-041;ENG-043;ALX2-INS-001;INS-053;FCC-055;STR7-FCC-006;FCC-052;ENG-036;PLD-030;FCC-036;ENG-010;EMS-030;PWR-018;INS-020,15,0,,,,,1.0,1.0,1.0,1.0,0.1333,2,2,1,1-hop,True
"Under what aircraft conditions may the FCC maintenance Ethernet port be used, and what multifactor operator authentication must be completed before any maintenance commands are accepted?",2-hop,graphrag-ppr,azure,none,0,3805,1226,274,1500,FCC-044;LDG-020;SEC-015;GCS-008,FCC-044;SEC-015;FDR-055;FCC-011;SEC-003_1;EMS-030;FMS-035;LDG-020;SEC-010;BIT-031;SEC-022;PWR-027;STR7-FCC-006;SEC-003;BIT-020,15,0,,,,,0.75,1.0,0.8571,0.6667,0.1333,4,3,2,2-hop,True
"During the 60-minute HIL verification, how should you confirm the flight recorder captures the emergency management system status information at the required cadence with valid timestamps?",2-hop,graphrag-ppr,azure,none,0,4672,1432,333,1765,FDR-070;FDR-016;EMS-031,EMS-034;FCC-012;FCC-009;FDR-070;EMS-018;FDR-012;FDR-005;EMS-031;COMM-022;FCC-047;FDR-008;EMS-006;FDR-016;FMS-022;BIT-008,15,0,,,,,1.0,1.0,1.0,1.0,0.2,3,3,2,2-hop,True
"At what rate must the recorder log the communications data link health/status word, given mandatory-parameter native-rate recording and the health word’s own update requirement?",2-hop,graphrag-ppr,azure,none,0,3295,1544,239,1783,CDL-029;FDR-004;FDR-016,FDR-005;COMM-020;CDL-029;FCC-051;FDR-004;FCC-047;FCC-042;FDR-028;BIT-008;FDR-016;PWR-015;CDL-031;EPS-016;GCS-015;NAV-027,15,0,,,,,1.0,1.0,1.0,1.0,0.2,3,3,2,2-hop,True
"Does the selected VHF transceiver transmit power remain compliant with EMC coexistence expectations for the CDL, GPS, and radar altimeter under DO-160G Category Y?",2-hop,graphrag-ppr,azure,none,0,3426,1288,301,1589,COMM-005;COMM-018;COMM-029;CDL-024;RADAR-009;RADAR-024,CDL-024;COMM-018;COMM-029;RADAR-024;RADAR-009;SAR-017;DLNK-017;PLD-027;GPS-009;STR-038;CDL-005;COMM-005;EMS-032;SKT1-GPS-001;PLD-003,15,0,,,,,0.5,1.0,0.6667,1.0,0.2,6,3,2,2-hop,False
"If the primary INS attitude stream degrades below required rate or validity, how quickly must the FCC switch to the backup GPS-aided AHRS to maintain flight-control attitude input?",2-hop,graphrag-ppr,azure,none,0,2387,1266,174,1440,FCC-017;FCC-016;INS-020;NAV-015,FCC-017;INS-013;FCC-016;NAV-007;FCC-009;NAV-008;INS-014;INS-031;ADS-015;EMS-005;NAV-035;EMS-006;INS-020;HMI-010;NAV-015,15,0,,,,,0.75,1.0,0.8571,1.0,0.2,4,3,2,2-hop,True
"If an operator commands an emergency return or diversion, what encryption, authentication, and key-validity conditions must the communications link and secure UHF voice satisfy before execution?",2-hop,graphrag-ppr,azure,none,0,6648,1275,562,1837,SEC-010;EMS-009;CDL-003;SEC-008;FCC-011;SEC-003_1;COMM-019;COMM-030;HMI-120,COMM-019;COMM-030;SEC-008;EMS-023;SEC-003_1;EMS-009;EMS-006;CDL-003;SEC-010;EMS-035;FCC-011;STR7-CDL-002;HMI-120;PWR-025;FCC-009,15,0,,,,,0.3333,1.0,0.5,1.0,0.2,9,3,2,2-hop,True
"For ground-maintenance fault-injection on the power subsystem via the BIT maintenance interface, what operator authentication is required before BPCU commands are accepted?",2-hop,graphrag-ppr,azure,none,0,3312,1309,242,1551,SEC-015;GCS-008;PWR-027;BIT-020,PWR-027;BIT-020;SEC-015;BIT-004;BIT-029;PWR-021;APM-033;GCS-008;BIT-015;FCC-044;SEC-010;BIT-031;FDR-055;EMS-019;PWR-031,15,0,,,,,0.75,1.0,0.8571,1.0,0.2,4,3,2,2-hop,True
"During high-power takeoff, how does the FCC’s reserve N1 limiting affect pitch-rate reduction logic and the engine-status data published to downstream systems?",2-hop,graphrag-ppr,azure,none,0,5162,1318,394,1712,ENG-030;STR7-FCC-003;ENG-011;ENG-020,ENG-030;STR7-FCC-003;ENG-026;ENG-011;ENG-018;FCC-049;ENG-019;ENG-010;ENG-044;ENG-045;STR-008;ENG-020;FCC-002;FMS-017;ENG-041,15,0,,,,,0.75,1.0,0.8571,1.0,0.2,4,3,2,2-hop,False
What test evidence shows linked-mode pilot commands meet the ground-station latency requirement while being received and routed by the command data link?,2-hop,graphrag-ppr,azure,none,0,4057,1278,379,1657,GCS-006;GCS-037;CDL-011;CDL-030;CDL-038,GCS-006;CDL-038;ENG-041;CDL-011;COMM-027;INS-053;GCS-037;DLNK-022;COMM-006;CDL-030;ENG-010;GCS-029;DLNK-007;INS-020;FCC-002,15,0,,,,,0.6,1.0,0.75,1.0,0.2,5,3,2,2-hop,True
"If the ground station sends FCC-directed commands at 20 Hz, how are invalid ranges, rates, sequence numbers, and unknown targets handled before reaching control laws?",2-hop,graphrag-ppr,azure,none,0,3719,1458,297,1755,CDL-030;CDL-013;SEC-008;FCC-031,FCC-031;CDL-030;SEC-008;FCC-014;FCC-015;FCC-038;FCC-020;ENG-016;FCC-052;FCC-013;FCC-054;AUTO-026;CDL-013;AUTO-025;AUTO-011,15,0,,,,,0.5,0.6667,0.5714,0.6667,0.1333,4,3,2,2-hop,True
How does the HIL GPS-outage test verify the fusion function meets the >60 s reversion and annunciation behavior required by the underlying inertial degraded mode requirement?,2-hop,graphrag-ppr,azure,none,0,5676,1226,482,1708,NAV-035;NAV-007;INS-013;HMI-075,NAV-035;NAV-007;INS-013;NAV-015;INS-051;NAV-008;STR7-NAV-001;FMS-044;INS-023;FMS-029;FCC-017;EMS-005;INS-014;ADS-015;AUTO-040,15,0,,,,,0.75,1.0,0.8571,1.0,0.2,4,3,2,2-hop,True
"When a validated DAA advisory arrives, how quickly must the GCS alert the crew, and what manoeuvre rates can the autopilot command in resolution mode?",2-hop,graphrag-ppr,azure,none,0,2828,1314,213,1527,GCS-017;AUTO-020;AUTO-035,AUTO-020;GCS-017;AUTO-035;AUTO-038;AUTO-021;RADAR-017;NBC3-AUTO-002;AUTO-027;AUTO-023;RADAR-025;HMI-005;HMI-055;EOIR-015;FMS-008;EOIR-018,15,0,,,,,1.0,1.0,1.0,1.0,0.2,3,3,2,2-hop,True
"For secure UHF voice operation, what encryption/authentication scheme and key-rotation policy apply, and what happens if no valid key is loaded?",2-hop,graphrag-ppr,azure,none,0,3930,1328,285,1613,SEC-010;COMM-019;CDL-012;SEC-009;COMM-030,COMM-019;COMM-030;SEC-010;CDL-012;SEC-009;CDL-021;FCC-011;SEC-003_1;DLNK-013;EMS-030;SEC-032;SEC-003;CDL-030;EMS-009;CDL-040,15,0,,,,,0.6,1.0,0.75,1.0,0.2,5,3,2,2-hop,True
"If the GCS sends a COMM tuning/PTT command over the datalink, what command range, bus, and maximum dispatch rate govern its routing through the CDL?",2-hop,graphrag-ppr,azure,none,0,5856,1939,413,2352,COMM-023;CDL-033;CDL-035;GCS-006;GCS-034;CDL-030,CDL-030;CDL-027;GCS-006;CDL-035;COMM-023;GCS-034;GCS-031;CDL-011;COMM-006;CDL-033;FCC-040;CDL-001;SEC-008;CDL-034;CDL-038,15,0,,,,,0.5,1.0,0.6667,1.0,0.2,6,3,2,2-hop,True
How is radar-altimeter EMC coexistence verification performed while the onboard GNSS receiver tracks its required frequencies with CDL transmissions active?,2-hop,graphrag-ppr,azure,none,0,4774,1367,377,1744,RADAR-024;RADAR-009;CDL-024;GPS-009,RADAR-024;COMM-029;RADAR-009;CDL-024;COMM-018;DLNK-017;SAR-017;RADAR-025;GPS-009;STR-038;PLD-027;AUTO-020;CDL-005;RADAR-017;EMS-032,15,0,,,,,0.75,1.0,0.8571,1.0,0.2,4,3,2,2-hop,True
"If the GNSS receiver suspects jamming but can still track some satellites, how should NAV fusion treat GPS measurements and what security-monitor coordination is required?",2-hop,graphrag-ppr,azure,none,0,4388,1256,361,1617,GPS-022;GPS-023;NAV-028;NAV-011;SEC-028,NAV-028;GPS-023;GPS-022;NAV-015;SEC-028;GPS-014;GPS-006;NAV-011;INS-019;GPS-034;INS-028;FCC-017;SEC-025;GPS-017;EMS-021,15,0,,,,,0.6,1.0,0.75,1.0,0.2,5,3,2,2-hop,True
